n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.0001847312500467524,0.00022676915978081524,22.756252514625306
1,1,0.00019717250019311904,0.0002214683301281184,12.322118911715883
1,2,0.00018964624992804603,0.00023434000002453103,23.566904230082237
1,3,0.00018538667005486788,0.00022967124998103826,23.887682924054747
1,4,0.00018408875010209158,0.00022004333994118496,19.53111736548472
4,0,0.00017021625011693687,0.00024083541997242718,41.487913055877826
4,1,0.00016845749982167036,0.0002425708298687823,43.995268910893586
4,2,0.0001638637500582263,0.00024960833019576967,52.326753236805246
4,3,0.0001700070800143294,0.00025416541000595317,49.50283834327976
4,4,0.00016889082995476202,0.0002408049997757189,42.5802690650637
16,0,0.00017743333999533205,0.00023061124986270442,29.97064129479352
16,1,0.00018240541976410896,0.0002194016700377688,20.28242928390191
16,2,0.0001826775001245551,0.00022567874984815716,23.53943408152756
16,3,0.00016717708000214772,0.00022255374991800636,33.124558650711705
16,4,0.00016920416004722938,0.00021677208016626537,28.112736770631713
64,0,0.00024085917015327142,0.00029880332993343473,24.057277845510463
64,1,0.00022680708003463223,0.00027448334003565833,21.02062245752919
64,2,0.0002342120898538269,0.00027560624992474915,17.673793055156363
64,3,0.00021863750007469207,0.0002791216698824428,27.664133457018053
64,4,0.00023435207986040042,0.00026991416001692414,15.174638167370844
128,0,0.0002865958301117644,0.0003236054099397734,12.913509527886822
128,1,0.00028230124997207894,0.00032567417016252873,15.364055311387956
128,2,0.00028359875024762003,0.0003406166599597782,20.105134335879065
128,3,0.00027185958024347203,0.00033758790988940745,24.17730858962941
128,4,0.0002739854098763317,0.00034059500001603737,24.311363940792006
