n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.0001847312500467524,0.0002064995901309885,11.783788654451753
1,1,0.00019717250019311904,0.00020494625001447276,3.942613606735111
1,2,0.00018964624992804603,0.0001970320800319314,3.894530003460462
1,3,0.00018538667005486788,0.00020848500018473713,12.459542060404328
1,4,0.00018408875010209158,0.0001998862501932308,8.581458716178078
4,0,0.00017021625011693687,0.00021021708991611376,23.50001234999403
4,1,0.00016845749982167036,0.00022665458993287757,34.547046093415155
4,2,0.0001638637500582263,0.00020787165994988753,26.85640349132969
4,3,0.0001700070800143294,0.00020049874990945681,17.93552944533684
4,4,0.00016889082995476202,0.0002095258398912847,24.05992672746466
16,0,0.00017743333999533205,0.00021054333017673344,18.66052354212148
16,1,0.00018240541976410896,0.000220525830227416,20.898726864917325
16,2,0.0001826775001245551,0.00022203041007742285,21.54228622902971
16,3,0.00016717708000214772,0.00021255542000290007,27.143876421438502
16,4,0.00016920416004722938,0.0002145050000399351,26.77288784156433
64,0,0.00024085917015327142,0.0002503441701992415,3.9379858528675706
64,1,0.00022680708003463223,0.00025675542012322696,13.20432328833023
64,2,0.0002342120898538269,0.0002513991598971188,7.33825058049669
64,3,0.00021863750007469207,0.0002462904201820493,12.647839505075883
64,4,0.00023435207986040042,0.000251856250106357,7.469176401755657
128,0,0.0002865958301117644,0.00032592249976005406,13.721996455061255
128,1,0.00028230124997207894,0.0003113604200189002,10.293673885501871
128,2,0.00028359875024762003,0.00031368666008347646,10.609323845604264
128,3,0.00027185958024347203,0.00031807291990844534,16.998974111409122
128,4,0.0002739854098763317,0.0003205512498971075,16.995737124029393
