n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.00016940500005148352,0.0002633020799839869,55.42757291931603
1,1,0.00017187707999255508,0.0002613895799731836,52.0793697359216
1,2,0.00017402708006557078,0.00026374666020274163,51.55495346090152
1,3,0.00016691458004061132,0.00026893916976405307,61.12383333955521
1,4,0.00016476667020469903,0.000265076250070706,60.879776074485605
4,0,0.00016781375015852972,0.0002666274999501184,58.8829876563998
4,1,0.00017071790993213653,0.0002838433301076293,66.26452972653087
4,2,0.0001607849998981692,0.00028782749985111877,79.01390057120382
4,3,0.00017022167012328281,0.0002737912500742823,60.84394535430734
4,4,0.00017412542016245424,0.0002723904099548236,56.43345451841023
16,0,0.0001819699999759905,0.0002781608299119398,52.860817688982195
16,1,0.0001824979201774113,0.00029220292024547236,60.113013869645094
16,2,0.00017977125011384487,0.0002881387501838617,60.28077348374129
16,3,0.00018262249999679626,0.0002745900000445545,50.35934786204964
16,4,0.0001795862498693168,0.00029754166986094787,65.68176576851852
64,0,0.00021421250014100224,0.00033145499997772277,54.73186660888014
64,1,0.00022906500002136453,0.00034403375000692906,50.190448115094654
64,2,0.00021833375009009615,0.0003533879201859236,61.856753726850236
64,3,0.00022844083985546604,0.00032335874973796305,41.55032433891914
64,4,0.00022418915992602706,0.0003441333401133306,53.50132906822081
128,0,0.000294673329917714,0.0003951612501987256,34.10146425842894
128,1,0.0002792483399389312,0.0003995879102149047,43.09410408752675
128,2,0.00028163916984340174,0.00038943541992921384,38.27459445564672
128,3,0.0002938662498490885,0.0003923058300279081,33.49808977021758
128,4,0.00029564500000560655,0.00039525625004898756,33.692858002500294
