step,env_id,time_s,value
69,3,0.69,-0.014502574689686298
70,0,0.7,0.0035625207237899303
70,1,0.7,0.0015711556188762188
70,2,0.7,0.0002179737202823162
70,3,0.7,-0.011519324965775013
71,0,0.71,0.002540991874411702
71,1,0.71,0.0002770323771983385
71,2,0.71,-0.0004666719469241798
71,3,0.71,-0.011129302904009819
72,0,0.72,0.0020263073965907097
72,1,0.72,-0.0014484479324892163
72,2,0.72,-0.0005985811585560441
72,3,0.72,-0.010245994664728642
73,0,0.73,0.002360068028792739
73,1,0.73,-0.00048617011634632945
73,2,0.73,0.001612710184417665
73,3,0.73,-0.008593237027525902
74,0,0.74,0.002979376818984747
74,1,0.74,-0.001976113300770521
74,2,0.74,0.0017446406418457627
74,3,0.74,-0.007927456870675087
75,0,0.75,0.002733054803684354
75,1,0.75,-0.0020932054612785578
75,2,0.75,0.0006719232769683003
75,3,0.75,-0.008852452971041203
76,0,0.76,0.003889941144734621
76,1,0.76,-0.002649294678121805
76,2,0.76,0.00043913687113672495
76,3,0.76,-0.0065346937626600266
77,0,0.77,0.0021573458798229694
77,1,0.77,-0.0043274639174342155
77,2,0.77,-0.0011683510383591056
77,3,0.77,-0.006713014096021652
78,0,0.78,0.0017591186333447695
78,1,0.78,-0.0041679092682898045
78,2,0.78,-0.0018562909681349993
78,3,0.78,-0.0065996479243040085
79,0,0.79,0.0024995740968734026
79,1,0.79,-0.003933110740035772
79,2,0.79,-0.000567728653550148
79,3,0.79,-0.0072000534273684025
80,0,0.8,0.00307381059974432
80,1,0.8,-0.004401974380016327
80,2,0.8,-0.00024271101574413478
80,3,0.8,-0.0061109596863389015
81,0,0.81,0.0029547105077654123
81,1,0.81,-0.0033567585051059723
81,2,0.81,-0.0018970503006130457
81,3,0.81,-0.0069395010359585285
82,0,0.82,0.00178472138941288
82,1,0.82,-0.00433760229498148
82,2,0.82,-0.001243367325514555
82,3,0.82,-0.007416673004627228
83,0,0.83,0.0012934906408190727
83,1,0.83,-0.0017848892603069544
83,2,0.83,-0.0019478944595903158
83,3,0.83,-0.006680979393422604
84,0,0.84,0.0006248148274607956
84,1,0.84,-0.0018594005377963185
84,2,0.84,-0.0017086504958570004
84,3,0.84,-0.0069767506793141365
85,0,0.85,0.000663038925267756
85,1,0.85,-0.001180453458800912
85,2,0.85,-0.0012524465564638376
85,3,0.85,-0.006875895895063877
86,0,0.86,0.00019658112432807684
86,1,0.86,-0.0007983891991898417
86,2,0.86,-0.0008288492681458592
86,3,0.86,-0.007327402010560036
87,0,0.87,0.00048074385267682374
87,1,0.87,-0.0032916348427534103
87,2,0.87,-0.0012504830956459045
87,3,0.87,-0.007999475114047527
88,0,0.88,1.3188080629333854e-05
88,1,0.88,-0.0028455988503992558
88,2,0.88,-0.0007704736199229956
88,3,0.88,-0.007073046639561653
89,0,0.89,0.0014180949656292796
89,1,0.89,-0.002541061257943511
89,2,0.89,1.3063312508165836e-05
89,3,0.89,-0.006121935788542032
90,0,0.9,0.0009918399155139923
90,1,0.9,-0.0007039876654744148
90,2,0.9,0.0009539135498926044
90,3,0.9,-0.005526526365429163
91,0,0.91,0.0009284505504183471
91,1,0.91,-0.0011767453979700804
91,2,0.91,0.0020676706917583942
91,3,0.91,-0.0054985699243843555
92,0,0.92,-0.0003250515437684953
92,1,0.92,-0.001597777707502246
92,2,0.92,1.2526288628578186e-06
92,3,0.92,-0.005627795122563839
93,0,0.93,-0.0010893361177295446
93,1,0.93,-0.0021695292089134455
93,2,0.93,-0.0013910968555137515
93,3,0.93,-0.006147469859570265
94,0,0.94,8.457957301288843e-05
94,1,0.94,-0.0020679424051195383
94,2,0.94,-0.0007740358123555779
94,3,0.94,-0.006574406288564205
95,0,0.95,0.0004959506914019585
95,1,0.95,-0.0014658581931144
95,2,0.95,-0.0003776935045607388
95,3,0.95,-0.006421292200684547
96,0,0.96,0.0005461564287543297
96,1,0.96,-0.002031161915510893
96,2,0.96,-0.0015464825555682182
96,3,0.96,-0.006401041988283396
97,0,0.97,1.1546420864760876e-05
97,1,0.97,-0.0017122323624789715
97,2,0.97,-0.0020629861392080784
97,3,0.97,-0.006463808938860893
98,0,0.98,5.231776958680712e-05
98,1,0.98,-0.0024397156666964293
98,2,0.98,-0.002723736222833395
98,3,0.98,-0.006565411109477282
99,0,0.99,-0.0023286291398108006
99,1,0.99,-0.0030027020256966352
99,2,0.99,-0.0027702166698873043
99,3,0.99,-0.0073102316819131374
100,0,1.0,-0.0018106268253177404
100,1,1.0,-0.005078278481960297
100,2,1.0,-0.0016179181402549148
100,3,1.0,-0.0076746465638279915
101,0,1.01,-0.0026691975072026253
101,1,1.01,-0.005082582589238882
101,2,1.01,0.00023128977045416832
101,3,1.01,-0.008156809024512768
102,0,1.02,-0.003127338830381632
102,1,1.02,-0.0035677277483046055
102,2,1.02,-0.0004479119088500738
102,3,1.02,-0.008363326080143452
103,0,1.03,-0.004110074136406183
103,1,1.03,-0.004370387643575668
103,2,1.03,-0.001705444767139852
103,3,1.03,-0.007962632924318314
104,0,1.04,-0.005180640611797571
104,1,1.04,-0.005596333183348179
104,2,1.04,-0.0009362158016301692
104,3,1.04,-0.007619021460413933
105,0,1.05,-0.004708736669272184
105,1,1.05,-0.0077690063044428825
105,2,1.05,-0.0008074778597801924
105,3,1.05,-0.006986044347286224
106,0,1.06,-0.003828728571534157
106,1,1.06,-0.007511109113693237
106,2,1.06,-0.0010658451355993748
106,3,1.06,-0.007181301712989807
107,0,1.07,-0.005023493431508541
107,1,1.07,-0.007117750588804483
107,2,1.07,-0.0020362362265586853
107,3,1.07,-0.007504660170525312
108,0,1.08,-0.005461486522108316
108,1,1.08,-0.006979042664170265
108,2,1.08,-0.00310018309392035
108,3,1.08,-0.007228090427815914
109,0,1.09,-0.005987960379570723
109,1,1.09,-0.006885019596666098
109,2,1.09,-0.0021104509942233562
109,3,1.09,-0.007491820026189089
110,0,1.1,-0.004702097270637751
110,1,1.1,-0.006735819857567549
110,2,1.1,-0.0015015199314802885
110,3,1.1,-0.009890205226838589
111,0,1.11,-0.004220446106046438
111,1,1.11,-0.006015981547534466
111,2,1.11,-0.0007735824910923839
111,3,1.11,-0.010210778564214706
112,0,1.12,-0.004267331678420305
112,1,1.12,-0.004725493025034666
112,2,1.12,0.0013612975599244237
112,3,1.12,-0.011516262777149677
113,0,1.13,-0.00440555065870285
113,1,1.13,-0.004859129898250103
113,2,1.13,0.0020140314009040594
113,3,1.13,-0.010805676691234112
114,0,1.14,-0.004524288233369589
114,1,1.14,-0.005967116914689541
114,2,1.14,0.002259426284581423
114,3,1.14,-0.012161754071712494
115,0,1.15,-0.006346575915813446
115,1,1.15,-0.005251304246485233
115,2,1.15,0.0027142276521772146
115,3,1.15,-0.012261816300451756
116,0,1.16,-0.006159231532365084
116,1,1.16,-0.003108822973445058
116,2,1.16,0.002832016907632351
116,3,1.16,-0.013209628872573376
117,0,1.17,-0.00653005950152874
117,1,1.17,-0.002703270874917507
117,2,1.17,0.003283441998064518
117,3,1.17,-0.01318989135324955
118,0,1.18,-0.006477136164903641
118,1,1.18,-0.0014450785238295794
118,2,1.18,0.0024708136916160583
118,3,1.18,-0.012999885715544224
119,0,1.19,-0.007003157865256071
119,1,1.19,0.00046369468327611685
119,2,1.19,0.002193783177062869
119,3,1.19,-0.012605702504515648
120,0,1.2,-0.006238738540560007
