n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.00017543499998282642,0.00028831542003899814,64.3431584730651
1,1,0.00016193292016396298,0.00027393750002374873,69.16726984629008
1,2,0.00016344959003617988,0.00028260207996936513,72.8986165745724
1,3,0.00016287750011542812,0.0002721329202177003,67.07827663418519
1,4,0.0001576408400433138,0.0002799062500707805,77.55947633485889
4,0,0.00016965707996860146,0.00030059542012168095,77.1782351654952
4,1,0.00016321292001521216,0.00029383332992438227,80.0306801060821
4,2,0.00016716124984668567,0.0002877225002157502,72.12272609808733
4,3,0.00016599458002019673,0.00029397000005701554,77.09614375436108
4,4,0.00017479874979471787,0.00027608499978668986,57.94449337362063
16,0,0.00018111040990334004,0.00031119042017962783,71.8235966368319
16,1,0.0001830104101100005,0.0002955187499173917,61.47646996679956
16,2,0.00017700707976473496,0.0002998879199731164,69.42142674276406
16,3,0.0001723458297783509,0.0002998295798897743,73.969732992888
16,4,0.00018605000019306317,0.0003061458299634978,64.55029811653415
64,0,0.0002359645802062005,0.0003368674998637289,42.76189230152812
64,1,0.00022086999990278855,0.00035149458009982483,59.14093369607825
64,2,0.0002293058400391601,0.0003389379198779352,47.810417658814316
64,3,0.0002248220899491571,0.0003541112499078736,57.50732056087321
64,4,0.00022265042003709822,0.00035019125003600494,57.28299545882544
128,0,0.0002856879201135598,0.00041822917002718894,46.39371866368887
128,1,0.0002868145899265073,0.0004202974998042919,46.539790710084844
128,2,0.0002894037499208935,0.0004058150001219474,40.224513411755765
128,3,0.0002857670802040957,0.000405487920215819,41.89455269872876
128,4,0.00028443415998481215,0.0004125624999869615,45.04674825590252
