n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.0001576762500917539,0.0003018637499189936,91.44528725368282
1,1,0.00015439582988619805,0.0002959233400179073,91.66537090802662
1,2,0.00016326208016835154,0.00028482834022725,74.46080555481258
1,3,0.00015933125017909334,0.00028168208023998887,76.79022785760442
1,4,0.00016198166995309293,0.0002925125000183471,80.58370438028797
4,0,0.00016040332993725315,0.000286236249958165,78.4478227915439
4,1,0.00016031625011237339,0.000275778750074096,72.02170702021124
4,2,0.0001557033398421481,0.0002852004099986516,83.16910240190577
4,3,0.00015833874989766626,0.00029614041006425395,87.02965019974478
4,4,0.0001607012501335703,0.00028280958998948334,75.98468571614725
16,0,0.00017350333015201614,0.0003004308301024139,73.15565634341968
16,1,0.00016779750003479422,0.00030735125008504835,83.16795543516233
16,2,0.00017503833019873129,0.00029699082981096583,69.67188242356673
16,3,0.00017710457992507146,0.0002873612500843592,62.255120791305664
16,4,0.0001732300000730902,0.00029543583979830146,70.54542496891385
64,0,0.00022952958010137082,0.0003445820900378749,50.12535198543543
64,1,0.0002151750001939945,0.00033097833016654477,53.81820837371717
64,2,0.0002250458300113678,0.0003410600000643171,51.55135291646553
64,3,0.0002260062500135973,0.00034534874983364715,52.80495553236682
64,4,0.00022111958998721092,0.00033391250006388875,51.00991281830864
128,0,0.0002726274999440648,0.0004015570800402202,47.29148017812144
128,1,0.0002686724998056889,0.0004020379201392643,49.638656888974076
128,2,0.00027476624993141743,0.0004009145899908617,45.91114814535312
128,3,0.0002725474999169819,0.0003961854099179618,45.36380265408418
128,4,0.00027333792007993907,0.00039577083982294425,44.79177997227719
