n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.00017346833017654718,0.00028085291996831073,61.90443505305725
1,1,0.00016158000013092534,0.00028045000013662505,73.5672731212907
1,2,0.00016168000001925975,0.00027891584002645684,72.51103413732784
1,3,0.00017156124988105149,0.00029949083022074775,74.5678761540812
1,4,0.00018068541976390406,0.0003070408300845884,69.93116018203845
4,0,0.00017048707988578826,0.00029749500012258065,74.49709404482546
4,1,0.0001706266700057313,0.0002887912499136291,69.2532884243294
4,2,0.00017132415989181026,0.00028060249984264375,63.784547386569315
4,3,0.0001723883399972692,0.0002938895800616592,70.48112422586975
4,4,0.0001721570800873451,0.0002995483300765045,73.99710190514764
16,0,0.00018773166986647992,0.000325127920077648,73.18757155299805
16,1,0.00018167083006119357,0.0003412879101233557,87.86059930941974
16,2,0.00017728083999827505,0.0003019066699198447,70.29853306357431
16,3,0.0001825870797620155,0.0003007095801876858,64.69378916604148
16,4,0.0001793145900592208,0.00032021042017731815,78.57466036175015
64,0,0.00022718124993843957,0.00036279415973694995,59.69370704459901
64,1,0.00022715958009939641,0.0003622204202110879,59.4563698579624
64,2,0.00023088709014700725,0.0003551016701385379,53.7988416383274
64,3,0.00024587207997683435,0.00034253583988174796,39.31465496774628
64,4,0.0002285112498793751,0.0003487141599180177,52.60262245385926
128,0,0.0002877400000579655,0.00042565165989799425,47.929262463420564
128,1,0.0002863408299162984,0.00041843207989586515,46.13077709461796
128,2,0.0002967212500516325,0.0004035820800345391,36.013878333389236
128,3,0.0002849629099364392,0.00041063999990001323,44.1029641336854
128,4,0.00028621915989788247,0.0004120654100552201,43.968492606238236
