curriculum_scale,payload_mass_kg
0.5,0.1111830323934555
0.5,0.11914226412773132
0.5,0.19158752262592316
0.5,0.17409375309944153
0.5,0.10458488762378693
0.5,0.019896283745765686
0.5,0.15560516715049744
0.5,0.16180317103862762
0.5,0.06234566867351532
0.5,0.12500399351119995
0.5,0.22428634762763977
0.5,0.18449519574642181
0.5,0.03525929152965546
0.5,0.11598089337348938
0.5,0.018005311489105225
0.5,0.013821825385093689
0.5,0.14841844141483307
0.5,0.22917839884757996
0.5,0.022801175713539124
0.5,0.2481500655412674
0.5,0.04186949133872986
0.5,0.07561971247196198
0.5,0.22202402353286743
0.5,0.03628484904766083
0.5,0.17384843528270721
0.5,0.06384500861167908
0.5,0.2348748743534088
0.5,0.004098460078239441
0.5,0.19184625148773193
0.5,0.21043932437896729
0.5,0.20394694805145264
0.5,0.02485327422618866
0.5,0.16123928129673004
0.5,0.04550284147262573
0.5,0.06019967794418335
0.5,0.218271404504776
0.5,0.17879649996757507
0.5,0.07837063074111938
0.5,0.13444823026657104
0.5,0.0977725237607956
0.5,0.09310048818588257
0.5,0.06903338432312012
0.5,0.13073492050170898
0.5,0.1667337864637375
0.5,0.14078828692436218
0.5,0.07703408598899841
0.5,0.09556525945663452
0.5,0.09895935654640198
0.5,0.21530599892139435
0.5,0.2433152198791504
0.5,0.06584800779819489
0.5,0.06507165729999542
0.5,0.1865442395210266
0.5,0.025328606367111206
0.5,0.12618492543697357
0.5,0.21062664687633514
0.5,0.23914682865142822
0.5,0.06993815302848816
0.5,0.04744650423526764
0.5,0.21712195873260498
0.5,0.03140772879123688
0.5,0.08402663469314575
0.5,0.2178400605916977
0.5,0.21018992364406586
0.5,0.03821521997451782
0.5,0.21141262352466583
0.5,0.02675415575504303
0.5,0.07245953381061554
0.5,0.13711056113243103
0.5,0.047823429107666016
0.5,0.041230738162994385
0.5,0.05081568658351898
0.5,0.0809149295091629
0.5,0.22422648966312408
0.5,0.026739954948425293
0.5,0.07438229024410248
0.5,0.10957786440849304
0.5,0.06869535148143768
0.5,0.22340869903564453
0.5,0.0932924896478653
0.5,0.20860764384269714
0.5,0.11389593780040741
0.5,0.06280887126922607
0.5,0.1449975222349167
0.5,0.05907160043716431
0.5,0.22153528034687042
0.5,0.11444069445133209
0.5,0.24761764705181122
0.5,0.02759861946105957
0.5,0.05574958026409149
0.5,0.0010328888893127441
0.5,0.12605105340480804
0.5,0.09085285663604736
0.5,0.21078380942344666
0.5,0.12596003711223602
0.5,0.18381908535957336
0.5,0.10789427161216736
0.5,0.03500866889953613
0.5,0.040889739990234375
0.5,0.2483440339565277
0.5,0.08265657722949982
0.5,0.223269984126091
0.5,0.033922210335731506
0.5,0.2188173532485962
0.5,0.07659202814102173
0.5,0.17222140729427338
0.5,0.2157895863056183
0.5,0.12217678129673004
0.5,0.01575016975402832
0.5,0.2128346860408783
0.5,0.2494208812713623
0.5,0.08950415253639221
0.5,0.20497316122055054
0.5,0.09968098998069763
0.5,0.16603851318359375
0.5,0.13679757714271545
0.5,0.18318244814872742
0.5,0.15934181213378906
0.5,0.05831524729728699
0.5,0.06099027395248413
0.5,0.22350111603736877
0.5,0.09162984788417816
0.5,0.0818866491317749
0.5,0.15684112906455994
0.5,0.16344982385635376
0.5,0.23483537137508392
0.5,0.14447249472141266
0.5,0.061366766691207886
0.5,0.16914942860603333
0.5,0.2051505148410797
0.5,0.05086013674736023
0.5,0.021306708455085754
0.5,0.16643409430980682
0.5,0.1811513453722
0.5,0.0630001425743103
0.5,0.18581771850585938
0.5,0.09826400876045227
0.5,0.14449821412563324
0.5,0.0586526095867157
0.5,0.07014980912208557
0.5,0.08151838183403015
0.5,0.2163398712873459
0.5,0.12296885251998901
0.5,0.14620783925056458
0.5,0.207708477973938
0.5,0.014377027750015259
0.5,0.03259286284446716
0.5,0.1965041607618332
0.5,0.08040556311607361
0.5,0.17955076694488525
0.5,0.24198290705680847
0.5,0.09050485491752625
0.5,0.19852730631828308
0.5,0.09755788743495941
0.5,0.07012337446212769
0.5,0.03392627835273743
0.5,0.14569982886314392
0.5,0.11075975000858307
0.5,0.09436531364917755
0.5,0.1759788990020752
0.5,0.08631229400634766
0.5,0.21387365460395813
0.5,0.20950087904930115
0.5,0.1387108862400055
0.5,0.11711327731609344
0.5,0.13086429238319397
0.5,0.06309415400028229
0.5,0.2425604611635208
0.5,0.23881854116916656
0.5,0.22786904871463776
0.5,0.08306474983692169
0.5,0.10585950314998627
0.5,0.138019859790802
0.5,0.018866151571273804
0.5,0.18822941184043884
0.5,0.1373346447944641
0.5,0.14504851400852203
0.5,0.1109895408153534
0.5,0.23986393213272095
0.5,0.13313782215118408
0.5,0.10250967741012573
0.5,0.06606003642082214
0.5,0.10753044486045837
0.5,0.23949888348579407
0.5,0.249991312623024
0.5,0.14601832628250122
0.5,0.023383766412734985
0.5,0.10305382311344147
0.5,0.06177070736885071
0.5,0.05395546555519104
0.5,0.11362658441066742
0.5,0.1478583961725235
0.5,0.19272004067897797
0.5,0.1369134932756424
0.5,0.1500789374113083
0.5,0.09389562904834747
0.5,0.03293091058731079
0.5,0.0037878751754760742
0.5,0.19628801941871643
0.5,0.18564216792583466
0.5,0.24176593124866486
0.5,0.060768842697143555
0.5,0.0558466762304306
0.5,0.003175079822540283
0.5,0.24653273820877075
0.5,0.21832533180713654
0.5,0.0907687246799469
0.5,0.1488436609506607
0.5,0.22527727484703064
0.5,0.21080154180526733
0.5,0.09869854152202606
0.5,0.07362206280231476
0.5,0.021751925349235535
0.5,0.1803203970193863
0.5,0.13076773285865784
0.5,0.08530116081237793
0.5,0.1347426027059555
0.5,0.17415198683738708
0.5,0.014264017343521118
0.5,0.1952391415834427
0.5,0.18472065031528473
0.5,0.19469524919986725
0.5,0.08519946038722992
0.5,0.168233722448349
0.5,0.24550104141235352
0.5,0.13396838307380676
0.5,0.20891398191452026
0.5,0.12311044335365295
0.5,0.17848749458789825
0.5,0.17415188252925873
0.5,0.0987461507320404
0.5,0.22340896725654602
0.5,0.16242170333862305
0.5,0.041691675782203674
0.5,0.05475020408630371
0.5,0.0769881010055542
0.5,0.2352719008922577
0.5,0.2290233075618744
0.5,0.1263497769832611
0.5,0.09699022769927979
0.5,0.2215704619884491
0.5,0.24880240857601166
0.5,0.03887951374053955
0.5,0.05344045162200928
0.5,0.22683851420879364
0.5,0.2066100686788559
0.5,0.006527364253997803
0.5,0.0445573627948761
0.5,0.16866859793663025
0.5,0.20589026808738708
0.5,0.2047978937625885
0.5,0.20441916584968567
0.5,0.23546619713306427
0.5,0.15189270675182343
0.5,0.20760808885097504
0.5,0.07458578050136566
0.5,0.19243216514587402
0.5,0.05244480073451996
0.5,0.045625850558280945
0.5,0.0160578191280365
0.5,0.15482035279273987
0.5,0.03019082546234131
0.5,0.18640351295471191
0.5,0.023395076394081116
0.5,0.11073203384876251
0.5,0.12229728698730469
0.5,0.17576280236244202
0.5,0.07207192480564117
0.5,0.16831573843955994
0.5,0.11672692000865936
0.5,0.15600936114788055
0.5,0.2426738291978836
0.5,0.24492081999778748
0.5,0.09933885931968689
0.5,0.17682570219039917
0.5,0.17708007991313934
0.5,0.2466658353805542
0.5,0.11248190701007843
0.5,0.08986510336399078
0.5,0.06349754333496094
0.5,0.17023177444934845
0.5,0.0711112767457962
0.5,0.2258647233247757
0.5,0.15495337545871735
0.5,0.1773030012845993
0.5,0.1425836980342865
0.5,0.009272202849388123
0.5,0.19688297808170319
0.5,0.1806725114583969
0.5,0.18660402297973633
0.5,0.17792725563049316
0.5,0.07366614043712616
0.5,0.09792281687259674
0.5,0.13559119403362274
0.5,0.18002066016197205
0.5,0.107852041721344
0.5,0.005844041705131531
0.5,0.04450911283493042
0.5,0.23396842181682587
0.5,0.15271782875061035
0.5,0.004125818610191345
0.5,0.1697091907262802
0.5,0.1399221420288086
0.5,0.04720813035964966
0.5,0.10321739315986633
0.5,0.046309128403663635
0.5,0.20441795885562897
0.5,0.04123580455780029
0.5,0.05466124415397644
0.5,0.12074229121208191
0.5,0.13292177021503448
0.5,0.12873631715774536
0.5,0.06563380360603333
0.5,0.0017220526933670044
0.5,0.16300764679908752
0.5,0.19577983021736145
0.5,0.14129196107387543
0.5,0.24608798325061798
0.5,0.024618297815322876
0.5,0.13479241728782654
0.5,0.027409732341766357
0.5,0.24864354729652405
0.5,0.23242615163326263
0.5,0.24439729750156403
0.5,0.2490389496088028
0.5,0.07315246760845184
0.5,0.06346739828586578
0.5,0.032583802938461304
0.5,0.001432374119758606
0.5,0.15773382782936096
0.5,0.17682653665542603
0.5,0.22496801614761353
0.5,0.05278606712818146
0.5,0.029716327786445618
0.5,0.18135395646095276
0.5,0.15710553526878357
0.5,0.22843125462532043
0.5,0.1762487143278122
0.5,0.20840738713741302
0.5,0.1427801251411438
0.5,0.19667352735996246
0.5,0.039160072803497314
0.5,0.18711744248867035
0.5,0.059002190828323364
0.5,0.10504679381847382
0.5,0.0760396271944046
0.5,0.24150274693965912
0.5,0.09178189933300018
0.5,0.21458424627780914
0.5,0.18482372164726257
0.5,0.09709985554218292
0.5,0.18741880357265472
0.5,0.05508102476596832
0.5,0.06458085775375366
0.5,0.2358885407447815
0.5,0.03417111933231354
0.5,0.1481318175792694
0.5,0.24114173650741577
0.5,0.20323693752288818
0.5,0.12515008449554443
0.5,0.1748363971710205
0.5,0.05035233497619629
0.5,0.1797092705965042
0.5,0.23095859587192535
0.5,0.10944615304470062
0.5,0.10314151644706726
0.5,0.05251769721508026
0.5,0.11728571355342865
0.5,0.12069562077522278
0.5,0.15173210203647614
0.5,0.07722170650959015
0.5,0.15655341744422913
0.5,0.0277310311794281
0.5,0.02659428119659424
0.5,0.08635061979293823
0.5,0.16851313412189484
0.5,0.24618522822856903
0.5,0.1352924108505249
0.5,0.23314344882965088
0.5,0.1269846111536026
0.5,0.10745702683925629
0.5,0.15150727331638336
0.5,0.02276092767715454
0.5,0.0042822957038879395
0.5,0.044129207730293274
0.5,0.07887005805969238
0.5,0.12278784811496735
0.5,0.14738650619983673
0.5,0.23455055058002472
0.5,0.10492831468582153
0.5,0.008887648582458496
0.5,0.10655909776687622
0.5,0.06678436696529388
0.5,0.15744635462760925
0.5,0.14112579822540283
0.5,0.15208251774311066
0.5,0.0020590871572494507
0.5,0.1703280508518219
0.5,0.22315724194049835
0.5,0.018135547637939453
0.5,0.1587318629026413
0.5,0.18502002954483032
0.5,0.057768598198890686
0.5,0.01741233468055725
0.5,0.13992823660373688
0.5,0.029175668954849243
0.5,0.24284465610980988
0.5,0.22890222072601318
0.5,0.07419651746749878
0.5,0.10065196454524994
0.5,0.16890980303287506
0.5,0.07144832611083984
0.5,0.1272152066230774
0.5,0.23381459712982178
0.5,0.12349207699298859
0.5,0.14140567183494568
0.5,0.20008400082588196
0.5,0.23222127556800842
0.5,0.18720005452632904
0.5,0.1341520994901657
0.5,0.14957773685455322
0.5,0.18396838009357452
0.5,0.06118117272853851
0.5,0.03299190104007721
0.5,0.044388025999069214
0.5,0.23695197701454163
0.5,0.06416696310043335
0.5,0.0496838241815567
0.5,0.11507189273834229
0.5,0.001531451940536499
0.5,0.13058088719844818
0.5,0.22779573500156403
0.5,0.029069364070892334
0.5,0.12978851795196533
0.5,0.013849318027496338
0.5,0.016776978969573975
0.5,0.2096097320318222
0.5,0.16629749536514282
0.5,0.20280581712722778
0.5,0.08545109629631042
0.5,0.21474388241767883
0.5,0.07012426853179932
0.5,0.18500366806983948
0.5,0.18802940845489502
0.5,0.02765744924545288
0.5,0.23592039942741394
0.5,0.11111055314540863
0.5,0.12101857364177704
0.5,0.21286822855472565
0.5,0.13234186172485352
0.5,0.15658757090568542
0.5,0.10620494186878204
0.5,0.16578511893749237
0.5,0.09293428063392639
0.5,0.06673428416252136
0.5,0.14941954612731934
0.5,0.04579779505729675
0.5,0.09933646023273468
0.5,0.19799038767814636
0.5,0.2410745918750763
0.5,0.21727354824543
0.5,0.07032227516174316
0.5,0.004832640290260315
0.5,0.20535293221473694
0.5,0.07673659920692444
0.5,0.12660318613052368
0.5,0.15371252596378326
0.5,0.0577089786529541
0.5,0.07301007211208344
0.5,0.13356457650661469
0.5,0.19765791296958923
0.5,0.14347125589847565
0.5,0.13534428179264069
0.5,0.008268609642982483
0.5,0.06855745613574982
0.5,0.19365686178207397
0.5,0.18291345238685608
0.5,0.22712156176567078
0.5,0.02949884533882141
0.5,0.16086864471435547
0.5,0.14505116641521454
0.5,0.05805034935474396
0.5,0.055200397968292236
0.5,0.22179220616817474
0.5,0.1099378764629364
0.5,0.20274333655834198
0.5,0.20589688420295715
0.5,0.07326635718345642
0.5,0.20631925761699677
0.5,0.066775381565094
0.5,0.21761611104011536
0.5,0.05293932557106018
0.5,0.2305275797843933
0.5,0.11170138418674469
0.5,0.2476988136768341
0.5,0.043099209666252136
0.5,0.06885957717895508
0.5,0.16560757160186768
0.5,0.1210397332906723
0.5,0.13328689336776733
0.5,0.2459336370229721
0.5,0.1883697360754013
0.5,0.13096651434898376
0.5,0.1884630024433136
0.5,0.22749879956245422
0.5,0.2437991350889206
0.5,0.1440761536359787
0.5,0.016677305102348328
0.5,0.19138969480991364
0.5,0.16352106630802155
0.5,0.2018936723470688
0.5,0.016007199883461
0.5,0.13755817711353302
0.5,0.00038327276706695557
0.5,0.06969664990901947
0.5,0.1464293897151947
0.5,0.13805222511291504
0.5,0.10709615051746368
0.5,0.05048671364784241
0.5,0.029756814241409302
0.5,0.07891085743904114
0.5,0.04910552501678467
0.5,0.08657807111740112
0.5,0.06508715450763702
0.5,0.0026677995920181274
0.5,0.06743614375591278
0.5,0.016497373580932617
0.5,0.051157623529434204
0.5,0.16860000789165497
0.5,0.06549985706806183
0.5,0.2165585607290268
0.5,0.15906569361686707
0.5,0.14744378626346588
0.5,0.08679011464118958
0.5,0.052663594484329224
0.5,0.16197054088115692
0.5,0.19575005769729614
0.5,0.14779309928417206
0.5,0.17821283638477325
0.5,0.20458778738975525
0.5,0.13240931928157806
0.5,0.18165883421897888
0.5,0.021641328930854797
0.5,0.13585039973258972
0.5,0.08927719295024872
0.5,0.0719435065984726
0.5,0.04657292366027832
0.5,0.06736359000205994
0.5,0.041143372654914856
0.5,0.10267214477062225
0.5,0.1027110368013382
0.5,0.1128372848033905
0.5,0.21919789910316467
0.5,0.0001825094223022461
0.5,0.22376656532287598
0.5,0.02015325427055359
0.5,0.12393525242805481
0.5,0.0388205349445343
0.5,0.08275100588798523
0.5,0.009593024849891663
0.5,0.2308458685874939
0.5,0.05135703086853027
0.5,0.10937687754631042
0.5,0.051303133368492126
0.5,0.19022607803344727
0.5,0.07133692502975464
0.5,0.17723685503005981
0.5,0.09481056034564972
0.5,0.18239539861679077
0.5,0.013543784618377686
0.5,0.22957353293895721
0.5,0.007437601685523987
0.5,0.03456312417984009
0.5,0.001966536045074463
0.5,0.029086798429489136
0.5,0.16766247153282166
0.5,0.08653509616851807
0.5,0.1701907366514206
0.5,0.15458768606185913
0.5,0.1347724199295044
0.5,0.12217569351196289
0.5,0.20264782011508942
0.5,0.20180413126945496
0.5,0.02048429846763611
0.5,0.2361753284931183
0.5,0.23429518938064575
0.5,0.013982027769088745
0.5,0.012804210186004639
0.5,0.14910490810871124
0.5,0.22495709359645844
0.5,0.13197696208953857
0.5,0.17502909898757935
0.5,0.09945183992385864
0.5,0.10451832413673401
0.5,0.014780387282371521
0.5,0.21086907386779785
0.5,0.014688879251480103
0.5,0.22392354905605316
0.5,0.06711484491825104
0.5,0.23102860152721405
0.5,0.233969584107399
0.5,0.0022362172603607178
0.5,0.13352453708648682
0.5,0.09591129422187805
0.5,0.04718869924545288
0.5,0.04100026190280914
0.5,0.02482503652572632
0.5,0.11124764382839203
0.5,0.24249747395515442
0.5,0.05305406451225281
0.5,0.07382486760616302
0.5,0.10523274540901184
0.5,0.10153461992740631
0.5,0.12457330524921417
0.5,0.03835396468639374
0.5,0.0013959407806396484
0.5,0.1908760964870453
0.5,0.010872364044189453
0.5,0.07733488082885742
0.5,0.10001730918884277
0.5,0.14349056780338287
0.5,0.10222502052783966
0.5,0.03207947313785553
0.5,0.0807710587978363
0.5,0.1457335352897644
0.5,0.16254982352256775
0.5,0.1401316076517105
0.5,0.24247178435325623
0.5,0.18705688416957855
0.5,0.06323395669460297
0.5,0.02832508087158203
0.5,0.15791869163513184
0.5,0.10833621025085449
0.5,0.22624441981315613
0.5,0.14220856130123138
0.5,0.03498058021068573
0.5,0.060039252042770386
0.5,0.12855872511863708
0.5,0.10249577462673187
0.5,0.08543291687965393
0.5,0.16097451746463776
0.5,0.24710997939109802
0.5,0.05124376714229584
0.5,0.2232564389705658
0.5,0.18254564702510834
0.5,0.11581125855445862
0.5,0.10714666545391083
0.5,0.15542110800743103
0.5,0.09413444995880127
0.5,0.13086502254009247
0.5,0.06661081314086914
0.5,0.11450451612472534
0.5,0.0016801506280899048
0.5,0.051886290311813354
0.5,0.026100635528564453
0.5,0.0007829070091247559
0.5,0.09345200657844543
0.5,0.11774611473083496
0.5,0.0018507987260818481
0.5,0.152767613530159
0.5,0.0009038597345352173
0.5,0.012046247720718384
0.5,0.24696920812129974
0.5,0.1607205718755722
0.5,0.13605445623397827
0.5,0.13373488187789917
0.5,0.02249269187450409
0.5,0.10345141589641571
0.5,0.08597820997238159
0.5,0.12943634390830994
0.5,0.057049140334129333
0.5,0.03556440770626068
0.5,0.1096499115228653
0.5,0.10770529508590698
0.5,0.11923062801361084
0.5,0.20360061526298523
0.5,0.04197356104850769
0.5,0.1792789101600647
0.5,0.21902091801166534
0.5,0.12395447492599487
0.5,0.06212981045246124
0.5,0.07515232264995575
0.5,0.061737507581710815
0.5,0.13221676647663116
0.5,0.1905859261751175
0.5,0.1745978742837906
0.5,0.22755903005599976
0.5,0.22330637276172638
0.5,0.22684581577777863
0.5,0.24638980627059937
0.5,0.16250449419021606
0.5,0.18518203496932983
0.5,0.039725661277770996
0.5,0.11269326508045197
0.5,0.08114741742610931
0.5,0.19131328165531158
0.5,0.23824065923690796
0.5,0.1321900337934494
0.5,0.1796095073223114
0.5,0.12199766933917999
0.5,0.19827032089233398
0.5,0.023727506399154663
0.5,0.17259028553962708
0.5,0.00632108747959137
0.5,0.0077363550662994385
0.5,0.01135602593421936
0.5,0.17028385400772095
0.5,0.1881808489561081
0.5,0.18826037645339966
0.5,0.03790539503097534
0.5,0.05337059497833252
0.5,0.13653366267681122
0.5,0.07053089141845703
0.5,0.09511011838912964
0.5,0.07527418434619904
0.5,0.025995343923568726
0.5,0.10189162194728851
0.5,0.07669644057750702
0.5,0.2117074429988861
0.5,0.2189585119485855
0.5,0.09949612617492676
0.5,0.1497158706188202
0.5,0.10652898252010345
0.5,0.09317664802074432
0.5,0.13254520297050476
0.5,0.07899846136569977
0.5,0.11549679934978485
0.5,0.0427623987197876
0.5,0.07740455865859985
0.5,0.06365735828876495
0.5,0.022327259182929993
0.5,0.09922640025615692
0.5,0.028357774019241333
0.5,0.002810373902320862
0.5,0.05468913912773132
0.5,0.04238449037075043
0.5,0.19648559391498566
0.5,0.10331551730632782
0.5,0.09717750549316406
0.5,0.22349783778190613
0.5,0.2300017923116684
0.5,0.212241068482399
0.5,0.11578069627285004
0.5,0.0474465936422348
0.5,0.07359415292739868
0.5,0.0326458215713501
0.5,0.14956659078598022
0.5,0.1716039478778839
0.5,0.1442873477935791
0.5,0.1859389990568161
0.5,0.2288895547389984
0.5,0.06839030981063843
0.5,0.21618452668190002
0.5,0.24136663973331451
0.5,0.1652371883392334
0.5,0.20088981091976166
0.5,0.07975828647613525
0.5,0.23570017516613007
0.5,0.1674061119556427
0.5,0.21574386954307556
0.5,0.11648011207580566
0.5,0.05636979639530182
0.5,0.10000726580619812
0.5,0.18708139657974243
0.5,0.11432409286499023
0.5,0.06586003303527832
0.5,0.08853588998317719
0.5,0.2116595208644867
0.5,0.04797470569610596
0.5,0.22443100810050964
0.5,0.08211815357208252
0.5,0.1327076554298401
0.5,0.14723233878612518
0.5,0.15199144184589386
0.5,0.19851374626159668
0.5,0.06395971775054932
0.5,0.1289045512676239
0.5,0.0914059579372406
0.5,0.16531294584274292
0.5,0.21414166688919067
0.5,0.185296431183815
0.5,0.08834536373615265
0.5,0.19154663383960724
0.5,0.013393715023994446
0.5,0.23774488270282745
0.5,0.243663489818573
0.5,0.07876960933208466
0.5,0.059583812952041626
0.5,0.16173316538333893
0.5,0.22280435264110565
0.5,0.141800194978714
0.5,0.15198618173599243
0.5,0.2169160395860672
0.5,0.0043432265520095825
0.5,0.07074816524982452
0.5,0.05773173272609711
0.5,0.12108196318149567
0.5,0.1225842833518982
0.5,0.18616431951522827
0.5,0.24822254478931427
0.5,0.2291262000799179
0.5,0.11417652666568756
0.5,0.1383592188358307
0.5,0.058852002024650574
0.5,0.24354147911071777
0.5,0.044785723090171814
0.5,0.16568957269191742
0.5,0.19095057249069214
0.5,0.17515870928764343
0.5,0.1267893761396408
0.5,0.10386651754379272
0.5,0.12190470099449158
0.5,0.008816331624984741
0.5,0.21141275763511658
0.5,0.20697952806949615
0.5,0.022922948002815247
0.5,0.07686738669872284
0.5,0.09876154363155365
0.5,0.16825975477695465
0.5,0.06415751576423645
0.5,0.20988763868808746
0.5,0.07519116997718811
0.5,0.03343173861503601
0.5,0.11057060956954956
0.5,0.16143262386322021
0.5,0.20664604008197784
0.5,0.1173812747001648
0.5,0.248323455452919
0.5,0.03536407649517059
0.5,0.16408060491085052
0.5,0.22782133519649506
0.5,0.048934146761894226
0.5,0.2111966758966446
0.5,0.1137070506811142
0.5,0.05761049687862396
0.5,0.06237615644931793
0.5,0.04241529107093811
0.5,0.2257760912179947
0.5,0.07161939144134521
0.5,0.15995077788829803
0.5,0.24892473220825195
0.5,0.14678172767162323
0.5,0.24460168182849884
0.5,0.18858641386032104
0.5,0.11220785975456238
0.5,0.005317479372024536
0.5,0.06186401844024658
0.5,0.1350616216659546
0.5,0.021844416856765747
0.5,0.07225462794303894
0.5,0.07276764512062073
0.5,0.23000088334083557
0.5,0.00332602858543396
0.5,0.1060396134853363
0.5,0.1247972697019577
0.5,0.21533505618572235
0.5,0.060628533363342285
0.5,0.21260081231594086
0.5,0.2078312635421753
0.5,0.2175890952348709
0.5,0.035469308495521545
0.5,0.14992068707942963
0.5,0.0175459086894989
0.5,0.024125531315803528
0.5,0.1098804771900177
0.5,0.10454760491847992
0.5,0.20781220495700836
0.5,0.24150484800338745
0.5,0.19843749701976776
0.5,0.03862565755844116
0.5,0.20502588152885437
0.5,0.2147008329629898
0.5,0.2386268675327301
0.5,0.21098245680332184
0.5,0.0185529887676239
0.5,0.04210440814495087
0.5,0.21041995286941528
0.5,0.21281073987483978
0.5,0.08389519155025482
0.5,0.20763368904590607
0.5,0.2304796576499939
0.5,0.18001796305179596
0.5,0.1127774715423584
0.5,0.04914471507072449
0.5,0.005116596817970276
0.5,0.056596219539642334
0.5,0.027888521552085876
0.5,0.04699106514453888
0.5,0.06291650235652924
0.5,0.18928709626197815
0.5,0.08824022114276886
0.5,0.10156980156898499
0.5,0.12091049551963806
0.5,0.1033879816532135
0.5,0.23433701694011688
0.5,0.16530054807662964
0.5,0.09441091120243073
0.5,0.08309872448444366
0.5,0.06086437404155731
0.5,0.10402436554431915
0.5,0.2268054485321045
0.5,0.04442897439002991
0.5,0.12401838600635529
0.5,0.15704713761806488
0.5,0.07503797113895416
0.5,0.125619575381279
0.5,0.09041158854961395
0.5,0.025180667638778687
0.5,0.08233876526355743
0.5,0.13570405542850494
0.5,0.14429213106632233
0.5,0.03727258741855621
0.5,0.1678609997034073
0.5,0.1803722232580185
0.5,0.229215607047081
0.5,0.06685236096382141
0.5,0.16522999107837677
0.5,0.23274603486061096
0.5,0.2398986965417862
0.5,0.1989176869392395
0.5,0.16068141162395477
0.5,0.13556982576847076
0.5,0.22404327988624573
0.5,0.036139115691185
0.5,0.09261249005794525
0.5,0.0001538097858428955
0.5,0.06519636511802673
0.5,0.18789933621883392
0.5,0.21865519881248474
0.5,0.24873867630958557
0.5,0.21796759963035583
0.5,0.22614219784736633
0.5,0.13473038375377655
0.5,0.13600704073905945
0.5,0.15812015533447266
0.5,0.15344873070716858
0.5,0.03384473919868469
0.5,0.04314205050468445
0.5,0.11880110204219818
0.5,0.21251994371414185
0.5,0.19430357217788696
0.5,0.23719364404678345
0.5,0.22334067523479462
0.5,0.04054968059062958
0.5,0.024460628628730774
0.5,0.16081993281841278
0.5,0.12468951940536499
0.5,0.09668120741844177
0.5,0.009686097502708435
0.5,0.23504646122455597
0.5,0.15519028902053833
0.5,0.04888291656970978
0.5,0.23618198931217194
0.5,0.14984770119190216
0.5,0.10936270654201508
0.5,0.09971544146537781
0.5,0.060209423303604126
0.5,0.20817707479000092
0.5,0.19997557997703552
0.5,0.07226565480232239
0.5,0.1756187379360199
0.5,0.028401538729667664
0.5,0.23269864916801453
0.5,0.1937887966632843
0.5,0.05527138710021973
0.5,0.04131600260734558
0.5,0.12269052863121033
0.5,0.21098242700099945
0.5,0.13757537305355072
0.5,0.09901788830757141
0.5,0.15562483668327332
0.5,0.1097140908241272
0.5,0.24015279114246368
0.5,0.15580181777477264
0.5,0.08743157982826233
0.5,0.21205413341522217
0.5,0.009567156434059143
0.5,0.04029946029186249
0.5,0.09461486339569092
0.5,0.20254817605018616
0.5,0.18153659999370575
0.5,0.23207947611808777
0.5,0.05074185132980347
0.5,0.03387837111949921
0.5,0.12484189867973328
0.5,0.051405444741249084
0.5,0.19210948050022125
0.5,0.131616473197937
0.5,0.01364658772945404
0.5,0.01953655481338501
0.5,0.00586681067943573
0.5,0.18777266144752502
0.5,0.0959990918636322
0.5,0.12900643050670624
0.5,0.11655981838703156
0.5,0.031766489148139954
0.5,0.13922277092933655
0.5,0.009739324450492859
0.5,0.05157195031642914
0.5,0.24024295806884766
0.5,0.03849408030509949
0.5,0.23394764959812164
0.5,0.017681777477264404
0.5,0.015667274594306946
0.5,0.11430315673351288
0.5,0.1649131178855896
0.5,0.09206579625606537
0.5,0.18935847282409668
0.5,0.06377340853214264
0.5,0.011745288968086243
0.5,0.10068383812904358
0.5,0.18018344044685364
0.5,0.1276068091392517
0.5,0.13055577874183655
0.5,0.1945900022983551
0.5,0.1203378438949585
0.5,0.0663767009973526
0.5,0.11760708689689636
0.5,0.05653601884841919
0.5,0.06069430708885193
0.5,0.11979179084300995
0.5,0.053377941250801086
0.5,0.16544319689273834
0.5,0.24519337713718414
0.5,0.09504076838493347
0.5,0.0765523761510849
0.5,0.05256974697113037
0.5,0.2177198827266693
0.5,0.1883336752653122
0.5,0.023590490221977234
0.5,0.02664344012737274
0.5,0.06083475053310394
0.5,0.07509787380695343
0.5,0.029523581266403198
0.5,0.17659403383731842
0.5,0.10848312079906464
0.5,0.06094427406787872
0.5,0.1569373905658722
0.5,0.12387309968471527
0.5,0.10211621224880219
0.5,0.16919055581092834
0.5,0.13279278576374054
0.5,0.08784213662147522
0.5,0.06556688249111176
0.5,0.10059431195259094
0.5,0.1436033546924591
0.5,0.1966431736946106
0.5,0.20991376042366028
0.5,0.07728946208953857
0.5,0.019318878650665283
0.5,0.09471629559993744
0.5,0.17114843428134918
0.5,0.15018947422504425
0.5,0.08580076694488525
0.5,0.08914124965667725
0.5,0.20004194974899292
0.5,0.23647065460681915
0.5,0.052115604281425476
0.5,0.06131535768508911
0.5,0.233414426445961
0.5,0.0644582062959671
0.5,0.056179121136665344
0.5,0.06612268090248108
0.5,0.12297983467578888
0.5,0.12219730019569397
0.5,0.061555713415145874
0.5,0.19754475355148315
0.5,0.1495792418718338
0.5,0.12954768538475037
0.5,0.005364865064620972
0.5,0.06642410159111023
0.5,0.11262829601764679
0.5,0.08901852369308472
0.5,0.046498507261276245
0.5,0.09425008296966553
0.5,0.08493682742118835
