n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.0001847312500467524,0.00019963957980507986,8.070280342148077
1,1,0.00019717250019311904,0.0002158304100157693,9.462734308474014
1,2,0.00018964624992804603,0.00019749249971937389,4.137308169449603
1,3,0.00018538667005486788,0.00019745083001907916,6.50756602976941
1,4,0.00018408875010209158,0.00020619541988708078,12.008702200829395
4,0,0.00017021625011693687,0.0001897879200987518,11.49812075425782
4,1,0.00016845749982167036,0.0002058879198739305,22.21950349012903
4,2,0.0001638637500582263,0.00020109125005546958,22.718569533539366
4,3,0.0001700070800143294,0.00020157499995548277,18.568591342485618
4,4,0.00016889082995476202,0.0002128108299802989,26.004964293976755
16,0,0.00017743333999533205,0.00022000791999744252,23.994690064015327
16,1,0.00018240541976410896,0.00022114834020612762,21.24000508982789
16,2,0.0001826775001245551,0.00021536624990403652,17.89423971599855
16,3,0.00016717708000214772,0.00021188999991863966,26.74584333924095
16,4,0.00016920416004722938,0.00022708459000568836,34.20745089382141
64,0,0.00024085917015327142,0.00026072167005622757,8.246520109787223
64,1,0.00022680708003463223,0.00024392833991441877,7.548820732215333
64,2,0.0002342120898538269,0.000245234580070246,4.706200360236867
64,3,0.00021863750007469207,0.000249034590087831,13.90296266777407
64,4,0.00023435207986040042,0.0002762733300914988,17.888149427165377
128,0,0.0002865958301117644,0.00032161165989236907,12.217843423245025
128,1,0.00028230124997207894,0.0003165812499355525,12.143056386347563
128,2,0.00028359875024762003,0.00031927874981192873,12.58115542933643
128,3,0.00027185958024347203,0.00031673707999289034,16.507602825409688
128,4,0.0002739854098763317,0.0003269345799344592,19.325543678412323
