step,env_id,time_s,wrench_magnitude
46,0,0.46,0.15746070444583893
46,1,0.46,0.2911827862262726
46,2,0.46,0.1037965789437294
46,3,0.46,0.292712539434433
47,0,0.47000000000000003,0.2105557769536972
47,1,0.47000000000000003,0.27548226714134216
47,2,0.47000000000000003,0.09104686975479126
47,3,0.47000000000000003,0.25353601574897766
48,0,0.48,0.21463391184806824
48,1,0.48,0.3554147481918335
48,2,0.48,0.0781877264380455
48,3,0.48,0.2854672372341156
49,0,0.49,0.1884123980998993
49,1,0.49,0.3541390895843506
49,2,0.49,0.08050234615802765
49,3,0.49,0.29148155450820923
50,0,0.5,0.17270435392856598
50,1,0.5,0.3417623043060303
50,2,0.5,0.11710333079099655
50,3,0.5,0.27527207136154175
51,0,0.51,0.17773191630840302
51,1,0.51,0.33186787366867065
51,2,0.51,0.16092677414417267
51,3,0.51,0.2898736894130707
52,0,0.52,0.21666443347930908
52,1,0.52,0.2693254053592682
52,2,0.52,0.22192756831645966
52,3,0.52,0.29746949672698975
53,0,0.53,0.22272343933582306
53,1,0.53,0.28791940212249756
53,2,0.53,0.18493308126926422
53,3,0.53,0.29465141892433167
54,0,0.54,0.19006650149822235
54,1,0.54,0.3275889456272125
54,2,0.54,0.17849422991275787
54,3,0.54,0.29253438115119934
55,0,0.55,0.17873309552669525
55,1,0.55,0.3489210605621338
55,2,0.55,0.13528364896774292
55,3,0.55,0.23642626404762268
56,0,0.56,0.1478966474533081
56,1,0.56,0.3448387682437897
56,2,0.56,0.08595416694879532
56,3,0.56,0.23244377970695496
57,0,0.5700000000000001,0.1312791109085083
57,1,0.5700000000000001,0.3745141327381134
57,2,0.5700000000000001,0.10522683709859848
57,3,0.5700000000000001,0.20062437653541565
58,0,0.58,0.11258483678102493
58,1,0.58,0.3184144198894501
58,2,0.58,0.09661693871021271
58,3,0.58,0.17910729348659515
59,0,0.59,0.12652899324893951
59,1,0.59,0.2691483795642853
59,2,0.59,0.09267259389162064
59,3,0.59,0.18629758059978485
60,0,0.6,0.11367814242839813
60,1,0.6,0.25357118248939514
60,2,0.6,0.10213130712509155
60,3,0.6,0.1822383999824524
61,0,0.61,0.129206582903862
61,1,0.61,0.23468506336212158
61,2,0.61,0.1123156026005745
61,3,0.61,0.19755873084068298
62,0,0.62,0.08674659579992294
62,1,0.62,0.16442154347896576
62,2,0.62,0.11503146588802338
62,3,0.62,0.16412211954593658
63,0,0.63,0.07379847764968872
63,1,0.63,0.16768068075180054
63,2,0.63,0.15119266510009766
63,3,0.63,0.15264706313610077
64,0,0.64,0.10193867236375809
64,1,0.64,0.18687228858470917
64,2,0.64,0.14474758505821228
64,3,0.64,0.1721900850534439
65,0,0.65,0.11811044067144394
65,1,0.65,0.14601531624794006
65,2,0.65,0.1591220647096634
65,3,0.65,0.17476406693458557
66,0,0.66,0.168237566947937
66,1,0.66,0.10899215936660767
66,2,0.66,0.17934879660606384
66,3,0.66,0.16603252291679382
67,0,0.67,0.16418400406837463
67,1,0.67,0.09197919815778732
67,2,0.67,0.1845087856054306
67,3,0.67,0.20354071259498596
68,0,0.68,0.1437782198190689
68,1,0.68,0.12077704071998596
68,2,0.68,0.19587300717830658
68,3,0.68,0.23116189241409302
69,0,0.6900000000000001,0.12145145237445831
69,1,0.6900000000000001,0.1080191433429718
69,2,0.6900000000000001,0.2074611335992813
69,3,0.6900000000000001,0.24996204674243927
70,0,0.7000000000000001,0.1335252821445465
70,1,0.7000000000000001,0.10118754208087921
70,2,0.7000000000000001,0.20193366706371307
70,3,0.7000000000000001,0.2733266055583954
71,0,0.71,0.09625638276338577
71,1,0.71,0.118940070271492
71,2,0.71,0.23863792419433594
71,3,0.71,0.27761414647102356
72,0,0.72,0.10777638852596283
72,1,0.72,0.13328605890274048
72,2,0.72,0.281733900308609
72,3,0.72,0.2860903739929199
73,0,0.73,0.07314956188201904
73,1,0.73,0.13896918296813965
73,2,0.73,0.28753092885017395
73,3,0.73,0.25898677110671997
74,0,0.74,0.05348925292491913
74,1,0.74,0.08779983967542648
74,2,0.74,0.280856192111969
74,3,0.74,0.2711440920829773
75,0,0.75,0.10455451905727386
75,1,0.75,0.07469424605369568
75,2,0.75,0.29774972796440125
75,3,0.75,0.2750788629055023
76,0,0.76,0.12228725850582123
76,1,0.76,0.09375009685754776
76,2,0.76,0.3170892298221588
76,3,0.76,0.2787551283836365
77,0,0.77,0.12302150577306747
77,1,0.77,0.09498647600412369
77,2,0.77,0.3592037856578827
77,3,0.77,0.2757946252822876
78,0,0.78,0.1377846747636795
78,1,0.78,0.10470891743898392
78,2,0.78,0.321268230676651
78,3,0.78,0.32090991735458374
79,0,0.79,0.11548145860433578
79,1,0.79,0.09659458696842194
79,2,0.79,0.29066991806030273
79,3,0.79,0.2942105233669281
80,0,0.8,0.12533089518547058
80,1,0.8,0.11709002405405045
80,2,0.8,0.2758950889110565
80,3,0.8,0.27911141514778137
81,0,0.81,0.1323789656162262
81,1,0.81,0.12294275313615799
81,2,0.81,0.2587897479534149
81,3,0.81,0.263496458530426
82,0,0.8200000000000001,0.13149912655353546
82,1,0.8200000000000001,0.10397373139858246
82,2,0.8200000000000001,0.3017137944698334
82,3,0.8200000000000001,0.3000790476799011
83,0,0.8300000000000001,0.11174261569976807
83,1,0.8300000000000001,0.1096758171916008
83,2,0.8300000000000001,0.30399253964424133
83,3,0.8300000000000001,0.31904473900794983
84,0,0.84,0.11133594810962677
84,1,0.84,0.1011197566986084
84,2,0.84,0.2947377860546112
84,3,0.84,0.2977871894836426
85,0,0.85,0.0904933288693428
85,1,0.85,0.12445564568042755
85,2,0.85,0.27921345829963684
85,3,0.85,0.2964451313018799
86,0,0.86,0.08656810224056244
86,1,0.86,0.09614554792642593
86,2,0.86,0.26745301485061646
86,3,0.86,0.2970097064971924
87,0,0.87,0.10322971642017365
87,1,0.87,0.11669941246509552
87,2,0.87,0.2575596570968628
87,3,0.87,0.3453168272972107
88,0,0.88,0.12225659191608429
88,1,0.88,0.11562192440032959
88,2,0.88,0.21868905425071716
88,3,0.88,0.35677188634872437
89,0,0.89,0.09807563573122025
89,1,0.89,0.1298164427280426
89,2,0.89,0.17277733981609344
89,3,0.89,0.3248783051967621
90,0,0.9,0.14210453629493713
90,1,0.9,0.13654902577400208
90,2,0.9,0.21004962921142578
90,3,0.9,0.279575914144516
91,0,0.91,0.1229628473520279
91,1,0.91,0.10885050147771835
91,2,0.91,0.17789511382579803
91,3,0.91,0.2541835606098175
92,0,0.92,0.11242416501045227
92,1,0.92,0.12150847911834717
92,2,0.92,0.20105135440826416
92,3,0.92,0.2717173993587494
93,0,0.93,0.08948168903589249
93,1,0.93,0.1299685388803482
93,2,0.93,0.21483992040157318
93,3,0.93,0.28107526898384094
94,0,0.9400000000000001,0.046788569539785385
94,1,0.9400000000000001,0.1580686718225479
94,2,0.9400000000000001,0.21472567319869995
94,3,0.9400000000000001,0.22753119468688965
95,0,0.9500000000000001,0.06766467541456223
95,1,0.9500000000000001,0.16193662583827972
95,2,0.9500000000000001,0.20252981781959534
95,3,0.9500000000000001,0.2173532098531723
96,0,0.96,0.07942577451467514
96,1,0.96,0.17911118268966675
96,2,0.96,0.1882491409778595
96,3,0.96,0.18982458114624023
97,0,0.97,0.09763278812170029
97,1,0.97,0.1847366988658905
97,2,0.97,0.15954431891441345
97,3,0.97,0.15744461119174957
98,0,0.98,0.09029412269592285
98,1,0.98,0.16908425092697144
98,2,0.98,0.16389872133731842
98,3,0.98,0.17859667539596558
99,0,0.99,0.108736552298069
99,1,0.99,0.12534059584140778
99,2,0.99,0.10641688853502274
99,3,0.99,0.20926271378993988
100,0,1.0,0.11924201250076294
100,1,1.0,0.1539701372385025
100,2,1.0,0.09666170924901962
100,3,1.0,0.20537006855010986
101,0,1.01,0.12655703723430634
101,1,1.01,0.10448482632637024
101,2,1.01,0.07851100713014603
101,3,1.01,0.20847900211811066
102,0,1.02,0.12961480021476746
102,1,1.02,0.08632925897836685
102,2,1.02,0.07710979878902435
102,3,1.02,0.22786174714565277
103,0,1.03,0.13592836260795593
103,1,1.03,0.05897786468267441
103,2,1.03,0.05599779635667801
103,3,1.03,0.2036357969045639
104,0,1.04,0.13628166913986206
104,1,1.04,0.06674586236476898
104,2,1.04,0.08823622018098831
104,3,1.04,0.22200484573841095
105,0,1.05,0.14033980667591095
105,1,1.05,0.06071778014302254
105,2,1.05,0.11117081344127655
105,3,1.05,0.23917752504348755
106,0,1.06,0.11339535564184189
106,1,1.06,0.08367675542831421
106,2,1.06,0.11766795068979263
106,3,1.06,0.212663933634758
107,0,1.07,0.10360550135374069
107,1,1.07,0.1132061630487442
107,2,1.07,0.09286805242300034
107,3,1.07,0.21228614449501038
108,0,1.08,0.08417893201112747
108,1,1.08,0.11103284358978271
108,2,1.08,0.15156954526901245
108,3,1.08,0.19132503867149353
109,0,1.09,0.08218470960855484
109,1,1.09,0.0783197283744812
109,2,1.09,0.1211467832326889
109,3,1.09,0.15591154992580414
110,0,1.1,0.07892365008592606
110,1,1.1,0.09799574315547943
110,2,1.1,0.12406189739704132
110,3,1.1,0.20627224445343018
111,0,1.11,0.10484295338392258
111,1,1.11,0.11317352205514908
111,2,1.11,0.14061345160007477
111,3,1.11,0.2184980809688568
112,0,1.12,0.14947509765625
112,1,1.12,0.11809974908828735
112,2,1.12,0.13476736843585968
112,3,1.12,0.2437877207994461
113,0,1.1300000000000001,0.15025712549686432
113,1,1.1300000000000001,0.18005278706550598
113,2,1.1300000000000001,0.13227924704551697
113,3,1.1300000000000001,0.20480653643608093
114,0,1.1400000000000001,0.13763609528541565
114,1,1.1400000000000001,0.2370431125164032
114,2,1.1400000000000001,0.10132314264774323
114,3,1.1400000000000001,0.25064244866371155
115,0,1.1500000000000001,0.15746037662029266
115,1,1.1500000000000001,0.19801364839076996
115,2,1.1500000000000001,0.09452555328607559
115,3,1.1500000000000001,0.2618350088596344
116,0,1.16,0.18210294842720032
116,1,1.16,0.21209821105003357
116,2,1.16,0.07254956662654877
116,3,1.16,0.25881433486938477
117,0,1.17,0.20454111695289612
117,1,1.17,0.22141489386558533
117,2,1.17,0.08414221554994583
117,3,1.17,0.2831464409828186
118,0,1.18,0.19293759763240814
118,1,1.18,0.24648872017860413
118,2,1.18,0.08156202733516693
118,3,1.18,0.25869622826576233
119,0,1.19,0.19589485228061676
119,1,1.19,0.2315872460603714
119,2,1.19,0.08353745192289352
119,3,1.19,0.2715292274951935
120,0,1.2,0.18374381959438324
120,1,1.2,0.19872896373271942
120,2,1.2,0.12482413649559021
120,3,1.2,0.25792938470840454
121,0,1.21,0.20293299853801727
121,1,1.21,0.2634110152721405
121,2,1.21,0.1472046673297882
121,3,1.21,0.2320384830236435
122,0,1.22,0.1999746710062027
122,1,1.22,0.26825112104415894
122,2,1.22,0.135236918926239
122,3,1.22,0.22986061871051788
123,0,1.23,0.19075718522071838
123,1,1.23,0.2711169123649597
123,2,1.23,0.1458178609609604
123,3,1.23,0.23133417963981628
124,0,1.24,0.16906490921974182
124,1,1.24,0.27151069045066833
124,2,1.24,0.13132184743881226
124,3,1.24,0.23617078363895416
125,0,1.25,0.16057871282100677
125,1,1.25,0.2654132843017578
125,2,1.25,0.15658986568450928
125,3,1.25,0.22932647168636322
126,0,1.26,0.15014655888080597
126,1,1.26,0.26198887825012207
126,2,1.26,0.14168451726436615
126,3,1.26,0.21681512892246246
127,0,1.27,0.19745536148548126
127,1,1.27,0.2327808290719986
127,2,1.27,0.14465759694576263
127,3,1.27,0.260155588388443
128,0,1.28,0.12421812117099762
128,1,1.28,0.29966387152671814
128,2,1.28,0.1473996788263321
128,3,1.28,0.28488484025001526
129,0,1.29,0.15504594147205353
129,1,1.29,0.28453555703163147
129,2,1.29,0.20156601071357727
129,3,1.29,0.2795712649822235
130,0,1.3,0.1121840551495552
130,1,1.3,0.2853086292743683
130,2,1.3,0.2557761073112488
130,3,1.3,0.2804064154624939
131,0,1.31,0.12787756323814392
131,1,1.31,0.25051766633987427
131,2,1.31,0.2842097282409668
131,3,1.31,0.27374306321144104
132,0,1.32,0.15370424091815948
132,1,1.32,0.24151843786239624
132,2,1.32,0.3120020031929016
132,3,1.32,0.3014269173145294
133,0,1.33,0.12503303587436676
133,1,1.33,0.1991686224937439
133,2,1.33,0.3079856336116791
133,3,1.33,0.2978562116622925
134,0,1.34,0.10823675245046616
134,1,1.34,0.17194730043411255
134,2,1.34,0.3285166323184967
134,3,1.34,0.28864994645118713
135,0,1.35,0.123002789914608
135,1,1.35,0.17618535459041595
135,2,1.35,0.38358211517333984
135,3,1.35,0.30020540952682495
136,0,1.36,0.13767807185649872
136,1,1.36,0.20104990899562836
136,2,1.36,0.36585018038749695
136,3,1.36,0.28260132670402527
137,0,1.37,0.1218455359339714
137,1,1.37,0.18793074786663055
137,2,1.37,0.3908860683441162
137,3,1.37,0.3006709814071655
138,0,1.3800000000000001,0.1262618899345398
138,1,1.3800000000000001,0.19755546748638153
138,2,1.3800000000000001,0.3590736985206604
138,3,1.3800000000000001,0.2637726962566376
139,0,1.3900000000000001,0.11628805100917816
139,1,1.3900000000000001,0.18496185541152954
139,2,1.3900000000000001,0.32853826880455017
139,3,1.3900000000000001,0.23651577532291412
140,0,1.4000000000000001,0.1026988998055458
140,1,1.4000000000000001,0.21984310448169708
140,2,1.4000000000000001,0.3342283070087433
140,3,1.4000000000000001,0.22326944768428802
141,0,1.41,0.10437824577093124
141,1,1.41,0.1729726940393448
141,2,1.41,0.30459892749786377
141,3,1.41,0.19017429649829865
142,0,1.42,0.11564376950263977
142,1,1.42,0.18365629017353058
142,2,1.42,0.3563133478164673
142,3,1.42,0.19464977085590363
143,0,1.43,0.14383159577846527
143,1,1.43,0.15356846153736115
143,2,1.43,0.39172425866127014
143,3,1.43,0.17977726459503174
144,0,1.44,0.14713267982006073
144,1,1.44,0.1418333798646927
144,2,1.44,0.401050329208374
144,3,1.44,0.19183751940727234
145,0,1.45,0.18353749811649323
145,1,1.45,0.18315255641937256
145,2,1.45,0.4346432089805603
145,3,1.45,0.19782805442810059
146,0,1.46,0.19316822290420532
146,1,1.46,0.19962331652641296
146,2,1.46,0.42652347683906555
146,3,1.46,0.20745548605918884
147,0,1.47,0.14665435254573822
147,1,1.47,0.18407756090164185
147,2,1.47,0.40317419171333313
147,3,1.47,0.21871133148670197
148,0,1.48,0.17108291387557983
148,1,1.48,0.17517180740833282
148,2,1.48,0.43716421723365784
148,3,1.48,0.18947093188762665
149,0,1.49,0.1975085586309433
149,1,1.49,0.1316995620727539
149,2,1.49,0.4353407323360443
149,3,1.49,0.17827968299388885
150,0,1.5,0.19370025396347046
150,1,1.5,0.14764858782291412
150,2,1.5,0.4092633128166199
150,3,1.5,0.1455501765012741
151,0,1.51,0.23224440217018127
151,1,1.51,0.10505551844835281
151,2,1.51,0.43545010685920715
151,3,1.51,0.18459053337574005
152,0,1.52,0.2131444811820984
152,1,1.52,0.07653579115867615
152,2,1.52,0.4760158360004425
152,3,1.52,0.1986670345067978
153,0,1.53,0.19739174842834473
153,1,1.53,0.11866211891174316
153,2,1.53,0.45881134271621704
153,3,1.53,0.2177485227584839
154,0,1.54,0.21026073396205902
154,1,1.54,0.15399833023548126
154,2,1.54,0.40577417612075806
154,3,1.54,0.19570332765579224
155,0,1.55,0.17040950059890747
155,1,1.55,0.1317148357629776
155,2,1.55,0.4277592599391937
155,3,1.55,0.19282527267932892
156,0,1.56,0.16363844275474548
156,1,1.56,0.11650300025939941
156,2,1.56,0.4595068693161011
156,3,1.56,0.19392333924770355
157,0,1.57,0.1691712886095047
157,1,1.57,0.11161070317029953
157,2,1.57,0.48877111077308655
157,3,1.57,0.1734345704317093
158,0,1.58,0.10577024519443512
158,1,1.58,0.15771281719207764
158,2,1.58,0.44445064663887024
158,3,1.58,0.17271146178245544
159,0,1.59,0.09576840698719025
159,1,1.59,0.19044286012649536
159,2,1.59,0.42618677020072937
159,3,1.59,0.16279995441436768
160,0,1.6,0.10307831317186356
160,1,1.6,0.1608731746673584
160,2,1.6,0.43558958172798157
160,3,1.6,0.16302940249443054
161,0,1.61,0.11912756413221359
161,1,1.61,0.17808692157268524
161,2,1.61,0.47551798820495605
161,3,1.61,0.1462547779083252
162,0,1.62,0.14279592037200928
162,1,1.62,0.18226873874664307
162,2,1.62,0.4663923680782318
162,3,1.62,0.18571211397647858
163,0,1.6300000000000001,0.18410472571849823
163,1,1.6300000000000001,0.1308952271938324
163,2,1.6300000000000001,0.45466384291648865
163,3,1.6300000000000001,0.18965883553028107
164,0,1.6400000000000001,0.14689621329307556
164,1,1.6400000000000001,0.18123896420001984
164,2,1.6400000000000001,0.4203192889690399
164,3,1.6400000000000001,0.15688668191432953
165,0,1.6500000000000001,0.1342790573835373
165,1,1.6500000000000001,0.1906030923128128
165,2,1.6500000000000001,0.3927933871746063
165,3,1.6500000000000001,0.14193332195281982
166,0,1.6600000000000001,0.1617470532655716
166,1,1.6600000000000001,0.2620314955711365
166,2,1.6600000000000001,0.3745158910751343
166,3,1.6600000000000001,0.15295927226543427
167,0,1.67,0.16861440241336823
167,1,1.67,0.2867029309272766
167,2,1.67,0.34841597080230713
167,3,1.67,0.14203256368637085
168,0,1.68,0.16602139174938202
168,1,1.68,0.2959003448486328
168,2,1.68,0.33167585730552673
168,3,1.68,0.15961582958698273
169,0,1.69,0.14934249222278595
169,1,1.69,0.30276069045066833
169,2,1.69,0.40297332406044006
169,3,1.69,0.18703767657279968
170,0,1.7,0.16218356788158417
170,1,1.7,0.2930070161819458
170,2,1.7,0.4054907560348511
170,3,1.7,0.17387931048870087
171,0,1.71,0.13921941816806793
171,1,1.71,0.2710490822792053
171,2,1.71,0.43722474575042725
171,3,1.71,0.15652605891227722
172,0,1.72,0.09521494805812836
172,1,1.72,0.2866400480270386
172,2,1.72,0.42499738931655884
172,3,1.72,0.16255101561546326
173,0,1.73,0.10633870959281921
173,1,1.73,0.21185113489627838
173,2,1.73,0.4573735296726227
173,3,1.73,0.14348605275154114
174,0,1.74,0.13333429396152496
174,1,1.74,0.19146402180194855
174,2,1.74,0.4568667411804199
174,3,1.74,0.10996756702661514
175,0,1.75,0.11887302249670029
175,1,1.75,0.23071415722370148
175,2,1.75,0.4302407205104828
175,3,1.75,0.12363357096910477
176,0,1.76,0.09722218662500381
176,1,1.76,0.18379683792591095
176,2,1.76,0.43157079815864563
176,3,1.76,0.11859685927629471
177,0,1.77,0.09068793058395386
177,1,1.77,0.1833382248878479
177,2,1.77,0.4384613633155823
177,3,1.77,0.09097033739089966
178,0,1.78,0.11184845864772797
178,1,1.78,0.1746864765882492
178,2,1.78,0.4052935242652893
178,3,1.78,0.1064918115735054
179,0,1.79,0.11524032056331635
179,1,1.79,0.1959843784570694
179,2,1.79,0.4156666696071625
179,3,1.79,0.1315002292394638
180,0,1.8,0.15143336355686188
180,1,1.8,0.224247008562088
180,2,1.8,0.4127662181854248
180,3,1.8,0.16240297257900238
181,0,1.81,0.16901086270809174
181,1,1.81,0.25515052676200867
181,2,1.81,0.4036492705345154
181,3,1.81,0.13854926824569702
182,0,1.82,0.15553420782089233
182,1,1.82,0.24787987768650055
182,2,1.82,0.40984785556793213
182,3,1.82,0.14494170248508453
183,0,1.83,0.1602180153131485
183,1,1.83,0.1873120218515396
183,2,1.83,0.42054495215415955
183,3,1.83,0.13258342444896698
184,0,1.84,0.18515034019947052
184,1,1.84,0.2207503467798233
184,2,1.84,0.4108659327030182
184,3,1.84,0.13806290924549103
185,0,1.85,0.16350534558296204
185,1,1.85,0.2770782709121704
185,2,1.85,0.41195833683013916
185,3,1.85,0.15150302648544312
186,0,1.86,0.16382823884487152
186,1,1.86,0.28290489315986633
186,2,1.86,0.4166125953197479
186,3,1.86,0.19589295983314514
187,0,1.87,0.1491408348083496
187,1,1.87,0.254945307970047
187,2,1.87,0.4304032623767853
187,3,1.87,0.22055989503860474
188,0,1.8800000000000001,0.14350059628486633
188,1,1.8800000000000001,0.26700761914253235
188,2,1.8800000000000001,0.4254000186920166
188,3,1.8800000000000001,0.21480721235275269
189,0,1.8900000000000001,0.13160213828086853
189,1,1.8900000000000001,0.33824071288108826
189,2,1.8900000000000001,0.4401230812072754
189,3,1.8900000000000001,0.21848098933696747
190,0,1.9000000000000001,0.1492626816034317
190,1,1.9000000000000001,0.3517901301383972
190,2,1.9000000000000001,0.4480433166027069
190,3,1.9000000000000001,0.24398265779018402
191,0,1.9100000000000001,0.17483218014240265
191,1,1.9100000000000001,0.3440499007701874
191,2,1.9100000000000001,0.4890746474266052
191,3,1.9100000000000001,0.22431662678718567
192,0,1.92,0.16732889413833618
192,1,1.92,0.3370903432369232
192,2,1.92,0.4772408604621887
192,3,1.92,0.20360642671585083
193,0,1.93,0.17672733962535858
193,1,1.93,0.3826013207435608
193,2,1.93,0.46836501359939575
193,3,1.93,0.18655791878700256
194,0,1.94,0.17405399680137634
194,1,1.94,0.4169746935367584
194,2,1.94,0.44672662019729614
194,3,1.94,0.19694113731384277
195,0,1.95,0.1631079912185669
195,1,1.95,0.3994613289833069
195,2,1.95,0.432373970746994
195,3,1.95,0.1650175303220749
196,0,1.96,0.17865073680877686
196,1,1.96,0.4051811099052429
196,2,1.96,0.4451552629470825
196,3,1.96,0.12238352745771408
197,0,1.97,0.2076089233160019
197,1,1.97,0.4350033402442932
197,2,1.97,0.4410015344619751
197,3,1.97,0.12330655008554459
198,0,1.98,0.17470550537109375
