n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.00017346833017654718,0.0002811037501669489,62.04903216676837
1,1,0.00016158000013092534,0.00028578292025486005,76.86775592480217
1,2,0.00016168000001925975,0.0002836866700090468,75.46181962843474
1,3,0.00017156124988105149,0.0002846612501889467,65.92397781335286
1,4,0.00018068541976390406,0.0002900941600091755,60.552058040008106
4,0,0.00017048707988578826,0.00028949833009392025,69.8066095611816
4,1,0.0001706266700057313,0.00027353207988198844,60.31027263955898
4,2,0.00017132415989181026,0.0002860099999816157,66.94084486521255
4,3,0.0001723883399972692,0.0003003129200078547,74.20721146952974
4,4,0.0001721570800873451,0.00028620583994779734,66.2469181067597
16,0,0.00018773166986647992,0.0003048504199250601,62.38625062136739
16,1,0.00018167083006119357,0.00030646708008134736,68.69360919313118
16,2,0.00017728083999827505,0.0002993270798469894,68.84344627986975
16,3,0.0001825870797620155,0.00030710916995303707,68.19874130925584
16,4,0.0001793145900592208,0.00030673083994770423,71.05738013086535
64,0,0.00022718124993843957,0.00036056332988664507,58.71174667114857
64,1,0.00022715958009939641,0.00034719041985226796,52.83987569458907
64,2,0.00023088709014700725,0.00033701417007250714,45.96492591159087
64,3,0.00024587207997683435,0.00035020707990042867,42.43466762611867
64,4,0.0002285112498793751,0.0003431820799596608,50.181700087333695
128,0,0.0002877400000579655,0.0004361200000857934,51.56738722386065
128,1,0.0002863408299162984,0.0004037162498570979,40.99150651170147
128,2,0.0002967212500516325,0.0004293312499066815,44.69177715851948
128,3,0.0002849629099364392,0.00042197625007247554,48.08111349178637
128,4,0.00028621915989788247,0.0004090108300442807,42.90127543879591
