n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.0001694020800641738,0.00018272165994858368,7.86270149656019
1,1,0.0001723024999955669,0.00018077249987982213,4.915773064507559
1,2,0.00016156833997229113,0.00017894666001666337,10.756018194748185
1,3,0.0001734920800663531,0.00018241624988149852,5.143848532873847
1,4,0.00016879083006642758,0.00018270166008733214,8.241460756742502
4,0,0.00016884000011486934,0.00016339666006388143,-3.223963543760104
4,1,0.00016608207981334998,0.00017899290978675708,7.773764627656897
4,2,0.00016765084001235664,0.00017714332992909475,5.662059263191568
4,3,0.00016977999999653548,0.0001705287498771213,0.4410118274243814
4,4,0.00016274416993837803,0.00017196875007357448,5.668147829006272
16,0,0.00017662917001871393,0.000183525420143269,3.9043664893088783
16,1,0.000179314169799909,0.00019428708998020739,8.35010428735565
16,2,0.00019084250001469627,0.00018117624975275248,-5.065040680770487
16,3,0.00019515874999342486,0.00018487082998035475,-5.271564822697791
16,4,0.00018282874982105567,0.00018368917022598908,0.47061548349236176
64,0,0.0002240795799298212,0.00022748707997379824,1.5206651338083659
64,1,0.00022676082997350022,0.00023187499988125637,2.255314512807968
64,2,0.00021924125001532958,0.00023680167010752483,8.009633265166757
64,3,0.00022107208002125845,0.00024582749989349395,11.197895215829611
64,4,0.00022910500003490598,0.0002497020797454752,8.990235790328066
128,0,0.0002989237499423325,0.00029208125022705644,-2.2890451884790344
128,1,0.0002861220799968578,0.000295097500202246,3.136919809015362
128,2,0.00028780249995179473,0.00029946540977107363,4.052400455601453
128,3,0.0002992050000466406,0.00029794458008836956,-0.4212563152603025
128,4,0.00029612249985802916,0.0003058125000097789,3.2722944580014803
