n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.0001847312500467524,0.00017687874991679565,-4.250769768498511
1,1,0.00019717250019311904,0.00017973374982830137,-8.844413063554715
1,2,0.00018964624992804603,0.0001842304100864567,-2.8557589953105635
1,3,0.00018538667005486788,0.00018060291011352093,-2.580422821085856
1,4,0.00018408875010209158,0.00017590457980986684,-4.4457742733795405
4,0,0.00017021625011693687,0.00019034708995604887,11.826626321095851
4,1,0.00016845749982167036,0.0001847087498754263,9.64709203862076
4,2,0.0001638637500582263,0.000177856249792967,8.539106257344102
4,3,0.0001700070800143294,0.0001852537499507889,8.968255872152152
4,4,0.00016889082995476202,0.00021485792007297277,27.217043181399003
16,0,0.00017743333999533205,0.00019323500018799677,8.905688295717383
16,1,0.00018240541976410896,0.00018146458023693413,-0.5157958181240154
16,2,0.0001826775001245551,0.0001999445797991939,9.452220258578961
16,3,0.00016717708000214772,0.00019775458000367507,18.290485753869206
16,4,0.00016920416004722938,0.00018513500021072104,9.415158681113365
64,0,0.00024085917015327142,0.00023871917015640066,-0.8884859959905022
64,1,0.00022680708003463223,0.00022664000018266962,-0.073666065423132
64,2,0.0002342120898538269,0.00023979833000339567,2.385120321096648
64,3,0.00021863750007469207,0.00023071125004207717,5.522268578473686
64,4,0.00023435207986040042,0.0002313320801476948,-1.2886592320855808
128,0,0.0002865958301117644,0.00029014250001637267,1.2375162273732971
128,1,0.00028230124997207894,0.000290010420139879,2.7308310425697813
128,2,0.00028359875024762003,0.0002942649999749847,3.761035518686727
128,3,0.00027185958024347203,0.0002797937497962266,2.918480763359113
128,4,0.0002739854098763317,0.0002776620801887475,1.3419219344837858
