n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.00017543499998282642,0.00030466541997157035,73.66284948920938
1,1,0.00016193292016396298,0.0002926829198258929,80.74330996411403
1,2,0.00016344959003617988,0.00029899625020334496,82.92872446921498
1,3,0.00016287750011542812,0.0003111495901248418,91.03288661990521
1,4,0.0001576408400433138,0.00029611957987071944,87.84445692458685
4,0,0.00016965707996860146,0.0003242375000263564,91.11345078340571
4,1,0.00016321292001521216,0.0003087091600173153,89.14505051961712
4,2,0.00016716124984668567,0.00031657249986892565,89.38151046326504
4,3,0.00016599458002019673,0.00032353167014662174,94.90496021451862
4,4,0.00017479874979471787,0.00030882417020620777,76.6741298601324
16,0,0.00018111040990334004,0.00033137791004264725,82.97010658829942
16,1,0.0001830104101100005,0.0003235804199357517,76.80984362652376
16,2,0.00017700707976473496,0.0003394550000666641,91.77481517566596
16,3,0.0001723458297783509,0.00033387624978786334,93.72458864670654
16,4,0.00018605000019306317,0.0003263262499240227,75.39707045707904
64,0,0.0002359645802062005,0.000365377500129398,54.84421425033725
64,1,0.00022086999990278855,0.0003744445901247673,69.5316658168024
64,2,0.0002293058400391601,0.0003737050000927411,62.97229936617443
64,3,0.0002248220899491571,0.0003739270800724626,66.32132552322824
64,4,0.00022265042003709822,0.0003634641598910093,63.24431807963739
128,0,0.0002856879201135598,0.00046327042015036567,62.15961107708633
128,1,0.0002868145899265073,0.0004683116701198742,63.28028160627159
128,2,0.0002894037499208935,0.00044444625003961844,53.573079188194605
128,3,0.0002857670802040957,0.0004491266701370478,57.165293432777574
128,4,0.00028443415998481215,0.0004740783397573978,66.67419264363747
