n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.0001576762500917539,0.0003427020800882019,117.34540229665471
1,1,0.00015439582988619805,0.00034440375020494685,123.06544837305493
1,2,0.00016326208016835154,0.0003348749998258427,105.1149902540311
1,3,0.00015933125017909334,0.0003349229198647663,110.20541763671747
1,4,0.00016198166995309293,0.0003398012500838377,109.77759408347761
4,0,0.00016040332993725315,0.00035164208005880935,119.22367833408775
4,1,0.00016031625011237339,0.00035590166982728987,121.99974711098922
4,2,0.0001557033398421481,0.000369163749855943,137.0943039694594
4,3,0.00015833874989766626,0.00036846624978352337,132.7075652811846
4,4,0.0001607012501335703,0.0003446712502045557,114.4795077313181
16,0,0.00017350333015201614,0.00036781375005375596,111.99232875328295
16,1,0.00016779750003479422,0.00035794584022369236,113.32012702779797
16,2,0.00017503833019873129,0.00035719667008379477,104.06768601954121
16,3,0.00017710457992507146,0.00036515624989988285,106.18114452735855
16,4,0.0001732300000730902,0.0003522733299178071,103.35584469732373
64,0,0.00022952958010137082,0.00039599541982170193,72.52478728310841
64,1,0.0002151750001939945,0.0003963112502242438,84.180899206201
64,2,0.0002250458300113678,0.00040631708019645886,80.54859322473759
64,3,0.0002260062500135973,0.00040718625008594243,80.16592464210379
64,4,0.00022111958998721092,0.0004113625001627952,86.03620791201156
128,0,0.0002726274999440648,0.00046437667013378816,70.33375951768062
128,1,0.0002686724998056889,0.000462368750013411,72.09381322904594
128,2,0.00027476624993141743,0.0004608191599254496,67.713159836942
128,3,0.0002725474999169819,0.0004653179200249724,70.72910966591456
128,4,0.00027333792007993907,0.00045589416986331345,66.78775112139029
