frequency_hz,ou_power,white_noise_ref
0.0,0.0,0.011961292341482927
0.048828125,104.91732680583152,0.011961292341482927
0.09765625,48.965794175197985,0.011961292341482927
0.146484375,33.74275155123371,0.011961292341482927
0.1953125,65.93448147143214,0.011961292341482927
0.244140625,38.198856013848086,0.011961292341482927
0.29296875,24.455727156706423,0.011961292341482927
0.341796875,36.815089420999435,0.011961292341482927
0.390625,52.513116839964866,0.011961292341482927
0.439453125,27.92957807542291,0.011961292341482927
0.48828125,14.013753696035714,0.011961292341482927
0.537109375,6.735225512215335,0.011961292341482927
0.5859375,9.081239158196603,0.011961292341482927
0.634765625,9.041301328835146,0.011961292341482927
0.68359375,16.461078432597184,0.011961292341482927
0.732421875,4.124379020397463,0.011961292341482927
0.78125,1.4321307958695386,0.011961292341482927
0.830078125,1.9961049292326578,0.011961292341482927
0.87890625,6.289330676073911,0.011961292341482927
0.927734375,3.557555873860844,0.011961292341482927
0.9765625,5.8624212549512285,0.011961292341482927
1.025390625,3.1102711256163893,0.011961292341482927
1.07421875,2.2944067208726677,0.011961292341482927
1.123046875,4.719740880174329,0.011961292341482927
1.171875,3.121804114684404,0.011961292341482927
1.220703125,1.7535224339644566,0.011961292341482927
1.26953125,3.535939038321305,0.011961292341482927
1.318359375,0.2859718571649269,0.011961292341482927
1.3671875,0.26242591303866303,0.011961292341482927
1.416015625,2.908317700834167,0.011961292341482927
1.46484375,1.5241698812108773,0.011961292341482927
1.513671875,0.6555827651081299,0.011961292341482927
1.5625,1.7367354293319144,0.011961292341482927
1.611328125,1.8852825109018663,0.011961292341482927
1.66015625,1.6354812674103936,0.011961292341482927
1.708984375,0.4943832012375482,0.011961292341482927
1.7578125,2.948983725658659,0.011961292341482927
1.806640625,0.8636985092946323,0.011961292341482927
1.85546875,1.3090304395431889,0.011961292341482927
1.904296875,0.7819171986434599,0.011961292341482927
1.953125,0.6296307165914599,0.011961292341482927
2.001953125,1.225598760039984,0.011961292341482927
2.05078125,1.3043023779542742,0.011961292341482927
2.099609375,0.6209071338803128,0.011961292341482927
2.1484375,0.6601228510918347,0.011961292341482927
2.197265625,1.1758443802217475,0.011961292341482927
2.24609375,1.0435017646065068,0.011961292341482927
2.294921875,2.102927401607857,0.011961292341482927
2.34375,1.1255284133108743,0.011961292341482927
2.392578125,0.7063116917903871,0.011961292341482927
2.44140625,0.41701334679394375,0.011961292341482927
2.490234375,0.19918784986619617,0.011961292341482927
2.5390625,0.33501240774756463,0.011961292341482927
2.587890625,0.7890721572466535,0.011961292341482927
2.63671875,0.21424102905048925,0.011961292341482927
