n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.00017346833017654718,0.0002712174999760464,56.34986495806762
1,1,0.00016158000013092534,0.00026850041991565376,66.17181563194254
1,2,0.00016168000001925975,0.00026621750002959744,64.65703859344687
1,3,0.00017156124988105149,0.00027545082994038237,60.55538772966542
1,4,0.00018068541976390406,0.0002960408400394954,63.84323672951731
4,0,0.00017048707988578826,0.00030664999998407437,79.86700234968163
4,1,0.0001706266700057313,0.00027871792000951247,63.349563113521725
4,2,0.00017132415989181026,0.0002875437500188127,67.83607764392023
4,3,0.0001723883399972692,0.0002943175000837073,70.72935448439817
4,4,0.0001721570800873451,0.00028813042008550837,67.36483909887608
16,0,0.00018773166986647992,0.0003015345797757618,60.61998489131947
16,1,0.00018167083006119357,0.0003130170801887289,72.29903121117076
16,2,0.00017728083999827505,0.0003229016700061038,82.14132447096125
16,3,0.0001825870797620155,0.00032717958994908257,79.19098677492917
16,4,0.0001793145900592208,0.0003152758299256675,75.82274248935563
64,0,0.00022718124993843957,0.0003408149999449961,50.01898265695274
64,1,0.00022715958009939641,0.00035506249987520276,56.30531616577249
64,2,0.00023088709014700725,0.0003594670898746699,55.689557889873775
64,3,0.00024587207997683435,0.00034875665995059534,41.84475926809364
64,4,0.0002285112498793751,0.0003570904099615291,56.26819692685916
128,0,0.0002877400000579655,0.00041065208002692087,42.71636892479135
128,1,0.0002863408299162984,0.00041477708989987147,44.854329723468666
128,2,0.0002967212500516325,0.0004246133400010876,43.10176299378645
128,3,0.0002849629099364392,0.000414517080062069,45.46352020146297
128,4,0.00028621915989788247,0.0004215449999901466,47.28049657491337
