n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.00016625458985799923,0.00019012125005247072,14.355489502489158
1,1,0.0001607429201249033,0.0001977666700258851,23.032896174968666
1,2,0.00015666040999349207,0.00019848709023790435,26.698947261883088
1,3,0.00015270499978214502,0.0001949479099130258,27.66308253897788
1,4,0.0001565000001573935,0.00021813875006046146,39.38578264605578
4,0,0.00016542291996302083,0.00019980749988462776,20.78586203731222
4,1,0.00016327708988683298,0.00019638375000795348,20.276365866188982
4,2,0.00016406582988565788,0.0002047675001085736,24.808133571312112
4,3,0.0001640766698983498,0.00020337541995104402,23.951455180703583
4,4,0.00016487584012793378,0.00020458290993701666,24.08301287700646
16,0,0.0001713154200115241,0.00021231207996606825,23.930513640737285
16,1,0.0001723404199583456,0.00022950375016080214,33.168846992639814
16,2,0.00018337082990910859,0.00022177834005560727,20.94526712102254
16,3,0.00017030667018843814,0.0002212695899652317,29.924206562435252
16,4,0.00017793000006349757,0.00021646333974786102,21.656460220655383
64,0,0.00022559791977982968,0.0002804866700898856,24.330344164354038
64,1,0.0002217858299263753,0.00027955083001870664,26.04539708939349
64,2,0.00021626166999340058,0.0002685699998983182,24.18751779106942
64,3,0.0002155358300660737,0.0002617654198547825,21.44867968102421
64,4,0.00021579124993877484,0.00025815750006586314,19.632978695433025
128,0,0.0002926266600843519,0.0003254058299353346,11.201703167282794
128,1,0.0002975637500640005,0.0003174191701691598,6.672660934300222
128,2,0.00028502540983026847,0.0003299612502451055,15.765555934678293
128,3,0.0002967745900969021,0.00032411624997621404,9.212938301215216
128,4,0.00029784624988678845,0.0003229183400981128,8.417796168611922
