n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.0001694020800641738,0.00017685458005871623,4.399296627124786
1,1,0.0001723024999955669,0.00017566333001013844,1.9505404823830161
1,2,0.00016156833997229113,0.00017846667004050687,10.458936491588505
1,3,0.0001734920800663531,0.0001792370798648335,3.3113902353831923
1,4,0.00016879083006642758,0.00018110416014678775,7.295023121525181
4,0,0.00016884000011486934,0.00017540792003273965,3.8900260088852523
4,1,0.00016608207981334998,0.00018603041011374443,12.01112746348867
4,2,0.00016765084001235664,0.00018231374997412786,8.7460999066217
4,3,0.00016977999999653548,0.00017652541981078685,3.9730355839256806
4,4,0.00016274416993837803,0.00017430625011911617,7.1044512286468064
16,0,0.00017662917001871393,0.00019568333023926244,10.787663339260279
16,1,0.000179314169799909,0.00022019292024197057,22.797278367725692
16,2,0.00019084250001469627,0.00019440083007793874,1.8645375442935659
16,3,0.00019515874999342486,0.0001810416698572226,-7.233639350876089
16,4,0.00018282874982105567,0.00018439334002323448,0.8557681457156815
64,0,0.0002240795799298212,0.00023778917005984112,6.1181791461379875
64,1,0.00022676082997350022,0.00023859790991991758,5.220072597106238
64,2,0.00021924125001532958,0.00024460583983454854,11.569259807379058
64,3,0.00022107208002125845,0.00023784666991559788,7.587837366313455
64,4,0.00022910500003490598,0.00023066666995873674,0.6816393896217132
128,0,0.0002989237499423325,0.0002905441599432379,-2.8032533382547085
128,1,0.0002861220799968578,0.0002840954100247473,-0.7083235142610406
128,2,0.00028780249995179473,0.00028394083987222986,-1.3417743349038576
128,3,0.0002992050000466406,0.0002861924999160692,-4.349024958988988
128,4,0.00029612249985802916,0.00028895333991385997,-2.421011556908484
