n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.0001847312500467524,0.0001748945898725651,-5.324849028898893
1,1,0.00019717250019311904,0.00018328665988519787,-7.04248325416617
1,2,0.00018964624992804603,0.0001851795901893638,-2.355258667322414
1,3,0.00018538667005486788,0.00018880459014326335,1.8436709000619562
1,4,0.00018408875010209158,0.00018102832982549443,-1.6624700178038618
4,0,0.00017021625011693687,0.00018963499984238298,11.40828194259104
4,1,0.00016845749982167036,0.00019708792009623722,16.99563409457882
4,2,0.0001638637500582263,0.00019252458005212248,17.4906469452286
4,3,0.0001700070800143294,0.00018716666003456338,10.09345023677111
4,4,0.00016889082995476202,0.00018923499999800697,12.045751713514697
16,0,0.00017743333999533205,0.0001905812497716397,7.410055954903147
16,1,0.00018240541976410896,0.00018146791000617668,-0.5139703409825658
16,2,0.0001826775001245551,0.0001863475001300685,2.009004942048742
16,3,0.00016717708000214772,0.00018602707976242527,11.275468957847206
16,4,0.00016920416004722938,0.00018099082983098923,6.9659456247824405
64,0,0.00024085917015327142,0.00024052416993072256,-0.1390855172072868
64,1,0.00022680708003463223,0.00023998958989977835,5.812212680103825
64,2,0.0002342120898538269,0.00023496290988987313,0.3205727067782073
64,3,0.00021863750007469207,0.0002301033301046118,5.244219324682511
64,4,0.00023435207986040042,0.0002454391701030545,4.7309544891850175
128,0,0.0002865958301117644,0.0002945920897764154,2.790082347511025
128,1,0.00028230124997207894,0.00030421625007875263,7.762983730621523
128,2,0.00028359875024762003,0.00029112207994330674,2.6528077747584686
128,3,0.00027185958024347203,0.00029179957986343654,7.334668729388399
128,4,0.0002739854098763317,0.0002975683298427612,8.607363427517575
