step,env_id,time_s,value
44,1,0.44,-0.014180216938257217
44,2,0.44,-0.011716402135789394
44,3,0.44,0.0024147918447852135
45,0,0.45,0.0012549416860565543
45,1,0.45,-0.014262056909501553
45,2,0.45,-0.008797760121524334
45,3,0.45,0.00468470249325037
46,0,0.46,0.0005282949423417449
46,1,0.46,-0.012437792494893074
46,2,0.46,-0.00883712898939848
46,3,0.46,0.006320710759609938
47,0,0.47,0.00041696210973896086
47,1,0.47,-0.01207276713103056
47,2,0.47,-0.00877967569977045
47,3,0.47,0.01604371890425682
48,0,0.48,-0.0016668169992044568
48,1,0.48,-0.012264711782336235
48,2,0.48,-0.007846318185329437
48,3,0.48,0.01723254844546318
49,0,0.49,-0.0018943713512271643
49,1,0.49,-0.013396303169429302
49,2,0.49,-0.0039346772246062756
49,3,0.49,0.013643087819218636
50,0,0.5,0.0004604835994541645
50,1,0.5,-0.010856866836547852
50,2,0.5,0.0005059046670794487
50,3,0.5,0.01795368082821369
51,0,0.51,0.0004112597380299121
51,1,0.51,-0.01251940056681633
51,2,0.51,0.000263429363258183
51,3,0.51,0.020334962755441666
52,0,0.52,0.002533953869715333
52,1,0.52,-0.015281785279512405
52,2,0.52,0.003590037114918232
52,3,0.52,0.019551575183868408
53,0,0.53,0.002731005195528269
53,1,0.53,-0.013591923750936985
53,2,0.53,0.0007866190280765295
53,3,0.53,0.01642395183444023
54,0,0.54,0.0020150174386799335
54,1,0.54,-0.013747417367994785
54,2,0.54,0.0011700349859893322
54,3,0.54,0.008342999964952469
55,0,0.55,0.0013157215435057878
55,1,0.55,-0.01357079204171896
55,2,0.55,-0.0039957561530172825
55,3,0.55,0.01106705330312252
56,0,0.56,0.0016270088963210583
56,1,0.56,-0.015419509261846542
56,2,0.56,0.0027973875403404236
56,3,0.56,0.012774494476616383
57,0,0.57,0.0015000932617112994
57,1,0.57,-0.013790370896458626
57,2,0.57,-0.0018391534686088562
57,3,0.57,0.011752097867429256
58,0,0.58,0.0011810602154582739
58,1,0.58,-0.013023744337260723
58,2,0.58,-0.0019887874368578196
58,3,0.58,0.009151466190814972
59,0,0.59,0.0017568198963999748
59,1,0.59,-0.009282359853386879
59,2,0.59,-0.002962506841868162
59,3,0.59,0.00703413225710392
60,0,0.6,0.004376091994345188
60,1,0.6,-0.007843732833862305
60,2,0.6,-0.002421434037387371
60,3,0.6,0.007789939641952515
61,0,0.61,0.0035851055290549994
61,1,0.61,-0.010724324733018875
61,2,0.61,-0.005768038332462311
61,3,0.61,0.004326009191572666
62,0,0.62,0.0030618037562817335
62,1,0.62,-0.01217990554869175
62,2,0.62,-0.002329615643247962
62,3,0.62,0.0036730749998241663
63,0,0.63,0.00587037019431591
63,1,0.63,-0.012235373258590698
63,2,0.63,-0.005740528926253319
63,3,0.63,0.014673472382128239
64,0,0.64,0.00446725357323885
64,1,0.64,-0.012261885218322277
64,2,0.64,-0.0071348147466778755
64,3,0.64,0.02312200888991356
65,0,0.65,0.00439073471352458
65,1,0.65,-0.009808015078306198
65,2,0.65,-0.005740702152252197
65,3,0.65,0.030229587107896805
66,0,0.66,0.006461575627326965
66,1,0.66,-0.007944557815790176
66,2,0.66,-0.005152259953320026
66,3,0.66,0.022581053897738457
67,0,0.67,0.007373101077973843
67,1,0.67,-0.010533953085541725
67,2,0.67,-0.004700776189565659
67,3,0.67,0.02478838711977005
68,0,0.68,0.007513436488807201
68,1,0.68,-0.00793180987238884
68,2,0.68,-0.007510009221732616
68,3,0.68,0.018150120973587036
69,0,0.69,0.007277965545654297
69,1,0.69,-0.010353414341807365
69,2,0.69,-0.004809288308024406
69,3,0.69,0.019617145881056786
70,0,0.7,0.008698131889104843
70,1,0.7,-0.009833273477852345
70,2,0.7,-0.006734407041221857
70,3,0.7,0.021409684792160988
71,0,0.71,0.005437918938696384
71,1,0.71,-0.006505552213639021
71,2,0.71,-0.006490047089755535
71,3,0.71,0.02015519142150879
72,0,0.72,0.0054862103424966335
72,1,0.72,-0.007774798199534416
72,2,0.72,-0.0092160077765584
72,3,0.72,0.020330103114247322
73,0,0.73,0.00559358112514019
73,1,0.73,-0.01339082419872284
73,2,0.73,-0.004684421233832836
73,3,0.73,0.022210748866200447
74,0,0.74,0.0051905312575399876
74,1,0.74,-0.012352250516414642
74,2,0.74,-0.004890108481049538
74,3,0.74,0.01105037797242403
75,0,0.75,0.0036545053590089083
75,1,0.75,-0.013398389331996441
75,2,0.75,-0.0034001823514699936
75,3,0.75,0.010544760152697563
76,0,0.76,0.0019661609549075365
76,1,0.76,-0.011432908475399017
76,2,0.76,-0.004144631791859865
76,3,0.76,0.009158868342638016
77,0,0.77,0.0029959657695144415
77,1,0.77,-0.010175367817282677
77,2,0.77,-0.0013297966215759516
77,3,0.77,0.009378772228956223
78,0,0.78,0.0007687679026275873
78,1,0.78,-0.009703989140689373
78,2,0.78,0.001310775289312005
78,3,0.78,0.006490363273769617
79,0,0.79,-0.0001110843732021749
79,1,0.79,-0.007152036763727665
79,2,0.79,-0.00560343824326992
79,3,0.79,0.0024461201392114162
80,0,0.8,-0.0008549305493943393
80,1,0.8,-0.006937320809811354
80,2,0.8,0.002254381775856018
80,3,0.8,-0.00016574887558817863
81,0,0.81,-0.0020371649879962206
81,1,0.81,-0.007474878337234259
81,2,0.81,0.0013683168217539787
81,3,0.81,-0.0004481276555452496
82,0,0.82,-0.0012141179759055376
82,1,0.82,-0.008195078000426292
82,2,0.82,-0.006580588407814503
82,3,0.82,0.0048260875046253204
83,0,0.83,0.0023176458198577166
83,1,0.83,-0.009179423563182354
83,2,0.83,-0.01072983630001545
83,3,0.83,0.01021874975413084
84,0,0.84,0.004472474567592144
84,1,0.84,-0.008976451121270657
84,2,0.84,-0.009804070927202702
84,3,0.84,0.012655389495193958
85,0,0.85,0.004039844963699579
85,1,0.85,-0.011552766896784306
85,2,0.85,-0.015433404594659805
85,3,0.85,0.010143894702196121
86,0,0.86,0.003877127543091774
86,1,0.86,-0.012784579768776894
86,2,0.86,-0.01769997365772724
86,3,0.86,0.019291676580905914
87,0,0.87,0.003238089382648468
87,1,0.87,-0.010607222095131874
87,2,0.87,-0.018704302608966827
87,3,0.87,0.016179950907826424
88,0,0.88,0.0030452499631792307
88,1,0.88,-0.008995032869279385
88,2,0.88,-0.01708937995135784
88,3,0.88,0.009141966700553894
89,0,0.89,0.0034916482400149107
89,1,0.89,-0.01259737741202116
89,2,0.89,-0.01611870341002941
89,3,0.89,0.005490523763000965
90,0,0.9,0.0049191368743777275
90,1,0.9,-0.010681361891329288
90,2,0.9,-0.017322519794106483
90,3,0.9,0.009384838864207268
91,0,0.91,0.006732025649398565
91,1,0.91,-0.008847511373460293
91,2,0.91,-0.012904522009193897
91,3,0.91,0.007282108999788761
92,0,0.92,0.005946692544966936
92,1,0.92,-0.0063596200197935104
92,2,0.92,-0.014072613790631294
92,3,0.92,0.014635264873504639
93,0,0.93,0.004268680699169636
93,1,0.93,-0.007617113180458546
93,2,0.93,-0.013869225047528744
93,3,0.93,0.015195655636489391
94,0,0.94,0.004047038033604622
94,1,0.94,-0.00607710937038064
94,2,0.94,-0.011349697597324848
94,3,0.94,0.015029269270598888
95,0,0.95,0.005712495185434818
95,1,0.95,-0.007967213168740273
95,2,0.95,-0.009611994959414005
95,3,0.95,0.003549179993569851
96,0,0.96,0.005365388467907906
96,1,0.96,-0.01123787835240364
96,2,0.96,-0.012637395411729813
96,3,0.96,-0.001213571522384882
97,0,0.97,0.006705769337713718
97,1,0.97,-0.010970676317811012
97,2,0.97,-0.009128985926508904
97,3,0.97,-0.00651726545765996
98,0,0.98,0.004290076903998852
98,1,0.98,-0.00820481963455677
98,2,0.98,-0.006963602267205715
98,3,0.98,-0.007513181306421757
99,0,0.99,0.005726775154471397
99,1,0.99,-0.008656310848891735
99,2,0.99,-0.010503800585865974
99,3,0.99,-0.009990520775318146
100,0,1.0,0.005295215640217066
100,1,1.0,-0.008531160652637482
100,2,1.0,-0.007335172966122627
100,3,1.0,-0.012793894857168198
101,0,1.01,0.004472521133720875
101,1,1.01,-0.01153702475130558
101,2,1.01,-0.0029527381993830204
101,3,1.01,-0.007890373468399048
102,0,1.02,0.004000152461230755
102,1,1.02,-0.008310217410326004
102,2,1.02,-0.0018016491085290909
102,3,1.02,-0.003545457497239113
103,0,1.03,0.0037427751813083887
103,1,1.03,-0.008447323925793171
103,2,1.03,-0.008005252107977867
103,3,1.03,-0.011464591138064861
104,0,1.04,0.0016715067904442549
104,1,1.04,-0.007028446067124605
104,2,1.04,-0.01052249874919653
104,3,1.04,-0.010222150012850761
105,0,1.05,0.002466813661158085
105,1,1.05,-0.004079350270330906
105,2,1.05,-0.013001766055822372
105,3,1.05,-0.013182701542973518
106,0,1.06,0.003680654801428318
106,1,1.06,-0.0035497257485985756
106,2,1.06,-0.008698244579136372
106,3,1.06,-0.01873304694890976
107,0,1.07,0.004713770933449268
107,1,1.07,-0.0015306081622838974
107,2,1.07,-0.006965994369238615
107,3,1.07,-0.014899865724146366
108,0,1.08,0.002232905011624098
108,1,1.08,-0.0029491307213902473
108,2,1.08,-0.0074645644053816795
108,3,1.08,-0.022709475830197334
109,0,1.09,0.0008871115278452635
109,1,1.09,-0.0050831022672355175
109,2,1.09,-0.007716995198279619
109,3,1.09,-0.022863661870360374
110,0,1.1,0.0009524757624603808
110,1,1.1,-0.003806494642049074
110,2,1.1,-0.002377692610025406
110,3,1.1,-0.020276179537177086
111,0,1.11,0.00041756610153242946
111,1,1.11,-0.0050522456876933575
111,2,1.11,-0.0037237161304801702
111,3,1.11,-0.0192765761166811
112,0,1.12,0.0006455779075622559
112,1,1.12,-0.002620692364871502
112,2,1.12,-0.0016281164716929197
112,3,1.12,-0.016931794583797455
113,0,1.13,-0.0016611604951322079
113,1,1.13,-0.00012322096154093742
113,2,1.13,0.0016788279172033072
113,3,1.13,-0.02011425793170929
114,0,1.14,-0.0024480584543198347
114,1,1.14,-0.0015950866509228945
114,2,1.14,0.002733196597546339
114,3,1.14,-0.021213596686720848
115,0,1.15,-0.0022540069185197353
115,1,1.15,-0.0009679007926024497
115,2,1.15,0.011008772999048233
115,3,1.15,-0.02367394231259823
116,0,1.16,-0.0014369974378496408
116,1,1.16,0.0015558553859591484
116,2,1.16,0.012342853471636772
116,3,1.16,-0.024888982996344566
117,0,1.17,-0.0016484669176861644
117,1,1.17,0.0020243078470230103
117,2,1.17,0.00941034872084856
117,3,1.17,-0.024734357371926308
118,0,1.18,-0.0007448684191331267
118,1,1.18,0.0010811490938067436
118,2,1.18,0.007113830652087927
118,3,1.18,-0.02277369797229767
119,0,1.19,-0.0018856634851545095
119,1,1.19,0.0032233770471066236
119,2,1.19,0.008872292935848236
119,3,1.19,-0.023318886756896973
120,0,1.2,-0.0017037222860381007
120,1,1.2,0.004929060116410255
120,2,1.2,0.008144364692270756
120,3,1.2,-0.025957046076655388
121,0,1.21,-0.0008777168113738298
121,1,1.21,0.00760678481310606
121,2,1.21,0.01146666705608368
121,3,1.21,-0.026349440217018127
122,0,1.22,-0.0025152943562716246
122,1,1.22,0.009692667983472347
122,2,1.22,0.012020653113722801
122,3,1.22,-0.034741487354040146
123,0,1.23,-0.0018149953102692962
123,1,1.23,0.009799842722713947
123,2,1.23,0.013995279558002949
123,3,1.23,-0.03896689414978027
124,0,1.24,-0.0010090863797813654
124,1,1.24,0.013222204521298409
124,2,1.24,0.011457793414592743
124,3,1.24,-0.04124250262975693
125,0,1.25,-0.0008356946636922657
125,1,1.25,0.011062655597925186
125,2,1.25,0.006591618061065674
125,3,1.25,-0.04884372651576996
126,0,1.26,-0.0034634291660040617
126,1,1.26,0.00997524056583643
126,2,1.26,0.0039503262378275394
126,3,1.26,-0.04727376997470856
127,0,1.27,-0.0052610402926802635
127,1,1.27,0.009638719260692596
127,2,1.27,0.0015460732392966747
127,3,1.27,-0.04542462155222893
128,0,1.28,-0.006271767895668745
128,1,1.28,0.00608349684625864
128,2,1.28,0.0023380075581371784
128,3,1.28,-0.039140522480010986
129,0,1.29,-0.007748683914542198
129,1,1.29,0.0045280237682163715
129,2,1.29,0.005162335466593504
129,3,1.29,-0.04127166047692299
130,0,1.3,-0.005750379059463739
130,1,1.3,0.007591422647237778
130,2,1.3,0.0021038088016211987
130,3,1.3,-0.04301000386476517
131,0,1.31,-0.005172063130885363
131,1,1.31,0.006439004559069872
131,2,1.31,0.0003093881532549858
131,3,1.31,-0.05101468414068222
132,0,1.32,-0.006215566769242287
132,1,1.32,0.007759253494441509
132,2,1.32,0.001211844035424292
132,3,1.32,-0.05676668509840965
133,0,1.33,-0.005377708934247494
133,1,1.33,0.0060601928271353245
133,2,1.33,-0.002296654973179102
133,3,1.33,-0.05190223082900047
134,0,1.34,-0.0047291857190430164
134,1,1.34,0.005618412047624588
134,2,1.34,-0.004640574567019939
134,3,1.34,-0.055869992822408676
135,0,1.35,-0.004657394718378782
135,1,1.35,0.004724650643765926
135,2,1.35,-0.0032792985439300537
135,3,1.35,-0.057841360569000244
136,0,1.36,-0.005802543833851814
136,1,1.36,0.005399798974394798
136,2,1.36,-0.007702852599322796
136,3,1.36,-0.055409543216228485
137,0,1.37,-0.003397418651729822
137,1,1.37,0.007414340041577816
137,2,1.37,-0.008517134003341198
137,3,1.37,-0.05847480893135071
138,0,1.38,-0.004747183993458748
138,1,1.38,0.004473874345421791
138,2,1.38,-0.00783583428710699
138,3,1.38,-0.06076963618397713
139,0,1.39,-0.004866426810622215
139,1,1.39,0.0021989766974002123
139,2,1.39,-0.009147795848548412
139,3,1.39,-0.06509081274271011
140,0,1.4,-0.0037828078493475914
140,1,1.4,-5.9085432440042496e-05
140,2,1.4,-0.01752142608165741
140,3,1.4,-0.05264083668589592
141,0,1.41,-0.0008410073351114988
141,1,1.41,-0.0013325971085578203
141,2,1.41,-0.025567321106791496
141,3,1.41,-0.049206577241420746
142,0,1.42,-0.003875870257616043
142,1,1.42,0.0007704684976488352
142,2,1.42,-0.030706103891134262
142,3,1.42,-0.04999624565243721
143,0,1.43,-0.0037962233182042837
143,1,1.43,-5.355267785489559e-05
143,2,1.43,-0.031106963753700256
143,3,1.43,-0.04652516543865204
144,0,1.44,-0.0019716538954526186
144,1,1.44,4.4223656004760414e-05
144,2,1.44,-0.033738162368535995
144,3,1.44,-0.049727458506822586
145,0,1.45,-0.0019379162695258856
145,1,1.45,-0.0023274715058505535
145,2,1.45,-0.034304264932870865
145,3,1.45,-0.046225178986787796
146,0,1.46,-8.682312909513712e-05
146,1,1.46,-0.004050150513648987
146,2,1.46,-0.037566620856523514
146,3,1.46,-0.04769805073738098
147,0,1.47,0.0014068610034883022
147,1,1.47,-0.003252450143918395
147,2,1.47,-0.0317688062787056
147,3,1.47,-0.04547306150197983
148,0,1.48,0.0027842833660542965
148,1,1.48,-0.0012699912767857313
148,2,1.48,-0.03245530277490616
148,3,1.48,-0.045063793659210205
149,0,1.49,0.0033546157646924257
149,1,1.49,0.00010197609663009644
149,2,1.49,-0.034177280962467194
149,3,1.49,-0.04231210798025131
150,0,1.5,0.0013508442789316177
150,1,1.5,0.0022394584957510233
150,2,1.5,-0.03521944582462311
150,3,1.5,-0.04604940116405487
151,0,1.51,0.0029553312342613935
151,1,1.51,0.005096306558698416
151,2,1.51,-0.039988383650779724
151,3,1.51,-0.0445655956864357
152,0,1.52,0.005404616706073284
152,1,1.52,0.007727213203907013
152,2,1.52,-0.04100498557090759
152,3,1.52,-0.039200231432914734
153,0,1.53,0.005565405357629061
153,1,1.53,0.006517752073705196
153,2,1.53,-0.04177146404981613
153,3,1.53,-0.031283292919397354
154,0,1.54,0.008331126533448696
154,1,1.54,0.006108419504016638
154,2,1.54,-0.04209887236356735
154,3,1.54,-0.028943518176674843
155,0,1.55,0.00707062054425478
155,1,1.55,0.0029219838324934244
155,2,1.55,-0.04178620129823685
155,3,1.55,-0.023790501058101654
156,0,1.56,0.0015023783780634403
156,1,1.56,0.00409205025061965
156,2,1.56,-0.03624841570854187
156,3,1.56,-0.02855057083070278
157,0,1.57,0.0017192320665344596
157,1,1.57,0.004951333161443472
157,2,1.57,-0.03807339072227478
157,3,1.57,-0.028564415872097015
158,0,1.58,0.0028082500211894512
158,1,1.58,-0.000512939877808094
158,2,1.58,-0.037057582288980484
158,3,1.58,-0.023311162367463112
159,0,1.59,0.002944969804957509
159,1,1.59,-0.00048747428809292614
159,2,1.59,-0.03397746384143829
159,3,1.59,-0.028464458882808685
160,0,1.6,-4.044594243168831e-05
160,1,1.6,0.0015121686737984419
160,2,1.6,-0.02995116636157036
160,3,1.6,-0.024523209780454636
161,0,1.61,-0.0008924407884478569
161,1,1.61,0.00024232070427387953
161,2,1.61,-0.02211477980017662
161,3,1.61,-0.012457991018891335
162,0,1.62,-0.0025098202750086784
162,1,1.62,-0.0011416045017540455
162,2,1.62,-0.024242745712399483
162,3,1.62,-0.011153541505336761
163,0,1.63,-0.004880537744611502
163,1,1.63,-0.00021845981245860457
163,2,1.63,-0.02155648171901703
163,3,1.63,-0.011173328384757042
164,0,1.64,-0.0028614774346351624
164,1,1.64,-0.002122703241184354
164,2,1.64,-0.02596092037856579
164,3,1.64,-0.013687677681446075
165,0,1.65,-0.003908948972821236
165,1,1.65,-0.0041629113256931305
165,2,1.65,-0.02709660865366459
165,3,1.65,-0.010280786082148552
166,0,1.66,-0.0036665559746325016
166,1,1.66,-0.006402008235454559
166,2,1.66,-0.025602461770176888
166,3,1.66,-0.014986926689743996
167,0,1.67,-0.0019531906582415104
167,1,1.67,-0.005844206549227238
167,2,1.67,-0.017658066004514694
167,3,1.67,-0.01872643455862999
168,0,1.68,-0.0034956629388034344
168,1,1.68,-0.006046897266060114
168,2,1.68,-0.014306311495602131
168,3,1.68,-0.0041867997497320175
169,0,1.69,-0.005311380140483379
169,1,1.69,-0.006139448843896389
169,2,1.69,-0.00819409266114235
169,3,1.69,0.0026980009861290455
170,0,1.7,-0.004571549128741026
170,1,1.7,-0.006369671318680048
170,2,1.7,-0.008449899964034557
170,3,1.7,0.007357484195381403
171,0,1.71,-0.00613551726564765
171,1,1.71,0.0005563376471400261
171,2,1.71,-0.009323546662926674
171,3,1.71,0.01763753965497017
172,0,1.72,-0.008266965858638287
172,1,1.72,0.0024451036006212234
172,2,1.72,-0.004872268997132778
172,3,1.72,0.022228553891181946
173,0,1.73,-0.007774802856147289
173,1,1.73,0.0026291310787200928
173,2,1.73,-0.005036868155002594
173,3,1.73,0.024358177557587624
174,0,1.74,-0.009255945682525635
174,1,1.74,0.005104711279273033
174,2,1.74,-0.006565981078892946
174,3,1.74,0.02894241362810135
175,0,1.75,-0.00880393572151661
175,1,1.75,0.00274064508266747
175,2,1.75,-0.008496180176734924
175,3,1.75,0.0294723492115736
176,0,1.76,-0.008837677538394928
176,1,1.76,0.003086236072704196
176,2,1.76,0.00044791027903556824
176,3,1.76,0.035255175083875656
177,0,1.77,-0.007426694966852665
177,1,1.77,0.00511673279106617
177,2,1.77,-0.0006646014517173171
177,3,1.77,0.028704756870865822
178,0,1.78,-0.008955933153629303
178,1,1.78,0.004991719499230385
178,2,1.78,-0.0004476184258237481
178,3,1.78,0.03840610384941101
179,0,1.79,-0.007961689494550228
179,1,1.79,0.004212661646306515
179,2,1.79,0.009631862863898277
179,3,1.79,0.04308647662401199
180,0,1.8,-0.008851275779306889
180,1,1.8,0.002722939010709524
180,2,1.8,0.006337741855531931
180,3,1.8,0.03602536395192146
181,0,1.81,-0.009939544834196568
181,1,1.81,0.002557844389230013
181,2,1.81,0.010701111517846584
181,3,1.81,0.040617380291223526
182,0,1.82,-0.010692164301872253
182,1,1.82,0.005218810401856899
182,2,1.82,0.01349804736673832
182,3,1.82,0.04111370071768761
183,0,1.83,-0.01237413939088583
183,1,1.83,0.006300711538642645
183,2,1.83,0.00901765376329422
183,3,1.83,0.0448433980345726
184,0,1.84,-0.011348487809300423
184,1,1.84,0.0055621895007789135
184,2,1.84,0.0029521845281124115
184,3,1.84,0.042811356484889984
185,0,1.85,-0.011546850204467773
185,1,1.85,0.008277438580989838
185,2,1.85,0.005029148422181606
185,3,1.85,0.03656015917658806
186,0,1.86,-0.010363977402448654
186,1,1.86,0.007075302302837372
186,2,1.86,-0.001244275365024805
186,3,1.86,0.03589031100273132
187,0,1.87,-0.01009768433868885
187,1,1.87,0.005145653150975704
187,2,1.87,-0.009106237441301346
187,3,1.87,0.030128169804811478
188,0,1.88,-0.007410162128508091
188,1,1.88,0.006172747816890478
188,2,1.88,-0.002275753766298294
188,3,1.88,0.02875974215567112
189,0,1.89,-0.008381083607673645
189,1,1.89,0.006374715827405453
189,2,1.89,-0.0008612722158432007
189,3,1.89,0.022908102720975876
190,0,1.9,-0.007401626091450453
190,1,1.9,0.005943091586232185
190,2,1.9,0.0032174824737012386
190,3,1.9,0.024683041498064995
191,0,1.91,-0.005201586056500673
191,1,1.91,0.005686727352440357
191,2,1.91,0.0038644284941256046
191,3,1.91,0.028542613610625267
192,0,1.92,-0.004672601819038391
192,1,1.92,0.005460537038743496
192,2,1.92,0.006997390650212765
192,3,1.92,0.026394197717308998
193,0,1.93,-0.004818635992705822
193,1,1.93,0.008687378838658333
193,2,1.93,0.008361445739865303
193,3,1.93,0.02707044780254364
194,0,1.94,-0.0052390131168067455
194,1,1.94,0.007114614360034466
194,2,1.94,0.005565951578319073
194,3,1.94,0.026357267051935196
195,0,1.95,-0.0026716075371950865
