n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.0001662574999500066,0.00016765000007580965,0.837556276391598
1,1,0.00016308457998093218,0.00016223874990828335,-0.5186450323799574
1,2,0.00017117541981860994,0.0001659345900407061,-3.0616719289822245
1,3,0.00015995541005395353,0.00016822791978484018,5.171759884893114
1,4,0.00015896083001280204,0.00016096832987386734,1.2628896445140734
4,0,0.0001738649999606423,0.0001746199998888187,0.4342449189585603
4,1,0.00017145999998319895,0.00016728749993490057,-2.433512217839285
4,2,0.00017872791999252514,0.00016699166997568681,-6.5665454045060025
4,3,0.0001708312501432374,0.00016935208986978978,-0.8658604747125511
4,4,0.00017291625001234935,0.00016943041002377867,-2.0159123207458696
16,0,0.0001785583302262239,0.00018453707976732404,3.3483453466020716
16,1,0.00017907708999700844,0.00019059417012613268,6.431353183881104
16,2,0.00018016334011917935,0.0001806941698305309,0.29463802735916966
16,3,0.00018351458013057709,0.000184270000027027,0.41164026090591466
16,4,0.00017986708000535144,0.0001789791599730961,-0.4936534424358878
64,0,0.00023137915995903314,0.0002284229197539389,-1.277660531578407
64,1,0.00021573250007349997,0.00023170041007688268,7.401717403702479
64,2,0.00021855541999684646,0.0002388112500193529,9.2680520221364
64,3,0.00023042207991238683,0.0002248874999349937,-2.4019312643552
64,4,0.00023195707995910198,0.00022665249998681246,-2.286879957802885
128,0,0.0002940249998937361,0.0002926754197687842,-0.4590018282253794
128,1,0.0002928250000695698,0.0002950054200482555,0.7446153771596189
128,2,0.00028442832990549505,0.00028990666003664956,1.9260845545782164
128,3,0.00029327208991162477,0.00029703416978009043,1.2827950554719807
128,4,0.0002890429098624736,0.0002936475002206862,1.5930473300325678
