n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.0001576762500917539,0.00029047333984635773,84.22136477581591
1,1,0.00015439582988619805,0.0002744050000910647,77.72824582977591
1,2,0.00016326208016835154,0.00029959957988467067,83.50836861549938
1,3,0.00015933125017909334,0.0002754800001275726,72.89765806640216
1,4,0.00016198166995309293,0.00028772334015229715,77.62709832267862
4,0,0.00016040332993725315,0.00029925042006652804,86.56122674235587
4,1,0.00016031625011237339,0.0002916954201646149,81.95000192441599
4,2,0.0001557033398421481,0.00029690499999560413,90.68633999540802
4,3,0.00015833874989766626,0.00028970624989597125,82.96610910671413
4,4,0.0001607012501335703,0.00029185833991505203,81.6154757181215
16,0,0.00017350333015201614,0.00032640041987178845,88.12343232018111
16,1,0.00016779750003479422,0.0003313654198427685,97.47935444452813
16,2,0.00017503833019873129,0.0003156841700547375,80.3514519912997
16,3,0.00017710457992507146,0.0003350799999316223,89.1989467880426
16,4,0.0001732300000730902,0.0003277529199840501,89.20101590126576
64,0,0.00022952958010137082,0.00038099541998235507,65.9896819460437
64,1,0.0002151750001939945,0.00038246332987910134,77.74524435193929
64,2,0.0002250458300113678,0.00036896959005389363,63.95308903757771
64,3,0.0002260062500135973,0.0003676654101582244,62.67931091998757
64,4,0.00022111958998721092,0.0003738941700430587,69.09138175621794
128,0,0.0002726274999440648,0.0004296391599928029,57.5920111070792
128,1,0.0002686724998056889,0.0004263137499219738,58.67412936950945
128,2,0.00027476624993141743,0.00043417333014076574,58.01552419525209
128,3,0.0002725474999169819,0.00042277291999198496,55.11898664297483
128,4,0.00027333792007993907,0.0004229145799763501,54.72224997273213
