n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.00016625458985799923,0.00020058666996192187,20.65030513337781
1,1,0.0001607429201249033,0.0001963595798588358,22.15752936817185
1,2,0.00015666040999349207,0.0002061487501487136,31.589563794246008
1,3,0.00015270499978214502,0.00020114416984142735,31.72074924094664
1,4,0.0001565000001573935,0.00020548000000417233,31.297124471258265
4,0,0.00016542291996302083,0.00019765042001381516,19.481883198530507
4,1,0.00016327708988683298,0.00019120584009215235,17.10512492884135
4,2,0.00016406582988565788,0.00020210665999911725,23.186321088291876
4,3,0.0001640766698983498,0.0001928520799265243,17.53778282189765
4,4,0.00016487584012793378,0.00020244625018676744,22.787092414316902
16,0,0.0001713154200115241,0.00022023792000254615,28.556974023547387
16,1,0.0001723404199583456,0.00022514209005748852,30.63800709775745
16,2,0.00018337082990910859,0.00022730875003617256,23.961237536440603
16,3,0.00017030667018843814,0.00021491958003025502,26.19563273267824
16,4,0.00017793000006349757,0.00021252457983791828,19.442803215913564
64,0,0.00022559791977982968,0.0002532883299863897,12.274231178010977
64,1,0.0002217858299263753,0.0002570250001735985,15.888828541896174
64,2,0.00021626166999340058,0.0002532954199705273,17.124509386363663
64,3,0.0002155358300660737,0.0002543124998919666,17.99082306362042
64,4,0.00021579124993877484,0.0002631316601764411,21.938058309175112
128,0,0.0002926266600843519,0.00032119166979100556,9.761588263495732
128,1,0.0002975637500640005,0.00032686500024283307,9.847049639793298
128,2,0.00028502540983026847,0.0003338379200431518,17.12566968746787
128,3,0.0002967745900969021,0.0003152504199533723,6.225543046133949
128,4,0.00029784624988678845,0.0003220970800612122,8.14206329058751
