n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.00016625458985799923,0.00017756624991307034,6.803818207204132
1,1,0.0001607429201249033,0.0001784241700079292,10.999706779799004
1,2,0.00015666040999349207,0.00018393917009234428,17.412669927255653
1,3,0.00015270499978214502,0.00018445000023348257,20.788448640598684
1,4,0.0001565000001573935,0.00017673374997684733,12.92891360965147
4,0,0.00016542291996302083,0.00018265374994371085,10.41622889049586
4,1,0.00016327708988683298,0.00017818833002820612,9.132475445090362
4,2,0.00016406582988565788,0.00019319750019349157,17.756086278377627
4,3,0.0001640766698983498,0.0001950108300661668,18.853478795603063
4,4,0.00016487584012793378,0.00018792457995004953,13.97945254091279
16,0,0.0001713154200115241,0.00020466208981815727,19.465071973316814
16,1,0.0001723404199583456,0.0002022291600587778,17.34284975495374
16,2,0.00018337082990910859,0.00019805791991529985,8.009501845779514
16,3,0.00017030667018843814,0.0002007754100486636,17.890514697112515
16,4,0.00017793000006349757,0.0001988212499418296,11.741274586003817
64,0,0.00022559791977982968,0.0002465900001698174,9.305085973520825
64,1,0.0002217858299263753,0.00025143625010969116,13.368942548384949
64,2,0.00021626166999340058,0.0002451766701415181,13.370376798163033
64,3,0.0002155358300660737,0.00024292125017382203,12.705739040860717
64,4,0.00021579124993877484,0.00023645082983421163,9.573872852258097
128,0,0.0002926266600843519,0.0003048116597346962,4.164008722524408
128,1,0.0002975637500640005,0.0003043054201407358,2.2656220978816455
128,2,0.00028502540983026847,0.0002964274998521432,4.0003766782283225
128,3,0.0002967745900969021,0.0002944941699388437,-0.7684014178281809
128,4,0.00029784624988678845,0.00029883709008572624,0.3326683479528166
