curriculum_scale,wrench_magnitude
0.25,0.21709471940994263
0.25,0.3192983865737915
0.25,0.26712268590927124
0.25,0.34222862124443054
0.25,0.2112424075603485
0.25,0.3397565186023712
0.25,0.14565296471118927
0.25,0.15241362154483795
0.25,0.170808345079422
0.25,0.3188340365886688
0.25,0.22647413611412048
0.25,0.14902465045452118
0.25,0.2383027970790863
0.25,0.13839641213417053
0.25,0.21247008442878723
0.25,0.2277238667011261
0.25,0.18720853328704834
0.25,0.26648199558258057
0.25,0.2507147789001465
0.25,0.12606722116470337
0.25,0.26800796389579773
0.25,0.2875511348247528
0.25,0.26118922233581543
0.25,0.3109630346298218
0.25,0.1777724325656891
0.25,0.3983933627605438
0.25,0.2676818072795868
0.25,0.31178924441337585
0.25,0.31079164147377014
0.25,0.12905320525169373
0.25,0.3245517611503601
0.25,0.09352636337280273
0.25,0.24662214517593384
0.25,0.3025495111942291
0.25,0.2572360634803772
0.25,0.2950027883052826
0.25,0.21983292698860168
0.25,0.260567843914032
0.25,0.16049452126026154
0.25,0.19380231201648712
0.25,0.13349726796150208
0.25,0.15444284677505493
0.25,0.25912123918533325
0.25,0.06560909748077393
0.25,0.23920950293540955
0.25,0.21001864969730377
0.25,0.3022449016571045
0.25,0.2496422678232193
0.25,0.1776570826768875
0.25,0.29189249873161316
0.25,0.2518306076526642
0.25,0.28969329595565796
0.25,0.2431805580854416
0.25,0.24883374571800232
0.25,0.27300122380256653
0.25,0.21496574580669403
0.25,0.24158744513988495
0.25,0.25537362694740295
0.25,0.2886817753314972
0.25,0.1510317474603653
0.25,0.2746782898902893
0.25,0.3144974708557129
0.25,0.254518985748291
0.25,0.28228655457496643
0.25,0.29643815755844116
0.25,0.3217492997646332
0.25,0.11506139487028122
0.25,0.10614142566919327
0.25,0.2212563455104828
0.25,0.277019202709198
0.25,0.08838631212711334
0.25,0.1840812712907791
0.25,0.11222779005765915
0.25,0.34061652421951294
0.25,0.22523099184036255
0.25,0.21573178470134735
0.25,0.32912111282348633
0.25,0.29435914754867554
0.25,0.17037977278232574
0.25,0.2840341329574585
0.25,0.3567660450935364
0.25,0.17011575400829315
0.25,0.2581210434436798
0.25,0.1997746378183365
0.25,0.2374417632818222
0.25,0.36119595170021057
0.25,0.30162060260772705
0.25,0.3287472128868103
0.25,0.23360957205295563
0.25,0.25629934668540955
0.25,0.32008445262908936
0.25,0.0535830594599247
0.25,0.29661813378334045
0.25,0.17521339654922485
0.25,0.24865977466106415
0.25,0.321502149105072
0.25,0.34241050481796265
0.25,0.3154984414577484
0.25,0.16222426295280457
0.25,0.08690724521875381
0.25,0.2581039369106293
0.25,0.1754569709300995
0.25,0.26946592330932617
0.25,0.25781580805778503
0.25,0.285433828830719
0.25,0.1583377867937088
0.25,0.32859575748443604
0.25,0.3255966007709503
0.25,0.2062537521123886
0.25,0.27889445424079895
0.25,0.26393184065818787
0.25,0.18868088722229004
0.25,0.15223561227321625
0.25,0.11843787878751755
0.25,0.17979125678539276
0.25,0.2357107698917389
0.25,0.1945786476135254
0.25,0.2568860650062561
0.25,0.22750936448574066
0.25,0.27989616990089417
0.25,0.25876620411872864
0.25,0.3155631721019745
0.25,0.17012131214141846
0.25,0.14972130954265594
0.25,0.16571588814258575
0.25,0.2805660665035248
0.25,0.21749435365200043
0.25,0.07985816895961761
0.25,0.30547383427619934
0.25,0.2661280632019043
0.25,0.20741461217403412
0.25,0.3006436228752136
0.25,0.2913933992385864
0.25,0.29263508319854736
0.25,0.30001139640808105
0.25,0.2252998948097229
0.25,0.25023141503334045
0.25,0.2900395095348358
0.25,0.20037956535816193
0.25,0.25288841128349304
0.25,0.1722162365913391
0.25,0.30579453706741333
0.25,0.28755491971969604
0.25,0.26022517681121826
0.25,0.1835837960243225
0.25,0.20598295331001282
0.25,0.2815125286579132
0.25,0.19168511033058167
0.25,0.3194151222705841
0.25,0.2752573490142822
0.25,0.13432788848876953
0.25,0.346636563539505
0.25,0.30143094062805176
0.25,0.2815050482749939
0.25,0.2410055696964264
0.25,0.35903096199035645
0.25,0.3636161684989929
0.25,0.34262436628341675
0.25,0.2182241976261139
0.25,0.08193347603082657
0.25,0.2658061683177948
0.25,0.2287781983613968
0.25,0.22798849642276764
0.25,0.20333608984947205
0.25,0.17400500178337097
0.25,0.1304880976676941
0.25,0.19101445376873016
0.25,0.1499202400445938
0.25,0.3175591826438904
0.25,0.09190943837165833
0.25,0.3144543766975403
0.25,0.1760939359664917
0.25,0.3353496789932251
0.25,0.34848690032958984
0.25,0.320541113615036
0.25,0.13635355234146118
0.25,0.2752203047275543
0.25,0.22584179043769836
0.25,0.30265721678733826
0.25,0.29703107476234436
0.25,0.246800035238266
0.25,0.2654273211956024
0.25,0.3375294506549835
0.25,0.1854410618543625
0.25,0.07285115122795105
0.25,0.14812017977237701
0.25,0.2940478026866913
0.25,0.1430514007806778
0.25,0.16176588833332062
0.25,0.4107733368873596
0.25,0.2540947496891022
0.25,0.2955097556114197
0.25,0.2133082151412964
0.25,0.21834680438041687
0.25,0.3009437322616577
0.25,0.3316735327243805
0.25,0.15593482553958893
0.25,0.3067281246185303
0.25,0.29964426159858704
0.25,0.1265634298324585
0.25,0.1624622344970703
0.25,0.2451391965150833
0.25,0.21528828144073486
0.25,0.2407483607530594
0.25,0.27035871148109436
0.25,0.20574522018432617
0.25,0.2967830002307892
0.25,0.13661475479602814
0.25,0.10448803007602692
0.25,0.21133919060230255
0.25,0.27475985884666443
0.25,0.26904797554016113
0.25,0.08783560991287231
0.25,0.20326362550258636
0.25,0.207946315407753
0.25,0.1435256451368332
0.25,0.20666833221912384
0.25,0.2612696588039398
0.25,0.171075701713562
0.25,0.2436666041612625
0.25,0.19548697769641876
0.25,0.3289599120616913
0.25,0.2760954797267914
0.25,0.2841763198375702
0.25,0.27669915556907654
0.25,0.21342122554779053
0.25,0.21262723207473755
0.25,0.25227591395378113
0.25,0.2035915106534958
0.25,0.2698606848716736
0.25,0.3307670056819916
0.25,0.17704908549785614
0.25,0.35422152280807495
0.25,0.3359732925891876
0.25,0.24439361691474915
0.25,0.20246124267578125
0.25,0.2920641005039215
0.25,0.2890739440917969
0.25,0.2002577930688858
0.25,0.24444785714149475
0.25,0.2692744731903076
0.25,0.2334638237953186
0.25,0.26979660987854004
0.25,0.23069418966770172
0.25,0.22091029584407806
0.25,0.28131580352783203
0.25,0.15155090391635895
0.25,0.29364198446273804
0.25,0.1613772064447403
0.25,0.15660718083381653
0.25,0.18172742426395416
0.25,0.1853988766670227
0.25,0.3660193681716919
0.25,0.28432080149650574
0.25,0.19171324372291565
0.25,0.2807687520980835
0.25,0.34665554761886597
0.25,0.25781020522117615
0.25,0.29467806220054626
0.25,0.15891025960445404
0.25,0.3096844553947449
0.25,0.13789518177509308
0.25,0.20304220914840698
0.25,0.25087785720825195
0.25,0.22745031118392944
0.25,0.34425145387649536
0.25,0.26678499579429626
0.25,0.18481701612472534
0.25,0.17615871131420135
0.25,0.33836641907691956
0.25,0.11061667650938034
0.25,0.20260830223560333
0.25,0.24354034662246704
0.25,0.14322713017463684
0.25,0.16806523501873016
0.25,0.23912930488586426
0.25,0.23201003670692444
0.25,0.31765425205230713
0.25,0.2234918773174286
0.25,0.1594861000776291
0.25,0.22603699564933777
0.25,0.3119158446788788
0.25,0.254862904548645
0.25,0.2543593943119049
0.25,0.23013243079185486
0.25,0.29416197538375854
0.25,0.2763608694076538
0.25,0.2579193413257599
0.25,0.17015504837036133
0.25,0.1840537190437317
0.25,0.22897449135780334
0.25,0.345922589302063
0.25,0.23954860866069794
0.25,0.2803955376148224
0.25,0.22319120168685913
0.25,0.3368634283542633
0.25,0.19816356897354126
0.25,0.27814623713493347
0.25,0.20005114376544952
0.25,0.23652245104312897
0.25,0.32224467396736145
0.25,0.3391735255718231
0.25,0.11422943323850632
0.25,0.2554919123649597
0.25,0.3124002516269684
0.25,0.18614384531974792
0.25,0.13297922909259796
0.25,0.17397934198379517
0.25,0.2719017267227173
0.25,0.27067962288856506
0.25,0.18873092532157898
0.25,0.19565826654434204
0.25,0.2822146713733673
0.25,0.3342207372188568
0.25,0.20861786603927612
0.25,0.22828350961208344
0.25,0.30372482538223267
0.25,0.14106594026088715
0.25,0.20818786323070526
0.25,0.299047589302063
0.25,0.34968799352645874
0.25,0.15775008499622345
0.25,0.29974812269210815
0.25,0.18325075507164001
0.25,0.1166769489645958
0.25,0.10860318690538406
0.25,0.22705747187137604
0.25,0.28584206104278564
0.25,0.18081887066364288
0.25,0.3493238091468811
0.25,0.2851123511791229
0.25,0.13103267550468445
0.25,0.29089778661727905
0.25,0.23767802119255066
0.25,0.24073636531829834
0.25,0.3168237805366516
0.25,0.2878361940383911
0.25,0.2051234096288681
0.25,0.186881884932518
0.25,0.25345441699028015
0.25,0.24336186051368713
0.25,0.24165154993534088
0.25,0.2027466595172882
0.25,0.1468307226896286
0.25,0.16767510771751404
0.25,0.31861087679862976
0.25,0.3055979609489441
0.25,0.10662773251533508
0.25,0.2467530369758606
0.25,0.19574393332004547
0.25,0.33501914143562317
0.25,0.15062594413757324
0.25,0.2016569823026657
0.25,0.14680463075637817
0.25,0.3069978654384613
0.25,0.28711435198783875
0.25,0.20961017906665802
0.25,0.3863065540790558
0.25,0.24531404674053192
0.25,0.2563982903957367
0.25,0.13103367388248444
0.25,0.21325762569904327
0.25,0.3169425129890442
0.25,0.23983114957809448
0.25,0.16461485624313354
0.25,0.27277135848999023
0.25,0.345302551984787
0.25,0.3514881730079651
0.25,0.2642660439014435
0.25,0.22230307757854462
0.25,0.2892184555530548
0.25,0.23667961359024048
0.25,0.22164671123027802
0.25,0.238544762134552
0.25,0.2482873648405075
0.25,0.02557450719177723
0.25,0.2717762589454651
0.25,0.2679367959499359
0.25,0.2644709646701813
0.25,0.2725982069969177
0.25,0.2559655010700226
0.25,0.20028600096702576
0.25,0.26636508107185364
0.25,0.3316604793071747
0.25,0.09744518250226974
0.25,0.28673917055130005
0.25,0.24344639480113983
0.25,0.301790714263916
0.25,0.1934150606393814
0.25,0.2810290455818176
0.25,0.2406492531299591
0.25,0.30440831184387207
0.25,0.22536826133728027
0.25,0.3248150646686554
0.25,0.22506242990493774
0.25,0.24623115360736847
0.25,0.18646135926246643
0.25,0.30501672625541687
0.25,0.13711905479431152
0.25,0.11918555945158005
0.25,0.3148396611213684
0.25,0.2510240077972412
0.25,0.15246565639972687
0.25,0.29542404413223267
0.25,0.18626345694065094
0.25,0.10335775464773178
0.25,0.19025267660617828
0.25,0.10238061100244522
0.25,0.1792026311159134
0.25,0.2443777173757553
0.25,0.2690943479537964
0.25,0.14322464168071747
0.25,0.2274102121591568
0.25,0.2815227210521698
0.25,0.2521594166755676
0.25,0.3092043101787567
0.25,0.2830010652542114
0.25,0.25728192925453186
0.25,0.28498226404190063
0.25,0.17326946556568146
0.25,0.3270094692707062
0.25,0.26192253828048706
0.25,0.1462552547454834
0.25,0.1899777203798294
0.25,0.2802024781703949
0.25,0.11861036717891693
0.25,0.01453967671841383
0.25,0.32060950994491577
0.25,0.299795001745224
0.25,0.2633971869945526
0.25,0.27623119950294495
0.25,0.15842896699905396
0.25,0.2232925146818161
0.25,0.11310499906539917
0.25,0.1949857622385025
0.25,0.28907978534698486
0.25,0.2009173333644867
0.25,0.31938454508781433
0.25,0.3751947283744812
0.25,0.22589664161205292
0.25,0.28918638825416565
0.25,0.27982959151268005
0.25,0.2294868528842926
0.25,0.32316067814826965
0.25,0.1294507384300232
0.25,0.1864546835422516
0.25,0.1502000391483307
0.25,0.28942516446113586
0.25,0.15794549882411957
0.25,0.2704175114631653
0.25,0.1372491717338562
0.25,0.32882845401763916
0.25,0.21877051889896393
0.25,0.15878522396087646
0.25,0.3113499879837036
0.25,0.15332186222076416
0.25,0.1795586496591568
0.25,0.30081960558891296
0.25,0.27898481488227844
0.25,0.16044597327709198
0.25,0.25905829668045044
0.25,0.22209981083869934
0.25,0.31522396206855774
0.25,0.24516043066978455
0.25,0.2480231523513794
0.25,0.29283779859542847
0.25,0.3029831647872925
0.25,0.24728570878505707
0.25,0.2673725187778473
0.25,0.2777165174484253
0.25,0.32205474376678467
0.25,0.3725399076938629
0.25,0.3413027822971344
0.25,0.14759348332881927
0.25,0.2346167415380478
0.25,0.22231677174568176
0.25,0.28271374106407166
0.25,0.1583627313375473
0.25,0.1758725941181183
0.25,0.2891467809677124
0.25,0.18926194310188293
0.25,0.24005644023418427
0.25,0.28906896710395813
0.25,0.2313968688249588
0.25,0.26800552010536194
0.25,0.23645742237567902
0.25,0.17486907541751862
0.25,0.36770033836364746
0.25,0.3671875298023224
0.25,0.28455278277397156
0.25,0.26533564925193787
0.25,0.2366594523191452
0.25,0.2664982080459595
0.25,0.29515019059181213
0.25,0.19273105263710022
0.25,0.13632628321647644
0.25,0.24043838679790497
0.25,0.31849247217178345
0.25,0.24229425191879272
0.25,0.3057868778705597
0.25,0.23715001344680786
0.25,0.11949770152568817
0.25,0.1969843953847885
0.25,0.3037707209587097
0.25,0.21194446086883545
0.25,0.1758263111114502
0.25,0.36353352665901184
0.25,0.20874212682247162
0.25,0.22827844321727753
0.25,0.1943993717432022
0.25,0.26610544323921204
0.25,0.21178629994392395
0.25,0.2892428934574127
0.25,0.3243855834007263
0.25,0.28414633870124817
0.25,0.21960151195526123
0.25,0.3263254165649414
0.25,0.16758765280246735
0.25,0.25287818908691406
0.25,0.2591916024684906
0.25,0.3843437135219574
0.25,0.15839634835720062
0.25,0.1914936751127243
0.25,0.108270563185215
0.25,0.21958409249782562
0.25,0.27479204535484314
0.25,0.17593148350715637
0.25,0.32219821214675903
0.25,0.30144384503364563
0.25,0.31165391206741333
0.25,0.2555604875087738
0.25,0.267130583524704
0.25,0.294010728597641
0.25,0.3077745735645294
0.25,0.09422571212053299
0.25,0.20608271658420563
0.25,0.20100827515125275
0.25,0.22041207551956177
0.25,0.16892379522323608
0.25,0.10637389868497849
0.25,0.22852693498134613
0.25,0.32921555638313293
0.25,0.2751738727092743
0.25,0.22778818011283875
0.25,0.3119587004184723
0.25,0.26385119557380676
0.25,0.19834253191947937
0.25,0.08924392610788345
0.25,0.2049938440322876
0.25,0.18048860132694244
0.25,0.23908637464046478
0.25,0.21877537667751312
0.25,0.2871299386024475
0.25,0.2827869653701782
0.25,0.20994286239147186
0.25,0.3016355633735657
0.25,0.2259749472141266
0.25,0.13829077780246735
0.25,0.17516690492630005
0.25,0.36951273679733276
0.25,0.21138300001621246
0.25,0.17579446732997894
0.25,0.310552716255188
0.25,0.17046070098876953
0.25,0.09360119700431824
0.25,0.19502641260623932
0.25,0.26521095633506775
0.25,0.2833041250705719
0.25,0.21653081476688385
0.25,0.27851176261901855
0.25,0.34157639741897583
0.25,0.19184818863868713
0.25,0.24862121045589447
0.25,0.34691140055656433
0.25,0.2522698640823364
0.25,0.2799028754234314
0.25,0.20919860899448395
0.25,0.1858472228050232
0.25,0.30435511469841003
0.25,0.2986198663711548
0.25,0.2536211311817169
0.25,0.2936835289001465
0.25,0.27778950333595276
0.25,0.15319091081619263
0.25,0.1666976809501648
0.25,0.28057441115379333
0.25,0.23861382901668549
0.25,0.40012887120246887
0.25,0.1968991756439209
0.25,0.24039770662784576
0.25,0.2180265337228775
0.25,0.30455443263053894
0.25,0.24719572067260742
0.25,0.2426830381155014
0.25,0.25785982608795166
0.25,0.2593715786933899
0.25,0.1972808986902237
0.25,0.2751399576663971
0.25,0.16088397800922394
0.25,0.26459547877311707
0.25,0.3008577227592468
0.25,0.2839304506778717
0.25,0.3096314072608948
0.25,0.27555981278419495
0.25,0.2758159339427948
0.25,0.273775190114975
0.25,0.3040010333061218
0.25,0.15277321636676788
0.25,0.206326425075531
0.25,0.35345086455345154
0.25,0.15948067605495453
0.25,0.2824885845184326
0.25,0.33465105295181274
0.25,0.2778783440589905
0.25,0.23149532079696655
0.25,0.16763928532600403
0.25,0.2891615331172943
0.25,0.2692064940929413
0.25,0.2533949911594391
0.25,0.3057458698749542
0.25,0.3203827738761902
0.25,0.2513757348060608
0.25,0.2712567448616028
0.25,0.2941721975803375
0.25,0.16512234508991241
0.25,0.2907361090183258
0.25,0.13127535581588745
0.25,0.17605507373809814
0.25,0.15335296094417572
0.25,0.3096875548362732
0.25,0.22280652821063995
0.25,0.24123048782348633
0.25,0.1947726011276245
0.25,0.2585301995277405
0.25,0.14125403761863708
0.25,0.3093724250793457
0.25,0.2596343457698822
0.25,0.2040923684835434
0.25,0.27957671880722046
0.25,0.16493608057498932
0.25,0.20911699533462524
0.25,0.339656800031662
0.25,0.244000643491745
0.25,0.3217921853065491
0.25,0.19313766062259674
0.25,0.2936919331550598
0.25,0.2842443287372589
0.25,0.2930172085762024
0.25,0.33985090255737305
0.25,0.26704153418540955
0.25,0.1484546810388565
0.25,0.3133702874183655
0.25,0.1530543565750122
0.25,0.1952837109565735
0.25,0.2627243101596832
0.25,0.14866183698177338
0.25,0.30582231283187866
0.25,0.30167341232299805
0.25,0.27541583776474
0.25,0.2355225533246994
0.25,0.2564038336277008
0.25,0.2896348237991333
0.25,0.3230665326118469
0.25,0.2675471007823944
0.25,0.2354048192501068
0.25,0.22907604277133942
0.25,0.23613978922367096
0.25,0.2611936330795288
0.25,0.20197662711143494
0.25,0.05636977031826973
0.25,0.2530745267868042
0.25,0.29870837926864624
0.25,0.24747233092784882
0.25,0.11609873920679092
0.25,0.24835596978664398
0.25,0.24734856188297272
0.25,0.08417090773582458
0.25,0.38211461901664734
0.25,0.13533250987529755
0.25,0.2976840138435364
0.25,0.30864325165748596
0.25,0.2944907248020172
0.25,0.21983420848846436
0.25,0.16867102682590485
0.25,0.17359678447246552
0.25,0.19259196519851685
0.25,0.3007066249847412
0.25,0.1724385917186737
0.25,0.12817354500293732
0.25,0.36569926142692566
0.25,0.2602105736732483
0.25,0.22006922960281372
0.25,0.21700336039066315
0.25,0.20503844320774078
0.25,0.3705235421657562
0.25,0.1528610736131668
0.25,0.2940332889556885
0.25,0.3284413516521454
0.25,0.24765795469284058
0.25,0.29084157943725586
0.25,0.24980777502059937
0.25,0.15706601738929749
0.25,0.22168202698230743
0.25,0.1991138607263565
0.25,0.14877229928970337
0.25,0.17881745100021362
0.25,0.31136631965637207
0.25,0.08845715969800949
0.25,0.2377048283815384
0.25,0.19925910234451294
0.25,0.24167171120643616
0.25,0.27427688241004944
0.25,0.253691703081131
0.25,0.38771626353263855
0.25,0.32211464643478394
0.25,0.2830139696598053
0.25,0.2542102634906769
0.25,0.25111767649650574
0.25,0.2766093909740448
0.25,0.17606514692306519
0.25,0.11814911663532257
0.25,0.2238030731678009
0.25,0.22621497511863708
0.25,0.16177769005298615
0.25,0.344578355550766
0.25,0.3065868020057678
0.25,0.2641957998275757
0.25,0.267068475484848
0.25,0.1491551548242569
0.25,0.28752440214157104
0.25,0.2127993106842041
0.25,0.11035189032554626
0.25,0.24327678978443146
0.25,0.23378853499889374
0.25,0.21841762959957123
0.25,0.3379230797290802
0.25,0.22057940065860748
0.25,0.3029758930206299
0.25,0.25508084893226624
0.25,0.3229941725730896
0.25,0.08715704083442688
0.25,0.23159576952457428
0.25,0.24900278449058533
0.25,0.26306477189064026
0.25,0.20485633611679077
0.25,0.07274126261472702
0.25,0.15725962817668915
0.25,0.2614821195602417
0.25,0.35802602767944336
0.25,0.24170291423797607
0.25,0.24066521227359772
0.25,0.3226546049118042
0.25,0.26198792457580566
0.25,0.23353447020053864
0.25,0.15034982562065125
0.25,0.3223865032196045
0.25,0.15976786613464355
0.25,0.17134416103363037
0.25,0.21947143971920013
0.25,0.32629409432411194
0.25,0.252016544342041
0.25,0.3163575828075409
0.25,0.20661278069019318
0.25,0.3073347210884094
0.25,0.1886609047651291
0.25,0.15962016582489014
0.25,0.1258661299943924
0.25,0.2941572964191437
0.25,0.39061737060546875
0.25,0.33198976516723633
0.25,0.17173658311367035
0.25,0.17990753054618835
0.25,0.3342321813106537
0.25,0.371767520904541
0.25,0.19363544881343842
0.25,0.37465330958366394
0.25,0.2771458327770233
0.25,0.19254828989505768
0.25,0.14301590621471405
0.25,0.21863020956516266
0.25,0.27449145913124084
0.25,0.41847312450408936
0.25,0.25813594460487366
0.25,0.28630077838897705
0.25,0.17493054270744324
0.25,0.2924257516860962
0.25,0.20290061831474304
0.25,0.09462442994117737
0.25,0.20121988654136658
0.25,0.24017858505249023
0.25,0.15837831795215607
0.25,0.22637011110782623
0.25,0.31956562399864197
0.25,0.24940666556358337
0.25,0.30005571246147156
0.25,0.3030785918235779
0.25,0.2348848134279251
0.25,0.07760284841060638
0.25,0.21442267298698425
0.25,0.3394756615161896
0.25,0.17321237921714783
0.25,0.11742106080055237
0.25,0.27894535660743713
0.25,0.24232664704322815
0.25,0.2423596829175949
0.25,0.2602371573448181
0.25,0.16491393744945526
0.25,0.23776307702064514
0.25,0.0784163847565651
0.25,0.2548329532146454
0.25,0.3180229961872101
0.25,0.16696889698505402
0.25,0.26823073625564575
0.25,0.3430713415145874
0.25,0.24087603390216827
0.25,0.3070280849933624
0.25,0.28223007917404175
0.25,0.24401210248470306
0.25,0.3658621907234192
0.25,0.2707768976688385
0.25,0.36957240104675293
0.25,0.23210512101650238
0.25,0.25732967257499695
0.25,0.22722525894641876
0.25,0.17177841067314148
0.25,0.37955349683761597
0.25,0.4081011712551117
0.25,0.19388891756534576
0.25,0.14667625725269318
0.25,0.07780268043279648
0.25,0.20464113354682922
0.25,0.07528681308031082
0.25,0.2125644087791443
0.25,0.28068807721138
0.25,0.2477327585220337
0.25,0.30778971314430237
0.25,0.20514707267284393
0.25,0.2091403305530548
0.25,0.18591953814029694
0.25,0.38659265637397766
0.25,0.24557311832904816
0.25,0.03801409527659416
0.25,0.22515034675598145
0.25,0.18458861112594604
0.25,0.2509922981262207
0.25,0.14378315210342407
0.25,0.26533225178718567
0.25,0.11605222523212433
0.25,0.2237459272146225
0.25,0.2457934021949768
0.25,0.1582554280757904
0.25,0.3472389578819275
0.25,0.10819128155708313
0.25,0.28272679448127747
0.25,0.28596237301826477
0.25,0.18224751949310303
0.25,0.200902059674263
0.25,0.28541451692581177
0.25,0.2727489173412323
0.25,0.29902124404907227
0.25,0.3524231016635895
0.25,0.17304645478725433
0.25,0.3507126271724701
0.25,0.23194919526576996
0.25,0.37039050459861755
0.25,0.24251346290111542
0.25,0.26874062418937683
0.25,0.24965503811836243
0.25,0.27339255809783936
0.25,0.2791348099708557
0.25,0.3532148003578186
0.25,0.11065807938575745
0.25,0.18726804852485657
0.25,0.2164684534072876
0.25,0.11247389763593674
0.25,0.040727365761995316
0.25,0.061898499727249146
0.25,0.2601756453514099
0.25,0.1999756097793579
0.25,0.3388745188713074
0.25,0.338131844997406
0.25,0.2805233597755432
0.25,0.20802098512649536
0.25,0.22566677629947662
0.25,0.2469639927148819
0.25,0.31295499205589294
0.25,0.25515174865722656
0.25,0.26568832993507385
0.25,0.1913326531648636
0.25,0.3547734320163727
0.25,0.1924891620874405
0.25,0.38501113653182983
0.25,0.2032211571931839
0.25,0.24139642715454102
0.25,0.20359058678150177
0.25,0.3205072581768036
0.25,0.2735106647014618
0.25,0.335302472114563
0.25,0.3043845593929291
0.25,0.32151204347610474
0.25,0.2422722429037094
0.25,0.3058862090110779
0.25,0.23799417912960052
0.25,0.3244852125644684
0.25,0.26235848665237427
0.25,0.2869153916835785
0.25,0.19061703979969025
0.25,0.33605337142944336
0.25,0.33716729283332825
0.25,0.13495758175849915
0.25,0.239194855093956
0.25,0.23475156724452972
0.25,0.15280179679393768
0.25,0.2765330970287323
0.25,0.30768558382987976
0.25,0.24727152287960052
0.25,0.18694250285625458
0.25,0.18008050322532654
0.25,0.3801613748073578
0.25,0.24586927890777588
0.25,0.2892390191555023
0.25,0.19967250525951385
0.25,0.3227141201496124
0.25,0.30142921209335327
0.25,0.2861354947090149
0.25,0.3251088559627533
0.25,0.10172270238399506
0.25,0.2555846571922302
0.25,0.29998332262039185
0.25,0.2800256609916687
0.25,0.2992853820323944
0.25,0.2646007835865021
0.25,0.2433905005455017
0.25,0.25959843397140503
0.25,0.2587023675441742
0.25,0.3101414740085602
0.25,0.23655536770820618
0.25,0.2851962447166443
0.25,0.31967005133628845
0.25,0.11046680063009262
0.25,0.26028740406036377
0.25,0.1837175041437149
0.25,0.21931840479373932
0.25,0.305442214012146
0.25,0.2587990164756775
0.25,0.13885264098644257
0.25,0.23691987991333008
0.25,0.17675496637821198
0.25,0.33629435300827026
0.25,0.37173891067504883
0.25,0.29053187370300293
0.25,0.29551148414611816
0.25,0.2865813672542572
0.25,0.18359671533107758
0.25,0.21666719019412994
0.25,0.12386894226074219
0.25,0.28509292006492615
0.25,0.19114938378334045
0.25,0.25864848494529724
0.25,0.1732950508594513
0.25,0.2066974639892578
0.25,0.32672545313835144
0.25,0.23702049255371094
0.25,0.3304145038127899
0.25,0.2748919427394867
0.25,0.10041080415248871
0.25,0.15915997326374054
0.25,0.27475953102111816
0.25,0.297959566116333
0.25,0.20595847070217133
0.25,0.32965031266212463
0.25,0.2130880355834961
0.25,0.2842878997325897
0.25,0.2523077428340912
0.25,0.28742149472236633
0.25,0.18712939321994781
0.25,0.23586471378803253
0.25,0.33791711926460266
0.25,0.09616211801767349
0.25,0.3685406744480133
0.25,0.18327690660953522
0.25,0.12144480645656586
0.25,0.17187349498271942
0.25,0.30361002683639526
0.25,0.10607858747243881
0.25,0.2593638002872467
0.25,0.2670736312866211
0.25,0.15452581644058228
0.25,0.17412962019443512
0.25,0.35798314213752747
0.25,0.20215652883052826
0.25,0.23346218466758728
0.25,0.2631215751171112
0.25,0.25948193669319153
0.25,0.3510547876358032
0.25,0.21144181489944458
0.25,0.21942707896232605
0.25,0.32648858428001404
0.25,0.30141350626945496
0.25,0.30119845271110535
0.25,0.20264753699302673
0.25,0.25915589928627014
0.25,0.17716558277606964
0.25,0.2857429087162018
0.25,0.36835193634033203
0.25,0.2841872572898865
0.25,0.3184354305267334
0.25,0.22335751354694366
0.25,0.21024255454540253
0.25,0.283196359872818
0.25,0.11678019911050797
0.25,0.25677767395973206
0.25,0.272392600774765
0.25,0.2970634400844574
0.25,0.3266095221042633
0.25,0.2857183814048767
0.25,0.2152518332004547
0.25,0.17752112448215485
0.25,0.3078360855579376
0.25,0.21355034410953522
0.25,0.1111566424369812
0.25,0.22940637171268463
0.25,0.23408514261245728
0.25,0.029676172882318497
0.25,0.3137465715408325
0.25,0.16019712388515472
0.25,0.16290105879306793
0.25,0.21738503873348236
0.25,0.24752867221832275
0.25,0.34025976061820984
0.25,0.3987494111061096
0.25,0.2076031118631363
0.25,0.23622870445251465
0.25,0.24923589825630188
0.25,0.17096365988254547
0.25,0.31812161207199097
0.25,0.18788260221481323
0.25,0.1776006668806076
0.25,0.36159172654151917
0.25,0.29423922300338745
0.25,0.241790309548378
0.25,0.03719666972756386
0.25,0.37372133135795593
0.25,0.27477967739105225
0.25,0.1784907728433609
0.25,0.34703660011291504
0.25,0.22276145219802856
0.25,0.15293563902378082
0.25,0.16609922051429749
0.25,0.31515589356422424
0.25,0.20565995573997498
0.25,0.16038472950458527
0.25,0.1640578806400299
0.25,0.16621285676956177
0.25,0.2426566481590271
0.25,0.2732132375240326
0.25,0.07035192102193832
0.25,0.17150908708572388
0.25,0.3089504837989807
0.25,0.32768329977989197
0.25,0.17943201959133148
0.25,0.13492855429649353
0.25,0.23325389623641968
0.25,0.2903940677642822
0.25,0.3215000033378601
0.25,0.11639119684696198
0.25,0.2867865562438965
0.25,0.2697027921676636
0.25,0.3474924862384796
0.25,0.18958692252635956
0.25,0.20586831867694855
0.25,0.2543039917945862
0.25,0.2947135269641876
0.25,0.10051485896110535
0.25,0.31905198097229004
0.25,0.2659216821193695
0.25,0.17244186997413635
0.25,0.20585982501506805
0.25,0.24846251308918
