n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.00017543499998282642,0.00016417750011896715,-6.416906469610556
1,1,0.00016193292016396298,0.00017587459005881102,8.609534047018725
1,2,0.00016344959003617988,0.00016967041010502727,3.805956360900262
1,3,0.00016287750011542812,0.0001683095798944123,3.3350706973858113
1,4,0.0001576408400433138,0.00015866959001868962,0.6525910259633045
4,0,0.00016965707996860146,0.000169592080055736,-0.03831252599507562
4,1,0.00016321292001521216,0.00017330875009065493,6.185680689066643
4,2,0.00016716124984668567,0.00017620917002204807,5.41268995276168
4,3,0.00016599458002019673,0.00017230750003363937,3.803088036172352
4,4,0.00017479874979471787,0.00017308417009189724,-0.9808878523640528
16,0,0.00018111040990334004,0.00018923249997897075,4.484606975361345
16,1,0.0001830104101100005,0.00018522917001973838,1.2123681425577182
16,2,0.00017700707976473496,0.00018526542000472547,4.665542333655183
16,3,0.0001723458297783509,0.00017903415980981662,3.8807611649596616
16,4,0.00018605000019306317,0.00018206500011729075,-2.1418973779291615
64,0,0.0002359645802062005,0.00024177583982236682,2.462767764165324
64,1,0.00022086999990278855,0.00023679250007262452,7.208991794650217
64,2,0.0002293058400391601,0.0002446508398861624,6.691935907250225
64,3,0.0002248220899491571,0.00022870875021908433,1.7287715236550767
64,4,0.00022265042003709822,0.00022513416974106803,1.115537847876491
128,0,0.0002856879201135598,0.00031170125002972783,9.105505723107871
128,1,0.0002868145899265073,0.000322530829871539,12.452727720086887
128,2,0.0002894037499208935,0.0003054725000401959,5.552364170711219
128,3,0.0002857670802040957,0.00030629584012785926,7.1837385569751016
128,4,0.00028443415998481215,0.00030820542015135287,8.35738582447693
