frequency_hz,ou_power,white_noise_ref
0.0,4.617497875080085e-13,0.014517934061586857
0.048828125,106.96994519233704,0.014517934061586857
0.09765625,117.44250321388245,0.014517934061586857
0.146484375,74.45585298538208,0.014517934061586857
0.1953125,100.29862996935844,0.014517934061586857
0.244140625,36.681822061538696,0.014517934061586857
0.29296875,24.41668702661991,0.014517934061586857
0.341796875,5.2677696496248245,0.014517934061586857
0.390625,12.055540382862091,0.014517934061586857
0.439453125,13.270318627357483,0.014517934061586857
0.48828125,23.766670286655426,0.014517934061586857
0.537109375,18.31871011853218,0.014517934061586857
0.5859375,6.019789010286331,0.014517934061586857
0.634765625,2.293225273489952,0.014517934061586857
0.68359375,7.92395675368607,0.014517934061586857
0.732421875,4.749488949775696,0.014517934061586857
0.78125,13.757638016715646,0.014517934061586857
0.830078125,5.38421918451786,0.014517934061586857
0.87890625,3.0313248336315155,0.014517934061586857
0.927734375,4.4630149602890015,0.014517934061586857
0.9765625,13.190806591883302,0.014517934061586857
1.025390625,5.817126540467143,0.014517934061586857
1.07421875,6.2135588264791295,0.014517934061586857
1.123046875,10.152852565050125,0.014517934061586857
1.171875,9.514281213283539,0.014517934061586857
1.220703125,2.8111698366701603,0.014517934061586857
1.26953125,1.5413032323122025,0.014517934061586857
1.318359375,1.9169291011057794,0.014517934061586857
1.3671875,0.3054088316857815,0.014517934061586857
1.416015625,3.5106392726302147,0.014517934061586857
1.46484375,5.015298947691917,0.014517934061586857
1.513671875,1.2716353386640549,0.014517934061586857
1.5625,2.934382079169154,0.014517934061586857
1.611328125,1.6827400457113981,0.014517934061586857
1.66015625,1.2799985483288765,0.014517934061586857
1.708984375,0.3395412601530552,0.014517934061586857
1.7578125,2.946700168773532,0.014517934061586857
1.806640625,2.395095705986023,0.014517934061586857
1.85546875,0.8540312200784683,0.014517934061586857
1.904296875,1.1001659631729126,0.014517934061586857
1.953125,1.5882522489409894,0.014517934061586857
2.001953125,2.149666655808687,0.014517934061586857
2.05078125,0.8948976807296276,0.014517934061586857
2.099609375,0.7913214145228267,0.014517934061586857
2.1484375,0.8508283440023661,0.014517934061586857
2.197265625,0.8078177031129599,0.014517934061586857
2.24609375,0.5266706943511963,0.014517934061586857
2.294921875,0.28555693104863167,0.014517934061586857
2.34375,0.5949248627293855,0.014517934061586857
2.392578125,1.6037845183163881,0.014517934061586857
2.44140625,0.5319947730749846,0.014517934061586857
2.490234375,0.31730255112051964,0.014517934061586857
2.5390625,0.7543353252112865,0.014517934061586857
2.587890625,0.30476168915629387,0.014517934061586857
2.63671875,0.6390544688329101,0.014517934061586857
2.685546875,0.5430606072768569,0.014517934061586857
2.734375,0.6073861997574568,0.014517934061586857
2.783203125,0.31920111598446965,0.014517934061586857
2.83203125,0.1667968169786036,0.014517934061586857
2.880859375,0.16067948192358017,0.014517934061586857
2.9296875,0.27513799257576466,0.014517934061586857
2.978515625,0.4094828851521015,0.014517934061586857
3.02734375,0.4283741514882422,0.014517934061586857
3.076171875,0.19810543209314346,0.014517934061586857
3.125,0.09811936598271132,0.014517934061586857
3.173828125,1.0301767871715128,0.014517934061586857
3.22265625,0.5416262035723776,0.014517934061586857
3.271484375,0.15083252202020958,0.014517934061586857
