n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.0001847312500467524,0.00016841249977005645,-8.83377894783148
1,1,0.00019717250019311904,0.00017411917011486366,-11.69196011394894
1,2,0.00018964624992804603,0.000170489999873098,-10.101043422802265
1,3,0.00018538667005486788,0.00018380541005171835,-0.8529523739120677
1,4,0.00018408875010209158,0.00018635374988662079,1.2303846830798104
4,0,0.00017021625011693687,0.0001859545800834894,9.246079593305847
4,1,0.00016845749982167036,0.00018704375019297005,11.033198516525031
4,2,0.0001638637500582263,0.00018118082982255146,10.567974770607798
4,3,0.0001700070800143294,0.00018343333009397612,7.897465257632246
4,4,0.00016889082995476202,0.00018299457995453848,8.350808628007925
16,0,0.00017743333999533205,0.00019527708005625754,10.056588046753179
16,1,0.00018240541976410896,0.0001912812498630956,4.865990336507033
16,2,0.0001826775001245551,0.00019180916977347805,4.998792759204997
16,3,0.00016717708000214772,0.0001912766700843349,14.415606542402573
16,4,0.00016920416004722938,0.0001915237502544187,13.190922847853942
64,0,0.00024085917015327142,0.0002421304097515531,0.5277937300343282
64,1,0.00022680708003463223,0.00023652584000956268,4.285033771188472
64,2,0.0002342120898538269,0.0002425041698734276,3.540415025021052
64,3,0.00021863750007469207,0.0002324137499090284,6.300954698818832
64,4,0.00023435207986040042,0.00023034333018586038,-1.7105671419378825
128,0,0.0002865958301117644,0.00029657667007995767,3.4825489136743686
128,1,0.00028230124997207894,0.00029865917022107167,5.794490903108153
128,2,0.00028359875024762003,0.00029816624999511987,5.136658654095069
128,3,0.00027185958024347203,0.00030030582973267884,10.463581773991894
128,4,0.0002739854098763317,0.00028398832975653934,3.6508950913563805
