curriculum_scale,width
0.25,0.005584677215665579
0.25,0.005743627902120352
0.25,0.003639013273641467
0.25,0.0022612004540860653
0.25,0.0025662060361355543
0.25,0.0008907683077268302
0.25,0.004221816547214985
0.25,0.005623059347271919
0.25,0.003195089753717184
0.25,0.005955754313617945
0.25,0.0011304625077173114
0.25,0.0031921640038490295
0.25,0.005858129821717739
0.25,0.0007845523650757968
0.25,0.006202045362442732
0.25,0.004835870116949081
0.25,0.0012244600802659988
0.25,0.00587857561185956
0.25,0.00699685700237751
0.25,0.00451060151681304
0.25,0.0009861025027930737
0.25,0.0003559541655704379
0.25,0.00080298405373469
0.25,0.004561863373965025
0.25,0.0026893392205238342
0.25,0.0014261814067140222
0.25,0.005100530572235584
0.25,0.000937041302677244
0.25,0.0021649410482496023
0.25,0.004018734209239483
0.25,0.0009003790910355747
0.25,0.002507030265405774
0.25,0.0013791605597361922
0.25,0.005891782231628895
0.25,0.005496038589626551
0.25,0.004509230609983206
0.25,0.0032956439536064863
0.25,0.0010481344070285559
0.25,0.0013349116779863834
0.25,0.0053901453502476215
0.25,0.002419509459286928
0.25,0.004433067049831152
0.25,0.006045524962246418
0.25,0.007149475160986185
0.25,0.0045729633420705795
0.25,0.007268279325217009
0.25,0.0036590760573744774
0.25,0.004829945974051952
0.25,0.00454632006585598
0.25,0.0025641690008342266
0.25,0.004762259311974049
0.25,0.0022618307266384363
0.25,0.002889245515689254
0.25,0.0002835510531440377
0.25,0.0037139246705919504
0.25,0.0002003011031774804
0.25,0.0006448861677199602
0.25,0.0011317325988784432
0.25,0.0031943623907864094
0.25,0.0040132212452590466
0.25,0.0059585259296
0.25,0.0055637601763010025
0.25,0.0024733846075832844
0.25,0.007338598370552063
0.25,0.002515226136893034
0.25,0.0012045567855238914
0.25,0.0022363695316016674
0.25,3.981113331974484e-05
0.25,0.007017808500677347
0.25,0.001786622917279601
0.25,0.006271278951317072
0.25,0.0009773974306881428
0.25,0.005707201547920704
0.25,0.006137446500360966
0.25,0.005378121510148048
0.25,0.007011197041720152
0.25,0.0052397120743989944
0.25,0.0019919031765311956
0.25,0.004362842999398708
0.25,0.0010258113034069538
0.25,0.004804976750165224
0.25,0.0024003118742257357
0.25,0.0017045997083187103
0.25,0.003122654976323247
0.25,0.005750216078013182
0.25,0.0016782550374045968
0.25,0.005851352121680975
0.25,0.0033766275737434626
0.25,0.0004383310442790389
0.25,0.0029232599772512913
0.25,0.004277530126273632
0.25,0.005881918128579855
0.25,0.005013130605220795
0.25,0.005351977422833443
0.25,0.004778553731739521
0.25,0.0029654032550752163
0.25,0.0037861790042370558
0.25,0.004029870964586735
0.25,0.002601227257400751
0.25,0.0049608307890594006
0.25,0.0036184536293148994
0.25,0.001596995280124247
0.25,0.0024403822608292103
0.25,0.0024571630638092756
0.25,0.004551115445792675
0.25,0.0012277457863092422
0.25,6.035327896825038e-05
0.25,0.0008148738415911794
0.25,0.005031792912632227
0.25,0.0003758101083803922
0.25,0.005115757696330547
0.25,0.0026434443425387144
0.25,0.0032567931339144707
0.25,0.0016626744763925672
0.25,0.0008973057265393436
0.25,0.0007637719390913844
0.25,0.0053572990000247955
0.25,0.00734346080571413
0.25,0.0021200652699917555
0.25,0.006524776574224234
0.25,0.001800194033421576
0.25,0.003384496085345745
0.25,0.003828663844615221
0.25,0.001538038020953536
0.25,0.0016263958532363176
0.25,0.00036433382774703205
0.25,0.007277084048837423
0.25,0.001777565572410822
0.25,0.006177788134664297
0.25,0.005640813615173101
0.25,0.0053338962607085705
0.25,0.00010523378296056762
0.25,0.004476400092244148
0.25,2.882346416299697e-05
0.25,0.0004286737530492246
0.25,0.00694118021056056
0.25,0.0026201296132057905
0.25,0.007150690071284771
0.25,0.003385096089914441
0.25,0.001969500444829464
0.25,0.006502760108560324
0.25,0.005083057098090649
0.25,0.006905818358063698
0.25,0.00044959544902667403
0.25,0.006589091382920742
0.25,0.007468420080840588
0.25,0.002596454229205847
0.25,0.0040133255533874035
0.25,0.0006396098178811371
0.25,0.0013329125940799713
0.25,0.0017096908995881677
0.25,0.007227850612252951
0.25,0.007154280319809914
0.25,0.00010119035869138315
0.25,0.0015592247946187854
0.25,0.004522642120718956
0.25,1.923322633956559e-05
0.25,0.002439637668430805
0.25,0.0007597790681757033
0.25,0.006191332824528217
0.25,0.004052172414958477
0.25,0.004810897633433342
0.25,0.0037444790359586477
0.25,0.0030454914085566998
0.25,0.0005316907190717757
0.25,0.00618561077862978
0.25,0.005246967077255249
0.25,0.003975126426666975
0.25,0.003913899417966604
0.25,0.005894863046705723
0.25,0.0013935273746028543
0.25,0.0018701183144003153
0.25,0.0041520376689732075
0.25,0.007174111437052488
0.25,0.003296413691714406
0.25,0.00015714213077444583
0.25,0.0072488789446651936
0.25,0.0014758940087631345
0.25,0.003940712660551071
0.25,0.006903400178998709
0.25,0.0018839214462786913
0.25,0.00022408469521906227
0.25,0.007049773819744587
0.25,0.00010953828314086422
0.25,0.0031177508644759655
0.25,0.0037765726447105408
0.25,0.0051319957710802555
0.25,0.0027579660527408123
0.25,0.0058751157484948635
0.25,0.00013539925566874444
0.25,0.004439147189259529
0.25,0.004312853328883648
0.25,0.005258457735180855
0.25,0.0028013214468955994
0.25,4.9362479330739006e-05
0.25,0.004788820166140795
0.25,0.00545997079461813
0.25,0.005335557274520397
0.25,0.005619458854198456
0.25,0.006431092042475939
0.25,0.004713454283773899
0.25,0.002470601350069046
0.25,0.006700919009745121
0.25,0.006934161763638258
0.25,0.0014682657783851027
0.25,0.005120217800140381
0.25,0.0004885214730165899
0.25,0.0024992183316498995
0.25,0.005944198928773403
0.25,0.002200664486736059
0.25,0.0035678662825375795
0.25,0.004283742047846317
0.25,0.0029323999769985676
0.25,0.003917984664440155
0.25,0.00746791111305356
0.25,0.005835773888975382
0.25,0.0038451168220490217
0.25,0.0015536919236183167
0.25,0.00439859414473176
0.25,0.0006985231884755194
0.25,0.006910518277436495
0.25,0.0053007639944553375
0.25,0.00667569087818265
0.25,0.001905381795950234
0.25,0.0063531906343996525
0.25,0.007309147156774998
0.25,0.004701586440205574
0.25,0.002034826437011361
0.25,0.001757985446602106
0.25,0.0024610497057437897
0.25,0.004027875140309334
0.25,0.004572682548314333
0.25,0.006950643844902515
0.25,0.004419317934662104
0.25,0.0035201592836529016
0.25,0.0069118826650083065
0.25,0.0012044231407344341
0.25,0.003392997896298766
0.25,0.0008651509415358305
0.25,0.0066942437551915646
0.25,0.005349296145141125
0.25,0.005749344825744629
0.25,0.002516241976991296
0.25,0.0005146872717887163
0.25,0.0021241812501102686
0.25,0.0035370918922126293
0.25,0.002985189901664853
0.25,0.003289245069026947
0.25,0.0034734723158180714
0.25,0.0028867595829069614
0.25,0.003075565677136183
0.25,0.003094244981184602
0.25,0.0022305084858089685
0.25,0.005897535011172295
0.25,0.0069762603379786015
0.25,0.006492971908301115
0.25,0.004222524352371693
0.25,0.0009835025994107127
0.25,0.0001578792871441692
0.25,0.0013643051497638226
0.25,0.007310462649911642
0.25,0.002470813225954771
0.25,0.005583742633461952
0.25,0.0024376572109758854
0.25,0.004513382911682129
0.25,0.005448747426271439
0.25,0.0004004287766292691
0.25,0.002379522193223238
0.25,0.0019153341418132186
0.25,0.001057251705788076
0.25,0.004935680888593197
0.25,0.0046447878703475
0.25,0.004499221220612526
0.25,0.006022430025041103
0.25,0.0045824055559933186
0.25,0.004545337986201048
0.25,0.005140657536685467
0.25,0.0011084765428677201
0.25,0.007174227852374315
0.25,0.004480352625250816
0.25,0.0027236512396484613
0.25,0.005319629330188036
0.25,0.004899321123957634
0.25,0.007376709021627903
0.25,0.0004440611519385129
0.25,0.0007422646740451455
0.25,0.004243002273142338
0.25,0.0020797732286155224
0.25,0.004827096126973629
0.25,0.007326745893806219
0.25,0.0027096031699329615
0.25,0.0035008834674954414
0.25,0.004098121076822281
0.25,0.005840877071022987
0.25,0.002904869383201003
0.25,0.0065183257684111595
0.25,0.007023230195045471
0.25,0.004789743106812239
0.25,0.0015643250662833452
0.25,0.0028791313525289297
0.25,0.0065399096347391605
0.25,0.0008189530344679952
0.25,0.001632517552934587
0.25,0.005755858030170202
0.25,0.00701713003218174
0.25,0.0020556265953928232
0.25,0.002813799073919654
0.25,0.005925814621150494
0.25,0.0019266677554696798
0.25,0.007127028424292803
0.25,0.003281419863924384
0.25,0.0017892868490889668
0.25,0.005571259185671806
0.25,0.007485341280698776
0.25,0.0010109017603099346
0.25,0.006185691338032484
0.25,0.0020274643320590258
0.25,0.0051435502246022224
0.25,0.0031608857680112123
0.25,0.005037552211433649
0.25,0.005982243921607733
0.25,0.0014655012637376785
0.25,0.00030424431315623224
0.25,0.0018989847740158439
0.25,0.004175277426838875
0.25,0.00609166081994772
0.25,0.0012931975070387125
0.25,0.0018599251052364707
0.25,0.0020198686979711056
0.25,1.4612674021918792e-05
0.25,0.002587525174021721
0.25,0.0031570077408105135
0.25,0.006277521140873432
0.25,0.0023199873976409435
0.25,0.0033124485053122044
0.25,0.0037982743233442307
0.25,0.007367318496108055
0.25,0.0030172548722475767
0.25,0.0019179966766387224
0.25,0.002848366042599082
0.25,0.007464228197932243
0.25,0.004633755888789892
0.25,0.0024497509002685547
0.25,0.004451157059520483
0.25,0.0055581205524504185
0.25,0.004596332553774118
0.25,0.005977557972073555
0.25,3.251373709645122e-05
0.25,0.0025599694345146418
0.25,0.004846468567848206
0.25,0.0007080204668454826
0.25,0.003020393894985318
0.25,0.0061022876761853695
0.25,0.00391364935785532
0.25,0.003311668522655964
0.25,0.0032566231675446033
0.25,0.002515197265893221
0.25,0.0017842616653069854
0.25,0.005648413673043251
0.25,0.005311084445565939
0.25,0.005535319913178682
0.25,0.0027277139015495777
0.25,0.005717376247048378
0.25,0.006496392656117678
0.25,0.0027978054713457823
0.25,0.00038376866723410785
0.25,0.0061880797147750854
0.25,0.006012130528688431
0.25,0.006629012990742922
0.25,0.005307791754603386
0.25,0.00600826321169734
0.25,0.001840353012084961
0.25,0.0074363648891448975
0.25,0.0070116338320076466
0.25,0.0008675949065946043
0.25,0.0040971823036670685
0.25,0.00030732929008081555
0.25,0.002521009650081396
0.25,0.0025537374895066023
0.25,0.0007414555293507874
0.25,0.0027027425821870565
0.25,0.0068655009381473064
0.25,0.00011496528895804659
0.25,0.0015911104856058955
0.25,0.002507003489881754
0.25,0.0010876929154619575
0.25,0.004908948205411434
0.25,0.007244054228067398
0.25,0.005042402073740959
0.25,0.002101874677464366
0.25,0.005325316451489925
0.25,0.002351738978177309
0.25,0.0057237409055233
0.25,0.002588247647508979
0.25,0.0057443552650511265
0.25,0.00434987572953105
0.25,0.0052848258055746555
0.25,0.007444760296493769
0.25,0.005913393571972847
0.25,0.0023466963320970535
0.25,0.0005033898050896823
0.25,0.003730801632627845
0.25,0.0011338439071550965
0.25,0.004405591636896133
0.25,0.0023580873385071754
0.25,0.0035063649993389845
0.25,0.007185500580817461
0.25,0.006518503185361624
0.25,0.0025998768396675587
0.25,0.0040321070700883865
0.25,0.006732220761477947
0.25,0.0001751205272739753
0.25,0.005508167669177055
0.25,0.0031658741645514965
0.25,0.007394289132207632
0.25,0.0048172674141824245
0.25,0.0011238402221351862
0.25,0.00171107635833323
0.25,0.0023206574842333794
0.25,0.0003840784775093198
0.25,0.000848764437250793
0.25,0.00528485793620348
0.25,0.005193741992115974
0.25,0.0021876783575862646
0.25,0.0009436373366042972
0.25,0.0010749006178230047
0.25,0.006237760651856661
0.25,0.0011051272740587592
0.25,0.003616933710873127
0.25,0.0034625958651304245
0.25,0.00020589663472492248
0.25,0.006769900675863028
0.25,0.004587017931044102
0.25,0.00584521284326911
0.25,0.006402992177754641
0.25,0.003821694990620017
0.25,0.004969506058841944
0.25,0.0005586397601291537
0.25,0.002864022506400943
0.25,6.138593016657978e-05
0.25,0.0023256316781044006
0.25,0.007389991544187069
0.25,0.004664889536798
0.25,0.00627737445756793
0.25,0.0013337525306269526
0.25,0.0019652522169053555
0.25,0.006594471633434296
0.25,0.00498508894816041
0.25,0.0017246254719793797
0.25,0.006547272205352783
0.25,0.007161173969507217
0.25,0.0009294569026678801
0.25,0.004329882562160492
0.25,0.0039995284751057625
0.25,0.0012853959342464805
0.25,0.0011872194008901715
0.25,0.0023021739907562733
0.25,0.00629780488088727
0.25,0.00374254840426147
0.25,0.007051608059555292
0.25,0.0047424859367311
0.25,0.007396072614938021
0.25,0.004415193106979132
0.25,0.0033799780067056417
0.25,0.0029885913245379925
0.25,0.003748733550310135
0.25,0.001449617207981646
0.25,0.003575614420697093
0.25,0.0054835663177073
0.25,0.00654363539069891
0.25,0.007312515284866095
0.25,0.00022714062652084976
0.25,0.004948371555656195
0.25,0.002435028087347746
0.25,0.00368287181481719
0.25,0.004846939817070961
0.25,0.003414195030927658
0.25,0.001769630704075098
0.25,0.004749564919620752
0.25,0.00150152831338346
0.25,0.003492965130135417
0.25,0.004850386641919613
0.25,0.00016688658797647804
0.25,0.0004245529999025166
0.25,0.00439036451280117
0.25,0.005156303755939007
0.25,0.004258123226463795
0.25,0.007475343998521566
0.25,0.005727290641516447
0.25,0.004963920917361975
0.25,0.0015014836098998785
0.25,0.003177178790792823
0.25,0.0041896877810359
0.25,0.004967196844518185
0.25,0.0017919802339747548
0.25,0.0013354570837691426
0.25,0.004531110171228647
0.25,0.003446299582719803
0.25,0.006422735750675201
0.25,0.002637143013998866
0.25,0.005445101298391819
0.25,0.0018766258144751191
0.25,0.0032512906473129988
0.25,0.004998271819204092
0.25,0.005640847142785788
0.25,0.007241256069391966
0.25,0.0031831515952944756
0.25,0.006667508743703365
0.25,8.78646915225545e-06
0.25,0.002488525817170739
0.25,0.006130026653409004
0.25,0.006879531312733889
0.25,0.002156521426513791
0.25,0.0023756802547723055
0.25,0.0014325289521366358
0.25,0.0011757923057302833
0.25,0.0011325770756229758
0.25,0.0005541962455026805
0.25,0.00014818042109254748
0.25,0.0033482308499515057
0.25,0.006901308428496122
0.25,0.0019866316579282284
0.25,0.0055956533178687096
0.25,0.001967743504792452
0.25,0.0013781936140730977
0.25,0.006140942219644785
0.25,0.005278254393488169
0.25,0.0029411758296191692
0.25,0.0074884481728076935
0.25,0.004550034645944834
0.25,0.0011464315466582775
0.25,0.0071821934543550014
0.25,0.00398228270933032
0.25,0.0008811932639218867
0.25,0.00557416258379817
0.25,0.002820537192746997
0.25,0.006960252299904823
0.25,4.0753930079517886e-05
0.25,0.00552026741206646
0.25,0.002248005708679557
0.25,0.006706146523356438
0.25,0.005792691837996244
0.25,0.0022334414534270763
0.25,0.006034179124981165
0.25,0.00707272021099925
0.25,0.0054239085875451565
0.25,0.0018100494053214788
0.25,0.006881660781800747
0.25,0.006272698752582073
0.25,0.0010364337358623743
0.25,0.004990808200091124
0.25,0.0033064766321331263
0.25,0.0017033735057339072
0.25,0.007361190393567085
0.25,0.006559775676578283
0.25,0.0005626219208352268
0.25,0.006627734750509262
0.25,0.003816409269347787
0.25,0.005355170462280512
0.25,0.0010798019357025623
0.25,0.004970221314579248
0.25,0.004538753069937229
0.25,0.006124572828412056
0.25,0.0024771231692284346
0.25,0.00492703914642334
0.25,0.000560759159270674
0.25,0.005358503665775061
0.25,0.006015231367200613
0.25,0.002653153147548437
0.25,0.005864250008016825
0.25,0.0037150676362216473
0.25,0.0018550993409007788
0.25,0.00567682133987546
0.25,0.005712307058274746
0.25,0.000632746028713882
0.25,0.006849645636975765
0.25,0.0018588982056826353
0.25,0.006612605415284634
0.25,0.0059365215711295605
0.25,0.007273611146956682
0.25,0.0019241300178691745
0.25,0.00012008696648990735
0.25,0.0037789628840982914
0.25,0.006869650911539793
0.25,0.0010314233368262649
0.25,0.006134478375315666
0.25,0.001533276285044849
0.25,0.002475182991474867
0.25,0.0032789946999400854
0.25,0.0014992108335718513
0.25,0.002610808936879039
0.25,0.0066126747988164425
0.25,0.004458608105778694
0.25,0.0034435929264873266
0.25,0.0006915785488672554
0.25,0.0015769185265526175
0.25,0.0015378668904304504
0.25,0.0066123465076088905
0.25,0.0017659837612882257
0.25,0.0038374471478164196
0.25,0.002069975947961211
0.25,0.0019892361015081406
0.25,0.0017238400178030133
0.25,0.006121879909187555
0.25,0.0021780149545520544
0.25,0.005878336261957884
0.25,0.003606226295232773
0.25,0.00727806705981493
0.25,0.003087598830461502
0.25,0.007193400524556637
0.25,0.0049015916883945465
0.25,0.001804262981750071
0.25,0.005440487060695887
0.25,0.0021753692999482155
0.25,0.0063799601048231125
0.25,0.0055898199789226055
0.25,0.004550643730908632
0.25,0.0038238477427512407
0.25,0.005351657047867775
0.25,0.006091790739446878
0.25,0.004312334582209587
0.25,0.00044750332017429173
0.25,0.006654000375419855
0.25,0.0018651916179805994
0.25,0.0020305903162807226
0.25,0.003563526552170515
0.25,0.0038675719406455755
0.25,0.001982418354600668
0.25,0.002330350922420621
0.25,0.006755508948117495
0.25,0.006544782314449549
0.25,0.0028035775758326054
0.25,0.0019562658853828907
0.25,0.005102032795548439
0.25,0.002256175270304084
0.25,0.005629335530102253
0.25,0.0055296109057962894
0.25,0.004856149200350046
0.25,0.0009677812340669334
0.25,0.001813989132642746
0.25,0.0017941452097147703
0.25,0.002206823555752635
0.25,0.0012098451843485236
0.25,0.0030670783016830683
0.25,0.0024693161249160767
0.25,0.0007408770616166294
0.25,0.0011943398276343942
0.25,0.00531418900936842
0.25,0.006344251334667206
0.25,0.002947637578472495
0.25,0.006890364922583103
0.25,0.005544463638216257
0.25,0.004070325754582882
0.25,0.0058378297835588455
0.25,0.000269152078544721
0.25,0.006662828382104635
0.25,0.003757965285331011
0.25,0.006695769261568785
0.25,0.0017972950590774417
0.25,0.0028302990831434727
0.25,0.006296349223703146
0.25,0.003173036267980933
0.25,0.004560032393783331
0.25,0.005935560446232557
0.25,0.000709674961399287
0.25,0.0006121011101640761
0.25,0.004730898421257734
0.25,0.0011862878454849124
0.25,0.003846547333523631
0.25,0.004544033668935299
0.25,0.0022068789694458246
0.25,0.005705930292606354
0.25,0.0024398670066148043
0.25,0.0035017600748687983
0.25,0.00450468622148037
0.25,0.0037648119032382965
0.25,0.0016738248523324728
0.25,0.0055465311743319035
0.25,0.00746576813980937
0.25,0.0021092183887958527
0.25,0.006865554489195347
0.25,0.003574682166799903
0.25,0.0018528985092416406
0.25,0.006225554272532463
0.25,0.002209302969276905
0.25,0.00666638882830739
0.25,0.0017449213191866875
0.25,0.0027041377034038305
0.25,0.0044527859427034855
0.25,0.000916867982596159
0.25,0.002635921584442258
0.25,0.00729754101485014
0.25,0.001664525712840259
0.25,0.0009825356537476182
0.25,0.007425676565617323
0.25,0.0008918335661292076
0.25,0.005166911985725164
0.25,0.0029959853272885084
0.25,0.007343945559114218
0.25,0.003796356962993741
0.25,0.005796055309474468
0.25,0.006952413823455572
0.25,0.001165498048067093
0.25,0.007018818520009518
0.25,0.003652067156508565
0.25,0.007287089247256517
0.25,0.0019103805534541607
0.25,0.00037164866807870567
0.25,0.007214691024273634
0.25,0.006766889709979296
0.25,0.001528094639070332
0.25,0.001541164587251842
0.25,0.0024956478737294674
0.25,0.002538281260058284
0.25,0.0030552202370017767
0.25,0.0022105402313172817
0.25,0.004727721214294434
0.25,0.006141394842416048
0.25,0.005217148456722498
0.25,0.0006380125996656716
0.25,0.0052052875980734825
0.25,0.001309816027060151
0.25,0.007026010658591986
0.25,0.0027451948262751102
0.25,0.003763078711926937
0.25,0.0042292894795536995
0.25,0.006313919089734554
0.25,0.0004892304423265159
0.25,0.001124422182328999
0.25,0.006495828274637461
0.25,0.0009381351992487907
0.25,0.001541836536489427
0.25,0.0017342886421829462
0.25,0.003023560391739011
0.25,0.0007792863179929554
0.25,0.0038551778998225927
0.25,0.0006803771830163896
0.25,0.005746104754507542
0.25,0.005178057122975588
0.25,0.0029207468032836914
0.25,0.007273451425135136
0.25,0.0044308933429419994
0.25,0.002366133965551853
0.25,0.0010420525213703513
0.25,0.006646459922194481
0.25,0.0033308484125882387
0.25,0.003094271756708622
0.25,0.004643844906240702
0.25,0.005334640387445688
0.25,0.003346011508256197
0.25,0.006963529624044895
0.25,0.004732094239443541
0.25,0.00665451493114233
0.25,0.0068247378803789616
0.25,0.003478432074189186
0.25,0.0038371689151972532
0.25,0.0015317245852202177
0.25,0.0017365465173497796
0.25,0.00561709376052022
0.25,0.0015178951434791088
0.25,0.0016389754600822926
0.25,0.0012291070306673646
0.25,0.005329788196831942
0.25,0.00636634323745966
0.25,0.006292666774243116
0.25,0.006870405748486519
0.25,0.0040167332626879215
0.25,0.0014698192244395614
0.25,0.006367008667439222
0.25,0.0028281640261411667
0.25,0.004287201911211014
0.25,0.000457077898317948
0.25,0.005388109479099512
0.25,0.0008806456462480128
0.25,0.004458089824765921
0.25,0.0060222637839615345
0.25,0.006318637635558844
0.25,0.005826401058584452
0.25,2.2799222278990783e-05
0.25,0.0008925599977374077
0.25,0.006554146762937307
0.25,9.768962627276778e-05
0.25,0.0032260108273476362
0.25,0.007442125119268894
0.25,0.0033170273527503014
0.25,0.001064211130142212
0.25,0.0017795575549826026
0.25,0.0013086211401969194
0.25,0.005786808207631111
0.25,0.006319881416857243
0.25,0.0002027293958235532
0.25,0.005966519471257925
0.25,0.006081246305257082
0.25,0.0029333250131458044
0.25,0.0011794987367466092
0.25,0.0004454433801583946
0.25,0.0012029384961351752
0.25,0.0036250362172722816
0.25,0.0013397379079833627
0.25,0.001588971819728613
0.25,0.005568687804043293
0.25,0.0027386220172047615
0.25,0.005947168916463852
0.25,0.004091303329914808
0.25,0.006408187560737133
0.25,0.004834139719605446
0.25,0.0025318474508821964
0.25,0.0023078194353729486
0.25,0.005095651838928461
0.25,0.0037926470395177603
0.25,0.006741310004144907
0.25,0.0055600861087441444
0.25,0.001498337835073471
0.25,0.006746388506144285
0.25,0.0024863630533218384
0.25,0.001967094140127301
0.25,0.0006994651048444211
0.25,0.004549345932900906
0.25,0.005967816803604364
0.25,0.005587409250438213
0.25,0.00011433362669777125
0.25,0.004973802249878645
0.25,0.0033506753388792276
0.25,0.00018956199346575886
0.25,0.0010967275593429804
0.25,0.004585715942084789
0.25,0.006775801535695791
0.25,0.00040966851520352066
0.25,0.003915567882359028
0.25,0.0015590495895594358
0.25,0.00630543939769268
0.25,0.003228365210816264
0.25,0.006823955103754997
0.25,0.007194529753178358
0.25,0.0003984023642260581
0.25,0.006561344489455223
0.25,0.004235167056322098
0.25,0.005993471946567297
0.25,0.0031387615017592907
0.25,0.0022460611071437597
0.25,0.004309500101953745
0.25,0.00416644848883152
0.25,0.0019877140875905752
0.25,0.004472448956221342
0.25,0.0028710225597023964
0.25,0.0026947662699967623
0.25,0.005605634301900864
0.25,0.006839764770120382
0.25,0.0019382116151973605
0.25,0.0060405489057302475
0.25,0.003233397612348199
0.25,0.002335338154807687
0.25,0.005608905106782913
0.25,0.005461508873850107
0.25,0.005516208242624998
0.25,0.004113717004656792
0.25,0.006385143380612135
0.25,0.006754077505320311
0.25,0.0023747978266328573
0.25,0.0041047376580536366
0.25,0.004085431806743145
0.25,0.006274770479649305
0.25,0.0018783070845529437
0.25,0.0025234012864530087
0.25,0.0002898466482292861
0.25,0.007362276315689087
0.25,0.00402965908870101
0.25,0.00593398604542017
0.25,0.0009639014024287462
0.25,0.004301142878830433
0.25,0.006118771154433489
0.25,0.0004568423319142312
0.25,0.00471060024574399
0.25,0.002519104164093733
0.25,0.0020680041052401066
0.25,0.0024341533426195383
0.25,0.00522845471277833
0.25,0.004058688413351774
0.25,0.004805293865501881
0.25,0.0006383107393048704
0.25,0.001755563891492784
0.25,0.003114807652309537
0.25,0.005795612931251526
0.25,0.0005455000791698694
0.25,0.0029633338563144207
0.25,0.0004226034798193723
0.25,0.0004098813224118203
0.25,0.005470358766615391
0.25,0.004868913441896439
0.25,0.003591883694753051
0.25,0.0033398678060621023
0.25,0.0026034866459667683
0.25,0.0002753166772890836
0.25,0.0023655258119106293
0.25,0.006577674765139818
0.25,0.0014678428415209055
0.25,0.00436538178473711
0.25,0.002087319502606988
0.25,0.0021343606058508158
0.25,0.007000747602432966
0.25,0.0026808343827724457
0.25,0.005972975865006447
0.25,0.0025145087856799364
0.25,0.0034558267798274755
0.25,0.0008398367208428681
0.25,0.0015843133442103863
0.25,0.0016603078693151474
0.25,0.0012657558545470238
0.25,0.0027510763611644506
0.25,0.003063322277739644
0.25,0.0038547732401639223
0.25,0.005375094711780548
0.25,0.0006078980513848364
0.25,0.006642432417720556
0.25,0.007119345013052225
0.25,0.007462605834007263
0.25,0.002507022814825177
0.25,0.003931032493710518
0.25,0.003421576926484704
0.25,0.00170437665656209
0.25,0.000463129865238443
0.25,0.0029473016038537025
0.25,0.0005836978671140969
0.25,0.0024761599488556385
0.25,0.006337405182421207
0.25,0.006400864105671644
0.25,0.005704923067241907
0.25,0.0001328650105278939
0.25,0.0004976078635081649
0.25,0.007019285578280687
0.25,0.004926498048007488
0.25,0.000583079585339874
0.25,0.004996487870812416
0.25,0.007000577636063099
0.25,0.004696173593401909
0.25,0.002514301333576441
0.25,0.0020521255210042
0.25,0.001059737172909081
0.25,0.0041758958250284195
0.25,0.006517988163977861
0.25,0.0015804076101630926
0.25,0.00675660464912653
0.25,0.0054534063674509525
0.25,0.000639507023151964
0.25,0.0051865605637431145
0.25,0.004168915096670389
0.25,0.004592060577124357
0.25,0.007223888766020536
0.25,0.0035169310867786407
0.25,0.0024002708960324526
0.25,0.007095300126820803
0.25,0.002689482644200325
0.25,0.0007492348668165505
0.25,0.0009286116110160947
0.25,0.00038202566793188453
0.25,0.006269597448408604
0.25,0.005583412945270538
0.25,0.0071848793886601925
0.25,0.006123750004917383
0.25,0.0045499857515096664
0.25,0.005998949520289898
0.25,0.0036539987195283175
0.25,0.0033920882269740105
0.25,0.0038778549060225487
0.25,0.002975761191919446
0.25,0.0018175251316279173
0.25,0.0025673750787973404
0.25,0.0033257948234677315
0.25,0.006111427675932646
0.25,0.00043276502401567996
0.25,0.0040336656384170055
0.25,0.00023212864471133798
0.25,0.006907634902745485
0.25,0.003744598012417555
0.25,0.0032549803145229816
0.25,0.0051725516095757484
0.25,0.002813404193148017
0.25,0.006230026949197054
0.25,0.0038901641964912415
0.25,0.0060005784034729
0.25,0.0028947771061211824
0.25,0.0009048337815329432
0.25,0.0005233320407569408
0.25,0.005052490159869194
0.25,0.006818433757871389
0.25,0.0005895428475923836
0.25,0.001045163837261498
0.25,0.005727215204387903
0.25,0.0030956356786191463
0.25,0.003679420333355665
0.25,0.006723337806761265
0.25,0.003339864779263735
0.25,0.0002138699492206797
0.25,0.0019261023262515664
0.25,0.0068484884686768055
0.25,0.005247639492154121
0.25,0.0025500422343611717
0.25,0.005853584501892328
0.25,0.00238893274217844
0.25,0.006499442737549543
0.25,0.003280345583334565
0.25,0.006497831083834171
0.25,0.004575887229293585
0.25,0.004907251335680485
0.25,0.005084372591227293
0.25,0.0015144493663683534
0.25,0.002777993679046631
0.25,0.003582889912649989
0.25,0.0014522677520290017
0.25,0.0012084790505468845
0.25,0.002081029349938035
0.25,0.00028857169672846794
0.25,0.0026081500109285116
0.25,0.00019850983517244458
0.25,0.006772612687200308
0.25,0.0005215693963691592
0.25,0.004174800124019384
0.25,0.002478367416188121
0.25,0.0012987013906240463
0.25,0.0026125453878194094
0.25,0.0013887418899685144
0.25,0.006752356421202421
0.25,0.0061125122010707855
0.25,0.0016723854932934046
0.25,0.0069076321087777615
0.25,0.0031098765321075916
0.25,0.0016223747516050935
0.25,0.001141283893957734
0.25,0.0010725728934630752
0.25,0.0016273990040645003
0.25,0.005478105042129755
0.25,0.007097936701029539
0.25,0.002199835143983364
0.25,0.0023145857267081738
0.25,0.005390011239796877
0.25,0.002907956251874566
0.25,0.005803912878036499
0.25,0.0020826866384595633
0.25,0.006123857572674751
