step,env_id,threshold,input_action,output_action
105,2,0.03500000014901161,-0.09473685175180435,-0.09473685175180435
105,3,0.05000000074505806,-0.09473685175180435,-0.09473685175180435
106,0,0.009999999776482582,-0.09373433887958527,-0.09373433887958527
106,1,0.019999999552965164,-0.09373433887958527,-0.09373433887958527
106,2,0.03500000014901161,-0.09373433887958527,-0.09373433887958527
106,3,0.05000000074505806,-0.09373433887958527,-0.09373433887958527
107,0,0.009999999776482582,-0.09273183345794678,-0.09273183345794678
107,1,0.019999999552965164,-0.09273183345794678,-0.09273183345794678
107,2,0.03500000014901161,-0.09273183345794678,-0.09273183345794678
107,3,0.05000000074505806,-0.09273183345794678,-0.09273183345794678
108,0,0.009999999776482582,-0.09172932803630829,-0.09172932803630829
108,1,0.019999999552965164,-0.09172932803630829,-0.09172932803630829
108,2,0.03500000014901161,-0.09172932803630829,-0.09172932803630829
108,3,0.05000000074505806,-0.09172932803630829,-0.09172932803630829
109,0,0.009999999776482582,-0.0907268226146698,-0.0907268226146698
109,1,0.019999999552965164,-0.0907268226146698,-0.0907268226146698
109,2,0.03500000014901161,-0.0907268226146698,-0.0907268226146698
109,3,0.05000000074505806,-0.0907268226146698,-0.0907268226146698
110,0,0.009999999776482582,-0.08972431719303131,-0.08972431719303131
110,1,0.019999999552965164,-0.08972431719303131,-0.08972431719303131
110,2,0.03500000014901161,-0.08972431719303131,-0.08972431719303131
110,3,0.05000000074505806,-0.08972431719303131,-0.08972431719303131
111,0,0.009999999776482582,-0.08872181177139282,-0.08872181177139282
111,1,0.019999999552965164,-0.08872181177139282,-0.08872181177139282
111,2,0.03500000014901161,-0.08872181177139282,-0.08872181177139282
111,3,0.05000000074505806,-0.08872181177139282,-0.08872181177139282
112,0,0.009999999776482582,-0.08771930634975433,-0.08771930634975433
112,1,0.019999999552965164,-0.08771930634975433,-0.08771930634975433
112,2,0.03500000014901161,-0.08771930634975433,-0.08771930634975433
112,3,0.05000000074505806,-0.08771930634975433,-0.08771930634975433
113,0,0.009999999776482582,-0.08671680092811584,-0.08671680092811584
113,1,0.019999999552965164,-0.08671680092811584,-0.08671680092811584
113,2,0.03500000014901161,-0.08671680092811584,-0.08671680092811584
113,3,0.05000000074505806,-0.08671680092811584,-0.08671680092811584
114,0,0.009999999776482582,-0.08571429550647736,-0.08571429550647736
114,1,0.019999999552965164,-0.08571429550647736,-0.08571429550647736
114,2,0.03500000014901161,-0.08571429550647736,-0.08571429550647736
114,3,0.05000000074505806,-0.08571429550647736,-0.08571429550647736
115,0,0.009999999776482582,-0.08471178263425827,-0.08471178263425827
115,1,0.019999999552965164,-0.08471178263425827,-0.08471178263425827
115,2,0.03500000014901161,-0.08471178263425827,-0.08471178263425827
115,3,0.05000000074505806,-0.08471178263425827,-0.08471178263425827
116,0,0.009999999776482582,-0.08370927721261978,-0.08370927721261978
116,1,0.019999999552965164,-0.08370927721261978,-0.08370927721261978
116,2,0.03500000014901161,-0.08370927721261978,-0.08370927721261978
116,3,0.05000000074505806,-0.08370927721261978,-0.08370927721261978
117,0,0.009999999776482582,-0.08270677179098129,-0.08270677179098129
117,1,0.019999999552965164,-0.08270677179098129,-0.08270677179098129
117,2,0.03500000014901161,-0.08270677179098129,-0.08270677179098129
117,3,0.05000000074505806,-0.08270677179098129,-0.08270677179098129
118,0,0.009999999776482582,-0.0817042663693428,-0.0817042663693428
118,1,0.019999999552965164,-0.0817042663693428,-0.0817042663693428
118,2,0.03500000014901161,-0.0817042663693428,-0.0817042663693428
118,3,0.05000000074505806,-0.0817042663693428,-0.0817042663693428
119,0,0.009999999776482582,-0.08070176094770432,-0.08070176094770432
119,1,0.019999999552965164,-0.08070176094770432,-0.08070176094770432
119,2,0.03500000014901161,-0.08070176094770432,-0.08070176094770432
119,3,0.05000000074505806,-0.08070176094770432,-0.08070176094770432
120,0,0.009999999776482582,-0.07969925552606583,-0.07969925552606583
120,1,0.019999999552965164,-0.07969925552606583,-0.07969925552606583
120,2,0.03500000014901161,-0.07969925552606583,-0.07969925552606583
120,3,0.05000000074505806,-0.07969925552606583,-0.07969925552606583
121,0,0.009999999776482582,-0.07869675010442734,-0.07869675010442734
121,1,0.019999999552965164,-0.07869675010442734,-0.07869675010442734
121,2,0.03500000014901161,-0.07869675010442734,-0.07869675010442734
121,3,0.05000000074505806,-0.07869675010442734,-0.07869675010442734
122,0,0.009999999776482582,-0.07769424468278885,-0.07769424468278885
122,1,0.019999999552965164,-0.07769424468278885,-0.07769424468278885
122,2,0.03500000014901161,-0.07769424468278885,-0.07769424468278885
122,3,0.05000000074505806,-0.07769424468278885,-0.07769424468278885
123,0,0.009999999776482582,-0.07669173926115036,-0.07669173926115036
123,1,0.019999999552965164,-0.07669173926115036,-0.07669173926115036
123,2,0.03500000014901161,-0.07669173926115036,-0.07669173926115036
123,3,0.05000000074505806,-0.07669173926115036,-0.07669173926115036
124,0,0.009999999776482582,-0.07568922638893127,-0.07568922638893127
124,1,0.019999999552965164,-0.07568922638893127,-0.07568922638893127
124,2,0.03500000014901161,-0.07568922638893127,-0.07568922638893127
124,3,0.05000000074505806,-0.07568922638893127,-0.07568922638893127
125,0,0.009999999776482582,-0.07468672096729279,-0.07468672096729279
125,1,0.019999999552965164,-0.07468672096729279,-0.07468672096729279
125,2,0.03500000014901161,-0.07468672096729279,-0.07468672096729279
125,3,0.05000000074505806,-0.07468672096729279,-0.07468672096729279
126,0,0.009999999776482582,-0.0736842155456543,-0.0736842155456543
126,1,0.019999999552965164,-0.0736842155456543,-0.0736842155456543
126,2,0.03500000014901161,-0.0736842155456543,-0.0736842155456543
126,3,0.05000000074505806,-0.0736842155456543,-0.0736842155456543
127,0,0.009999999776482582,-0.07268171012401581,-0.07268171012401581
127,1,0.019999999552965164,-0.07268171012401581,-0.07268171012401581
127,2,0.03500000014901161,-0.07268171012401581,-0.07268171012401581
127,3,0.05000000074505806,-0.07268171012401581,-0.07268171012401581
128,0,0.009999999776482582,-0.07167920470237732,-0.07167920470237732
128,1,0.019999999552965164,-0.07167920470237732,-0.07167920470237732
128,2,0.03500000014901161,-0.07167920470237732,-0.07167920470237732
128,3,0.05000000074505806,-0.07167920470237732,-0.07167920470237732
129,0,0.009999999776482582,-0.07067669928073883,-0.07067669928073883
129,1,0.019999999552965164,-0.07067669928073883,-0.07067669928073883
129,2,0.03500000014901161,-0.07067669928073883,-0.07067669928073883
129,3,0.05000000074505806,-0.07067669928073883,-0.07067669928073883
130,0,0.009999999776482582,-0.06967419385910034,-0.06967419385910034
130,1,0.019999999552965164,-0.06967419385910034,-0.06967419385910034
130,2,0.03500000014901161,-0.06967419385910034,-0.06967419385910034
130,3,0.05000000074505806,-0.06967419385910034,-0.06967419385910034
131,0,0.009999999776482582,-0.06867168843746185,-0.06867168843746185
131,1,0.019999999552965164,-0.06867168843746185,-0.06867168843746185
131,2,0.03500000014901161,-0.06867168843746185,-0.06867168843746185
131,3,0.05000000074505806,-0.06867168843746185,-0.06867168843746185
132,0,0.009999999776482582,-0.06766918301582336,-0.06766918301582336
132,1,0.019999999552965164,-0.06766918301582336,-0.06766918301582336
132,2,0.03500000014901161,-0.06766918301582336,-0.06766918301582336
132,3,0.05000000074505806,-0.06766918301582336,-0.06766918301582336
133,0,0.009999999776482582,-0.06666667014360428,-0.06666667014360428
133,1,0.019999999552965164,-0.06666667014360428,-0.06666667014360428
133,2,0.03500000014901161,-0.06666667014360428,-0.06666667014360428
133,3,0.05000000074505806,-0.06666667014360428,-0.06666667014360428
134,0,0.009999999776482582,-0.06566416472196579,-0.06566416472196579
134,1,0.019999999552965164,-0.06566416472196579,-0.06566416472196579
134,2,0.03500000014901161,-0.06566416472196579,-0.06566416472196579
134,3,0.05000000074505806,-0.06566416472196579,-0.06566416472196579
135,0,0.009999999776482582,-0.0646616593003273,-0.0646616593003273
135,1,0.019999999552965164,-0.0646616593003273,-0.0646616593003273
135,2,0.03500000014901161,-0.0646616593003273,-0.0646616593003273
135,3,0.05000000074505806,-0.0646616593003273,-0.0646616593003273
136,0,0.009999999776482582,-0.06365915387868881,-0.06365915387868881
136,1,0.019999999552965164,-0.06365915387868881,-0.06365915387868881
136,2,0.03500000014901161,-0.06365915387868881,-0.06365915387868881
136,3,0.05000000074505806,-0.06365915387868881,-0.06365915387868881
137,0,0.009999999776482582,-0.06265664845705032,-0.06265664845705032
137,1,0.019999999552965164,-0.06265664845705032,-0.06265664845705032
137,2,0.03500000014901161,-0.06265664845705032,-0.06265664845705032
137,3,0.05000000074505806,-0.06265664845705032,-0.06265664845705032
138,0,0.009999999776482582,-0.061654143035411835,-0.061654143035411835
138,1,0.019999999552965164,-0.061654143035411835,-0.061654143035411835
138,2,0.03500000014901161,-0.061654143035411835,-0.061654143035411835
138,3,0.05000000074505806,-0.061654143035411835,-0.061654143035411835
139,0,0.009999999776482582,-0.060651637613773346,-0.060651637613773346
139,1,0.019999999552965164,-0.060651637613773346,-0.060651637613773346
139,2,0.03500000014901161,-0.060651637613773346,-0.060651637613773346
139,3,0.05000000074505806,-0.060651637613773346,-0.060651637613773346
140,0,0.009999999776482582,-0.05964912846684456,-0.05964912846684456
140,1,0.019999999552965164,-0.05964912846684456,-0.05964912846684456
140,2,0.03500000014901161,-0.05964912846684456,-0.05964912846684456
140,3,0.05000000074505806,-0.05964912846684456,-0.05964912846684456
141,0,0.009999999776482582,-0.05864662304520607,-0.05864662304520607
141,1,0.019999999552965164,-0.05864662304520607,-0.05864662304520607
141,2,0.03500000014901161,-0.05864662304520607,-0.05864662304520607
141,3,0.05000000074505806,-0.05864662304520607,-0.05864662304520607
142,0,0.009999999776482582,-0.05764411762356758,-0.05764411762356758
142,1,0.019999999552965164,-0.05764411762356758,-0.05764411762356758
142,2,0.03500000014901161,-0.05764411762356758,-0.05764411762356758
142,3,0.05000000074505806,-0.05764411762356758,-0.05764411762356758
143,0,0.009999999776482582,-0.05664161220192909,-0.05664161220192909
143,1,0.019999999552965164,-0.05664161220192909,-0.05664161220192909
143,2,0.03500000014901161,-0.05664161220192909,-0.05664161220192909
143,3,0.05000000074505806,-0.05664161220192909,-0.05664161220192909
144,0,0.009999999776482582,-0.055639103055000305,-0.055639103055000305
144,1,0.019999999552965164,-0.055639103055000305,-0.055639103055000305
144,2,0.03500000014901161,-0.055639103055000305,-0.055639103055000305
144,3,0.05000000074505806,-0.055639103055000305,-0.055639103055000305
145,0,0.009999999776482582,-0.054636597633361816,-0.054636597633361816
145,1,0.019999999552965164,-0.054636597633361816,-0.054636597633361816
145,2,0.03500000014901161,-0.054636597633361816,-0.054636597633361816
145,3,0.05000000074505806,-0.054636597633361816,-0.054636597633361816
146,0,0.009999999776482582,-0.05363409221172333,-0.05363409221172333
146,1,0.019999999552965164,-0.05363409221172333,-0.05363409221172333
146,2,0.03500000014901161,-0.05363409221172333,-0.05363409221172333
146,3,0.05000000074505806,-0.05363409221172333,-0.05363409221172333
147,0,0.009999999776482582,-0.05263158679008484,-0.05263158679008484
147,1,0.019999999552965164,-0.05263158679008484,-0.05263158679008484
147,2,0.03500000014901161,-0.05263158679008484,-0.05263158679008484
147,3,0.05000000074505806,-0.05263158679008484,-0.05263158679008484
148,0,0.009999999776482582,-0.05162908136844635,-0.05162908136844635
148,1,0.019999999552965164,-0.05162908136844635,-0.05162908136844635
148,2,0.03500000014901161,-0.05162908136844635,-0.05162908136844635
148,3,0.05000000074505806,-0.05162908136844635,-0.05162908136844635
149,0,0.009999999776482582,-0.05062657222151756,-0.05062657222151756
149,1,0.019999999552965164,-0.05062657222151756,-0.05062657222151756
149,2,0.03500000014901161,-0.05062657222151756,-0.05062657222151756
149,3,0.05000000074505806,-0.05062657222151756,-0.05062657222151756
150,0,0.009999999776482582,-0.049624066799879074,-0.049624066799879074
150,1,0.019999999552965164,-0.049624066799879074,-0.049624066799879074
150,2,0.03500000014901161,-0.049624066799879074,-0.049624066799879074
150,3,0.05000000074505806,-0.049624066799879074,0.0
151,0,0.009999999776482582,-0.048621561378240585,-0.048621561378240585
151,1,0.019999999552965164,-0.048621561378240585,-0.048621561378240585
151,2,0.03500000014901161,-0.048621561378240585,-0.048621561378240585
151,3,0.05000000074505806,-0.048621561378240585,0.0
152,0,0.009999999776482582,-0.0476190559566021,-0.0476190559566021
152,1,0.019999999552965164,-0.0476190559566021,-0.0476190559566021
152,2,0.03500000014901161,-0.0476190559566021,-0.0476190559566021
152,3,0.05000000074505806,-0.0476190559566021,0.0
153,0,0.009999999776482582,-0.04661655053496361,-0.04661655053496361
153,1,0.019999999552965164,-0.04661655053496361,-0.04661655053496361
153,2,0.03500000014901161,-0.04661655053496361,-0.04661655053496361
153,3,0.05000000074505806,-0.04661655053496361,0.0
154,0,0.009999999776482582,-0.04561404138803482,-0.04561404138803482
154,1,0.019999999552965164,-0.04561404138803482,-0.04561404138803482
154,2,0.03500000014901161,-0.04561404138803482,-0.04561404138803482
154,3,0.05000000074505806,-0.04561404138803482,0.0
155,0,0.009999999776482582,-0.04461153596639633,-0.04461153596639633
155,1,0.019999999552965164,-0.04461153596639633,-0.04461153596639633
155,2,0.03500000014901161,-0.04461153596639633,-0.04461153596639633
155,3,0.05000000074505806,-0.04461153596639633,0.0
156,0,0.009999999776482582,-0.04360903054475784,-0.04360903054475784
156,1,0.019999999552965164,-0.04360903054475784,-0.04360903054475784
156,2,0.03500000014901161,-0.04360903054475784,-0.04360903054475784
156,3,0.05000000074505806,-0.04360903054475784,0.0
157,0,0.009999999776482582,-0.042606525123119354,-0.042606525123119354
157,1,0.019999999552965164,-0.042606525123119354,-0.042606525123119354
157,2,0.03500000014901161,-0.042606525123119354,-0.042606525123119354
157,3,0.05000000074505806,-0.042606525123119354,0.0
158,0,0.009999999776482582,-0.04160401597619057,-0.04160401597619057
158,1,0.019999999552965164,-0.04160401597619057,-0.04160401597619057
158,2,0.03500000014901161,-0.04160401597619057,-0.04160401597619057
158,3,0.05000000074505806,-0.04160401597619057,0.0
159,0,0.009999999776482582,-0.04060151055455208,-0.04060151055455208
159,1,0.019999999552965164,-0.04060151055455208,-0.04060151055455208
159,2,0.03500000014901161,-0.04060151055455208,-0.04060151055455208
159,3,0.05000000074505806,-0.04060151055455208,0.0
160,0,0.009999999776482582,-0.03959900513291359,-0.03959900513291359
160,1,0.019999999552965164,-0.03959900513291359,-0.03959900513291359
160,2,0.03500000014901161,-0.03959900513291359,-0.03959900513291359
160,3,0.05000000074505806,-0.03959900513291359,0.0
161,0,0.009999999776482582,-0.0385964997112751,-0.0385964997112751
161,1,0.019999999552965164,-0.0385964997112751,-0.0385964997112751
161,2,0.03500000014901161,-0.0385964997112751,-0.0385964997112751
161,3,0.05000000074505806,-0.0385964997112751,0.0
162,0,0.009999999776482582,-0.03759399428963661,-0.03759399428963661
162,1,0.019999999552965164,-0.03759399428963661,-0.03759399428963661
162,2,0.03500000014901161,-0.03759399428963661,-0.03759399428963661
162,3,0.05000000074505806,-0.03759399428963661,0.0
163,0,0.009999999776482582,-0.036591485142707825,-0.036591485142707825
163,1,0.019999999552965164,-0.036591485142707825,-0.036591485142707825
163,2,0.03500000014901161,-0.036591485142707825,-0.036591485142707825
163,3,0.05000000074505806,-0.036591485142707825,0.0
164,0,0.009999999776482582,-0.035588979721069336,-0.035588979721069336
164,1,0.019999999552965164,-0.035588979721069336,-0.035588979721069336
164,2,0.03500000014901161,-0.035588979721069336,-0.035588979721069336
164,3,0.05000000074505806,-0.035588979721069336,0.0
165,0,0.009999999776482582,-0.03458647429943085,-0.03458647429943085
165,1,0.019999999552965164,-0.03458647429943085,-0.03458647429943085
165,2,0.03500000014901161,-0.03458647429943085,0.0
165,3,0.05000000074505806,-0.03458647429943085,0.0
166,0,0.009999999776482582,-0.03358396887779236,-0.03358396887779236
166,1,0.019999999552965164,-0.03358396887779236,-0.03358396887779236
166,2,0.03500000014901161,-0.03358396887779236,0.0
166,3,0.05000000074505806,-0.03358396887779236,0.0
167,0,0.009999999776482582,-0.03258145973086357,-0.03258145973086357
167,1,0.019999999552965164,-0.03258145973086357,-0.03258145973086357
167,2,0.03500000014901161,-0.03258145973086357,0.0
167,3,0.05000000074505806,-0.03258145973086357,0.0
168,0,0.009999999776482582,-0.03157895430922508,-0.03157895430922508
168,1,0.019999999552965164,-0.03157895430922508,-0.03157895430922508
168,2,0.03500000014901161,-0.03157895430922508,0.0
168,3,0.05000000074505806,-0.03157895430922508,0.0
169,0,0.009999999776482582,-0.030576448887586594,-0.030576448887586594
169,1,0.019999999552965164,-0.030576448887586594,-0.030576448887586594
169,2,0.03500000014901161,-0.030576448887586594,0.0
169,3,0.05000000074505806,-0.030576448887586594,0.0
170,0,0.009999999776482582,-0.029573943465948105,-0.029573943465948105
170,1,0.019999999552965164,-0.029573943465948105,-0.029573943465948105
170,2,0.03500000014901161,-0.029573943465948105,0.0
170,3,0.05000000074505806,-0.029573943465948105,0.0
171,0,0.009999999776482582,-0.028571436181664467,-0.028571436181664467
171,1,0.019999999552965164,-0.028571436181664467,-0.028571436181664467
171,2,0.03500000014901161,-0.028571436181664467,0.0
171,3,0.05000000074505806,-0.028571436181664467,0.0
172,0,0.009999999776482582,-0.027568930760025978,-0.027568930760025978
172,1,0.019999999552965164,-0.027568930760025978,-0.027568930760025978
172,2,0.03500000014901161,-0.027568930760025978,0.0
172,3,0.05000000074505806,-0.027568930760025978,0.0
173,0,0.009999999776482582,-0.02656642347574234,-0.02656642347574234
173,1,0.019999999552965164,-0.02656642347574234,-0.02656642347574234
173,2,0.03500000014901161,-0.02656642347574234,0.0
173,3,0.05000000074505806,-0.02656642347574234,0.0
174,0,0.009999999776482582,-0.02556391805410385,-0.02556391805410385
174,1,0.019999999552965164,-0.02556391805410385,-0.02556391805410385
174,2,0.03500000014901161,-0.02556391805410385,0.0
174,3,0.05000000074505806,-0.02556391805410385,0.0
175,0,0.009999999776482582,-0.024561410769820213,-0.024561410769820213
175,1,0.019999999552965164,-0.024561410769820213,-0.024561410769820213
175,2,0.03500000014901161,-0.024561410769820213,0.0
175,3,0.05000000074505806,-0.024561410769820213,0.0
176,0,0.009999999776482582,-0.023558905348181725,-0.023558905348181725
176,1,0.019999999552965164,-0.023558905348181725,-0.023558905348181725
176,2,0.03500000014901161,-0.023558905348181725,0.0
176,3,0.05000000074505806,-0.023558905348181725,0.0
177,0,0.009999999776482582,-0.022556399926543236,-0.022556399926543236
177,1,0.019999999552965164,-0.022556399926543236,-0.022556399926543236
177,2,0.03500000014901161,-0.022556399926543236,0.0
177,3,0.05000000074505806,-0.022556399926543236,0.0
178,0,0.009999999776482582,-0.021553892642259598,-0.021553892642259598
178,1,0.019999999552965164,-0.021553892642259598,-0.021553892642259598
178,2,0.03500000014901161,-0.021553892642259598,0.0
178,3,0.05000000074505806,-0.021553892642259598,0.0
179,0,0.009999999776482582,-0.02055138722062111,-0.02055138722062111
179,1,0.019999999552965164,-0.02055138722062111,-0.02055138722062111
179,2,0.03500000014901161,-0.02055138722062111,0.0
179,3,0.05000000074505806,-0.02055138722062111,0.0
180,0,0.009999999776482582,-0.01954887993633747,-0.01954887993633747
180,1,0.019999999552965164,-0.01954887993633747,0.0
180,2,0.03500000014901161,-0.01954887993633747,0.0
180,3,0.05000000074505806,-0.01954887993633747,0.0
181,0,0.009999999776482582,-0.018546374514698982,-0.018546374514698982
181,1,0.019999999552965164,-0.018546374514698982,0.0
181,2,0.03500000014901161,-0.018546374514698982,0.0
181,3,0.05000000074505806,-0.018546374514698982,0.0
182,0,0.009999999776482582,-0.017543867230415344,-0.017543867230415344
182,1,0.019999999552965164,-0.017543867230415344,0.0
182,2,0.03500000014901161,-0.017543867230415344,0.0
182,3,0.05000000074505806,-0.017543867230415344,0.0
183,0,0.009999999776482582,-0.016541361808776855,-0.016541361808776855
183,1,0.019999999552965164,-0.016541361808776855,0.0
183,2,0.03500000014901161,-0.016541361808776855,0.0
183,3,0.05000000074505806,-0.016541361808776855,0.0
184,0,0.009999999776482582,-0.015538855455815792,-0.015538855455815792
184,1,0.019999999552965164,-0.015538855455815792,0.0
184,2,0.03500000014901161,-0.015538855455815792,0.0
184,3,0.05000000074505806,-0.015538855455815792,0.0
185,0,0.009999999776482582,-0.014536349102854729,-0.014536349102854729
185,1,0.019999999552965164,-0.014536349102854729,0.0
185,2,0.03500000014901161,-0.014536349102854729,0.0
185,3,0.05000000074505806,-0.014536349102854729,0.0
186,0,0.009999999776482582,-0.013533842749893665,-0.013533842749893665
186,1,0.019999999552965164,-0.013533842749893665,0.0
186,2,0.03500000014901161,-0.013533842749893665,0.0
186,3,0.05000000074505806,-0.013533842749893665,0.0
187,0,0.009999999776482582,-0.012531336396932602,-0.012531336396932602
187,1,0.019999999552965164,-0.012531336396932602,0.0
187,2,0.03500000014901161,-0.012531336396932602,0.0
187,3,0.05000000074505806,-0.012531336396932602,0.0
188,0,0.009999999776482582,-0.011528830975294113,-0.011528830975294113
188,1,0.019999999552965164,-0.011528830975294113,0.0
188,2,0.03500000014901161,-0.011528830975294113,0.0
188,3,0.05000000074505806,-0.011528830975294113,0.0
189,0,0.009999999776482582,-0.01052632462233305,-0.01052632462233305
189,1,0.019999999552965164,-0.01052632462233305,0.0
189,2,0.03500000014901161,-0.01052632462233305,0.0
189,3,0.05000000074505806,-0.01052632462233305,0.0
190,0,0.009999999776482582,-0.009523818269371986,0.0
190,1,0.019999999552965164,-0.009523818269371986,0.0
190,2,0.03500000014901161,-0.009523818269371986,0.0
190,3,0.05000000074505806,-0.009523818269371986,0.0
191,0,0.009999999776482582,-0.008521311916410923,0.0
191,1,0.019999999552965164,-0.008521311916410923,0.0
191,2,0.03500000014901161,-0.008521311916410923,0.0
191,3,0.05000000074505806,-0.008521311916410923,0.0
192,0,0.009999999776482582,-0.00751880556344986,0.0
192,1,0.019999999552965164,-0.00751880556344986,0.0
192,2,0.03500000014901161,-0.00751880556344986,0.0
192,3,0.05000000074505806,-0.00751880556344986,0.0
193,0,0.009999999776482582,-0.006516299210488796,0.0
193,1,0.019999999552965164,-0.006516299210488796,0.0
193,2,0.03500000014901161,-0.006516299210488796,0.0
193,3,0.05000000074505806,-0.006516299210488796,0.0
194,0,0.009999999776482582,-0.005513792857527733,0.0
194,1,0.019999999552965164,-0.005513792857527733,0.0
194,2,0.03500000014901161,-0.005513792857527733,0.0
194,3,0.05000000074505806,-0.005513792857527733,0.0
195,0,0.009999999776482582,-0.004511286970227957,0.0
195,1,0.019999999552965164,-0.004511286970227957,0.0
195,2,0.03500000014901161,-0.004511286970227957,0.0
195,3,0.05000000074505806,-0.004511286970227957,0.0
196,0,0.009999999776482582,-0.0035087806172668934,0.0
196,1,0.019999999552965164,-0.0035087806172668934,0.0
196,2,0.03500000014901161,-0.0035087806172668934,0.0
196,3,0.05000000074505806,-0.0035087806172668934,0.0
197,0,0.009999999776482582,-0.00250627426430583,0.0
197,1,0.019999999552965164,-0.00250627426430583,0.0
197,2,0.03500000014901161,-0.00250627426430583,0.0
197,3,0.05000000074505806,-0.00250627426430583,0.0
198,0,0.009999999776482582,-0.0015037681441754103,0.0
198,1,0.019999999552965164,-0.0015037681441754103,0.0
198,2,0.03500000014901161,-0.0015037681441754103,0.0
198,3,0.05000000074505806,-0.0015037681441754103,0.0
199,0,0.009999999776482582,-0.0005012619076296687,0.0
199,1,0.019999999552965164,-0.0005012619076296687,0.0
199,2,0.03500000014901161,-0.0005012619076296687,0.0
199,3,0.05000000074505806,-0.0005012619076296687,0.0
200,0,0.009999999776482582,0.0005012619076296687,0.0
200,1,0.019999999552965164,0.0005012619076296687,0.0
200,2,0.03500000014901161,0.0005012619076296687,0.0
200,3,0.05000000074505806,0.0005012619076296687,0.0
201,0,0.009999999776482582,0.0015037681441754103,0.0
201,1,0.019999999552965164,0.0015037681441754103,0.0
201,2,0.03500000014901161,0.0015037681441754103,0.0
201,3,0.05000000074505806,0.0015037681441754103,0.0
202,0,0.009999999776482582,0.00250627426430583,0.0
202,1,0.019999999552965164,0.00250627426430583,0.0
202,2,0.03500000014901161,0.00250627426430583,0.0
202,3,0.05000000074505806,0.00250627426430583,0.0
203,0,0.009999999776482582,0.0035087806172668934,0.0
203,1,0.019999999552965164,0.0035087806172668934,0.0
203,2,0.03500000014901161,0.0035087806172668934,0.0
203,3,0.05000000074505806,0.0035087806172668934,0.0
204,0,0.009999999776482582,0.004511286970227957,0.0
204,1,0.019999999552965164,0.004511286970227957,0.0
204,2,0.03500000014901161,0.004511286970227957,0.0
204,3,0.05000000074505806,0.004511286970227957,0.0
205,0,0.009999999776482582,0.005513792857527733,0.0
205,1,0.019999999552965164,0.005513792857527733,0.0
205,2,0.03500000014901161,0.005513792857527733,0.0
205,3,0.05000000074505806,0.005513792857527733,0.0
206,0,0.009999999776482582,0.006516299210488796,0.0
206,1,0.019999999552965164,0.006516299210488796,0.0
206,2,0.03500000014901161,0.006516299210488796,0.0
206,3,0.05000000074505806,0.006516299210488796,0.0
207,0,0.009999999776482582,0.00751880556344986,0.0
207,1,0.019999999552965164,0.00751880556344986,0.0
207,2,0.03500000014901161,0.00751880556344986,0.0
207,3,0.05000000074505806,0.00751880556344986,0.0
208,0,0.009999999776482582,0.008521311916410923,0.0
208,1,0.019999999552965164,0.008521311916410923,0.0
208,2,0.03500000014901161,0.008521311916410923,0.0
208,3,0.05000000074505806,0.008521311916410923,0.0
209,0,0.009999999776482582,0.009523818269371986,0.0
209,1,0.019999999552965164,0.009523818269371986,0.0
209,2,0.03500000014901161,0.009523818269371986,0.0
209,3,0.05000000074505806,0.009523818269371986,0.0
210,0,0.009999999776482582,0.01052632462233305,0.01052632462233305
210,1,0.019999999552965164,0.01052632462233305,0.0
210,2,0.03500000014901161,0.01052632462233305,0.0
210,3,0.05000000074505806,0.01052632462233305,0.0
211,0,0.009999999776482582,0.011528830975294113,0.011528830975294113
211,1,0.019999999552965164,0.011528830975294113,0.0
211,2,0.03500000014901161,0.011528830975294113,0.0
211,3,0.05000000074505806,0.011528830975294113,0.0
212,0,0.009999999776482582,0.012531336396932602,0.012531336396932602
212,1,0.019999999552965164,0.012531336396932602,0.0
212,2,0.03500000014901161,0.012531336396932602,0.0
212,3,0.05000000074505806,0.012531336396932602,0.0
213,0,0.009999999776482582,0.013533842749893665,0.013533842749893665
213,1,0.019999999552965164,0.013533842749893665,0.0
213,2,0.03500000014901161,0.013533842749893665,0.0
213,3,0.05000000074505806,0.013533842749893665,0.0
214,0,0.009999999776482582,0.014536349102854729,0.014536349102854729
214,1,0.019999999552965164,0.014536349102854729,0.0
214,2,0.03500000014901161,0.014536349102854729,0.0
214,3,0.05000000074505806,0.014536349102854729,0.0
215,0,0.009999999776482582,0.015538855455815792,0.015538855455815792
215,1,0.019999999552965164,0.015538855455815792,0.0
215,2,0.03500000014901161,0.015538855455815792,0.0
215,3,0.05000000074505806,0.015538855455815792,0.0
216,0,0.009999999776482582,0.016541361808776855,0.016541361808776855
216,1,0.019999999552965164,0.016541361808776855,0.0
216,2,0.03500000014901161,0.016541361808776855,0.0
216,3,0.05000000074505806,0.016541361808776855,0.0
217,0,0.009999999776482582,0.017543867230415344,0.017543867230415344
217,1,0.019999999552965164,0.017543867230415344,0.0
217,2,0.03500000014901161,0.017543867230415344,0.0
217,3,0.05000000074505806,0.017543867230415344,0.0
218,0,0.009999999776482582,0.018546374514698982,0.018546374514698982
218,1,0.019999999552965164,0.018546374514698982,0.0
218,2,0.03500000014901161,0.018546374514698982,0.0
218,3,0.05000000074505806,0.018546374514698982,0.0
219,0,0.009999999776482582,0.01954887993633747,0.01954887993633747
219,1,0.019999999552965164,0.01954887993633747,0.0
219,2,0.03500000014901161,0.01954887993633747,0.0
219,3,0.05000000074505806,0.01954887993633747,0.0
220,0,0.009999999776482582,0.02055138722062111,0.02055138722062111
