n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.00017543499998282642,0.0003718654200201854,111.96763476876781
1,1,0.00016193292016396298,0.00035727291979128497,120.63019639831923
1,2,0.00016344959003617988,0.0003529941599117592,115.96515465938046
1,3,0.00016287750011542812,0.00037120500026503576,127.90440668721585
1,4,0.0001576408400433138,0.0003502437501447275,122.1783073780206
4,0,0.00016965707996860146,0.00038770000013755635,128.5197883927439
4,1,0.00016321292001521216,0.0003734583401819691,128.8166525953712
4,2,0.00016716124984668567,0.0003728200000477955,123.0301582392646
4,3,0.00016599458002019673,0.00037877374998060984,128.18440815026855
4,4,0.00017479874979471787,0.00036726374994032083,110.10662282861416
16,0,0.00018111040990334004,0.0003835641700425185,111.78471753624186
16,1,0.0001830104101100005,0.0003840529199806042,109.853045927696
16,2,0.00017700707976473496,0.0003926795898587443,121.8440021611936
16,3,0.0001723458297783509,0.0003882325001177378,125.26364613349375
16,4,0.00018605000019306317,0.0004005245899315923,115.27793040363876
64,0,0.0002359645802062005,0.0004550766700413078,92.85804235687984
64,1,0.00022086999990278855,0.0004475983398151584,102.65239281575573
64,2,0.0002293058400391601,0.00047000457998365165,104.9684298940602
64,3,0.0002248220899491571,0.0004614812499494292,105.26508318368177
64,4,0.00022265042003709822,0.0004540712499874644,103.9390942589763
128,0,0.0002856879201135598,0.000698345840210095,144.44360123189855
128,1,0.0002868145899265073,0.000687117500056047,139.56853109603398
128,2,0.0002894037499208935,0.0006742112501524389,132.96562340216042
128,3,0.0002857670802040957,0.0006314212500001304,120.95660898000129
128,4,0.00028443415998481215,0.0006349041601060889,123.21656447312472
