n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.00017346833017654718,0.00031031249993247913,78.88711998130088
1,1,0.00016158000013092534,0.0002938512500259094,81.8611522390191
1,2,0.00016168000001925975,0.0002949583300505765,82.43340550188043
1,3,0.00017156124988105149,0.00029242707998491826,70.4505418255385
1,4,0.00018068541976390406,0.00028916125011164696,60.03574084144966
4,0,0.00017048707988578826,0.00030105667014140636,76.58620837607667
4,1,0.0001706266700057313,0.00029131958988728003,70.73508489469712
4,2,0.00017132415989181026,0.00029328166012419386,71.18523173228967
4,3,0.0001723883399972692,0.00030979832983575763,79.70956147072657
4,4,0.0001721570800873451,0.0002945145801641047,71.07317341504668
16,0,0.00018773166986647992,0.00031231500004651023,66.36244713991918
16,1,0.00018167083006119357,0.0003067412500968203,68.84452500904978
16,2,0.00017728083999827505,0.00031873333995463326,79.79006640409338
16,3,0.0001825870797620155,0.00030645999999251216,67.84320138749848
16,4,0.0001793145900592208,0.0003107875000569038,73.31969470764341
64,0,0.00022718124993843957,0.0003669308399548754,61.51457924203889
64,1,0.00022715958009939641,0.00035217833006754516,55.03564934987346
64,2,0.00023088709014700725,0.0003555262499139644,53.98273229031499
64,3,0.00024587207997683435,0.00035721082997042686,45.28320173810815
64,4,0.0002285112498793751,0.0003697375001502223,61.80275603297288
128,0,0.0002877400000579655,0.00041896166978403924,45.60425026052653
128,1,0.0002863408299162984,0.00042782000004081054,49.40935952650154
128,2,0.0002967212500516325,0.0004179158399347216,40.84459399587997
128,3,0.0002849629099364392,0.00043152541009476407,51.43213205922677
128,4,0.00028621915989788247,0.0004342420902685262,51.71663924366751
