n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.00017543499998282642,0.00016863041993929074,-3.878690138342854
1,1,0.00016193292016396298,0.00016031042003305628,-1.0019581745724415
1,2,0.00016344959003617988,0.00016924083989579232,3.5431412573935077
1,3,0.00016287750011542812,0.00016783333994681017,3.0426792085278436
1,4,0.0001576408400433138,0.00017151584004750474,8.801653175902022
4,0,0.00016965707996860146,0.00017521417001262307,3.275483725789731
4,1,0.00016321292001521216,0.00017369708977639674,6.423615091383334
4,2,0.00016716124984668567,0.00017048917012289167,1.9908443369849507
4,3,0.00016599458002019673,0.00016965415998129174,2.2046382241213776
4,4,0.00017479874979471787,0.0001730108298943378,-1.0228447872080273
16,0,0.00018111040990334004,0.00018122000008588657,0.06051015102059666
16,1,0.0001830104101100005,0.00017398958996636793,-4.929129516845796
16,2,0.00017700707976473496,0.00018253249989356847,3.1215814283685708
16,3,0.0001723458297783509,0.0001850441700662486,7.367941715925879
16,4,0.00018605000019306317,0.0001952658299705945,4.953415623739911
64,0,0.0002359645802062005,0.0002444666699739173,3.603121180427662
64,1,0.00022086999990278855,0.00024257583980215712,9.827427857527937
64,2,0.0002293058400391601,0.0002412874999572523,5.225187424814827
64,3,0.0002248220899491571,0.00021984457998769358,-2.213977266463973
64,4,0.00022265042003709822,0.00022368291014572604,0.4637269978901397
128,0,0.0002856879201135598,0.00030706207995535807,7.481646347980737
128,1,0.0002868145899265073,0.0002934812498278916,2.3243796290462604
128,2,0.0002894037499208935,0.00030775083985645324,6.339617209719917
128,3,0.0002857670802040957,0.00031372792000183836,9.78448594490764
128,4,0.00028443415998481215,0.000322242499969434,13.29247513260738
