n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.0001847312500467524,0.00018975082988617942,2.7172337317896447
1,1,0.00019717250019311904,0.00019287959003122523,-2.1772357492495886
1,2,0.00018964624992804603,0.0001857604199904017,-2.048988545314578
1,3,0.00018538667005486788,0.00018994583020685241,2.4592707504995843
1,4,0.00018408875010209158,0.0002065199997741729,12.18501926904357
4,0,0.00017021625011693687,0.00020558916992740705,20.781165009903187
4,1,0.00016845749982167036,0.00020003332989290356,18.744092785812136
4,2,0.0001638637500582263,0.00020389084005728364,24.427056005269243
4,3,0.0001700070800143294,0.00022097209002822638,29.978169150132622
4,4,0.00016889082995476202,0.00019568916002754122,15.86724991520097
16,0,0.00017743333999533205,0.00023648250004043803,33.27963056247459
16,1,0.00018240541976410896,0.00022805374988820403,25.025753172865468
16,2,0.0001826775001245551,0.00022156082995934413,21.28523206649817
16,3,0.00016717708000214772,0.00021394874987890945,27.977321936811467
16,4,0.00016920416004722938,0.00021106750005856157,24.74131841654899
64,0,0.00024085917015327142,0.00025595374987460675,6.266973232420363
64,1,0.00022680708003463223,0.0002512266699341126,10.766678842543902
64,2,0.0002342120898538269,0.00026132041006349027,11.57426169869447
64,3,0.00021863750007469207,0.00025343541987240316,15.915805745045224
64,4,0.00023435207986040042,0.0002501804201165214,6.754085675514232
128,0,0.0002865958301117644,0.0003136216598795727,9.429945214928278
128,1,0.00028230124997207894,0.0003139945800649002,11.22677639435032
128,2,0.00028359875024762003,0.0003079708301811479,8.593860132404592
128,3,0.00027185958024347203,0.0003111824998632073,14.464422987969916
128,4,0.0002739854098763317,0.00030351041990797964,10.776124920292146
