step,env_id,time_s,wrench_magnitude
199,2,1.99,3.1615090370178223
199,3,1.99,0.7848496437072754
200,0,2.0,1.3832720518112183
200,1,2.0,2.7827816009521484
200,2,2.0,3.0624167919158936
200,3,2.0,0.8806071281433105
201,0,2.0100000000000002,1.794373869895935
201,1,2.0100000000000002,3.0849080085754395
201,2,2.0100000000000002,3.1695797443389893
201,3,2.0100000000000002,0.8538439869880676
202,0,2.02,1.809786081314087
202,1,2.02,2.836973190307617
202,2,2.02,3.164088487625122
202,3,2.02,0.5583283305168152
203,0,2.0300000000000002,1.800357460975647
203,1,2.0300000000000002,2.5391714572906494
203,2,2.0300000000000002,3.3591699600219727
203,3,2.0300000000000002,0.5206801891326904
204,0,2.04,1.9766466617584229
204,1,2.04,2.4831981658935547
204,2,2.04,3.476998805999756
204,3,2.04,0.42221030592918396
205,0,2.05,1.7985725402832031
205,1,2.05,2.49361515045166
205,2,2.05,3.3967714309692383
205,3,2.05,0.45979323983192444
206,0,2.06,1.8051360845565796
206,1,2.06,2.4542014598846436
206,2,2.06,3.6098082065582275
206,3,2.06,0.6130853891372681
207,0,2.07,1.6232954263687134
207,1,2.07,2.538010358810425
207,2,2.07,3.541308641433716
207,3,2.07,0.5750272870063782
208,0,2.08,1.7619898319244385
208,1,2.08,2.6381995677948
208,2,2.08,3.6157870292663574
208,3,2.08,0.4834500253200531
209,0,2.09,1.6007673740386963
209,1,2.09,2.598763942718506
209,2,2.09,3.6283814907073975
209,3,2.09,0.5073079466819763
210,0,2.1,1.4948917627334595
210,1,2.1,2.541295051574707
210,2,2.1,3.322234630584717
210,3,2.1,0.6073115468025208
211,0,2.11,1.3997611999511719
211,1,2.11,2.679880380630493
211,2,2.11,2.9356489181518555
211,3,2.11,0.5621348023414612
212,0,2.12,1.369341254234314
212,1,2.12,2.2679076194763184
212,2,2.12,3.0529963970184326
212,3,2.12,0.4140588045120239
213,0,2.13,1.4607986211776733
213,1,2.13,2.3447983264923096
213,2,2.13,3.11148738861084
213,3,2.13,0.3848646581172943
214,0,2.14,1.4431601762771606
214,1,2.14,2.283128261566162
214,2,2.14,3.3217580318450928
214,3,2.14,0.3750308156013489
215,0,2.15,1.386793851852417
215,1,2.15,2.148176908493042
215,2,2.15,3.482374429702759
215,3,2.15,0.49195656180381775
216,0,2.16,1.3087679147720337
216,1,2.16,1.9129613637924194
216,2,2.16,3.2196764945983887
216,3,2.16,0.736031174659729
217,0,2.17,1.4662951231002808
217,1,2.17,2.254879951477051
217,2,2.17,2.9490487575531006
217,3,2.17,0.7620229125022888
218,0,2.18,1.4869838953018188
218,1,2.18,2.121507406234741
218,2,2.18,2.8670105934143066
218,3,2.18,0.8125675916671753
219,0,2.19,1.4636249542236328
219,1,2.19,2.1463499069213867
219,2,2.19,3.1062469482421875
219,3,2.19,0.919693112373352
220,0,2.2,1.3823744058609009
220,1,2.2,2.2015066146850586
220,2,2.2,3.2367031574249268
220,3,2.2,0.9672805070877075
221,0,2.21,1.2699750661849976
221,1,2.21,2.1225426197052
221,2,2.21,3.169567108154297
221,3,2.21,0.9002591371536255
222,0,2.22,1.4559714794158936
222,1,2.22,1.914918303489685
222,2,2.22,3.3192429542541504
222,3,2.22,0.7578690052032471
223,0,2.23,1.3950115442276
223,1,2.23,2.081697463989258
223,2,2.23,3.0023605823516846
223,3,2.23,0.5620672702789307
224,0,2.24,1.2414475679397583
224,1,2.24,1.9588207006454468
224,2,2.24,2.840320348739624
224,3,2.24,0.6435683369636536
225,0,2.25,1.0500439405441284
225,1,2.25,1.700581669807434
225,2,2.25,2.6902551651000977
225,3,2.25,0.6067856550216675
226,0,2.2600000000000002,1.1592421531677246
226,1,2.2600000000000002,1.6431851387023926
226,2,2.2600000000000002,2.826148509979248
226,3,2.2600000000000002,0.5128151178359985
227,0,2.27,1.0318195819854736
227,1,2.27,1.467980980873108
227,2,2.27,2.837777614593506
227,3,2.27,0.44298750162124634
228,0,2.2800000000000002,0.8520347476005554
228,1,2.2800000000000002,1.4547744989395142
228,2,2.2800000000000002,2.5833284854888916
228,3,2.2800000000000002,0.38117513060569763
229,0,2.29,0.9820230603218079
229,1,2.29,1.670440673828125
229,2,2.29,2.5966241359710693
229,3,2.29,0.4763529598712921
230,0,2.3000000000000003,0.7476043701171875
230,1,2.3000000000000003,1.8069355487823486
230,2,2.3000000000000003,2.458817720413208
230,3,2.3000000000000003,0.5391948223114014
231,0,2.31,0.6539819836616516
231,1,2.31,1.5969023704528809
231,2,2.31,2.6024234294891357
231,3,2.31,0.7260829210281372
232,0,2.32,0.7538626194000244
232,1,2.32,1.848185658454895
232,2,2.32,2.4219841957092285
232,3,2.32,0.637914776802063
233,0,2.33,0.5130369663238525
233,1,2.33,1.9579931497573853
233,2,2.33,2.3500802516937256
233,3,2.33,0.9444474577903748
234,0,2.34,0.5578660368919373
234,1,2.34,2.3428008556365967
234,2,2.34,2.1887900829315186
234,3,2.34,0.806039571762085
235,0,2.35,0.5513544678688049
235,1,2.35,2.5081536769866943
235,2,2.35,2.2402079105377197
235,3,2.35,0.8118497133255005
236,0,2.36,0.5455346703529358
236,1,2.36,2.332016706466675
236,2,2.36,2.621363878250122
236,3,2.36,0.942919135093689
237,0,2.37,0.6057445406913757
237,1,2.37,2.547572374343872
237,2,2.37,2.574655771255493
237,3,2.37,0.7819547653198242
238,0,2.38,0.5357164144515991
238,1,2.38,2.711578369140625
238,2,2.38,2.293367385864258
238,3,2.38,0.897289514541626
239,0,2.39,0.5112261772155762
239,1,2.39,2.4582414627075195
239,2,2.39,2.2133500576019287
239,3,2.39,1.0872108936309814
240,0,2.4,0.5977814197540283
240,1,2.4,1.8266907930374146
240,2,2.4,2.2044782638549805
240,3,2.4,1.3245785236358643
241,0,2.41,0.7268623113632202
241,1,2.41,2.028822898864746
241,2,2.41,2.1537890434265137
241,3,2.41,1.3705241680145264
242,0,2.42,1.055267572402954
242,1,2.42,2.1020896434783936
242,2,2.42,2.3276548385620117
242,3,2.42,1.2092828750610352
243,0,2.43,1.1324312686920166
243,1,2.43,2.0644822120666504
243,2,2.43,2.1849677562713623
243,3,2.43,1.3217344284057617
244,0,2.44,1.1956400871276855
244,1,2.44,1.9137448072433472
244,2,2.44,2.5102226734161377
244,3,2.44,1.4376490116119385
245,0,2.45,0.988726794719696
245,1,2.45,1.5440549850463867
245,2,2.45,2.7916526794433594
245,3,2.45,1.4913480281829834
246,0,2.46,0.8517695069313049
246,1,2.46,1.5236562490463257
246,2,2.46,2.9040133953094482
246,3,2.46,1.3548051118850708
247,0,2.47,0.8761926889419556
247,1,2.47,1.2976181507110596
247,2,2.47,3.066533088684082
247,3,2.47,1.3494592905044556
248,0,2.48,0.5383810997009277
248,1,2.48,1.5734601020812988
248,2,2.48,2.636117458343506
248,3,2.48,1.385016918182373
249,0,2.49,0.6486920714378357
249,1,2.49,1.6084829568862915
249,2,2.49,2.4359567165374756
249,3,2.49,1.4141236543655396
250,0,2.5,0.6829908490180969
250,1,2.5,1.592231035232544
250,2,2.5,2.346477508544922
250,3,2.5,1.1130167245864868
251,0,2.5100000000000002,0.6118786931037903
251,1,2.5100000000000002,1.7653236389160156
251,2,2.5100000000000002,2.437100410461426
251,3,2.5100000000000002,1.1870237588882446
252,0,2.52,0.6358830332756042
252,1,2.52,1.6991528272628784
252,2,2.52,2.3878114223480225
252,3,2.52,1.0869420766830444
253,0,2.5300000000000002,0.8966215252876282
253,1,2.5300000000000002,2.053516149520874
253,2,2.5300000000000002,2.618980884552002
253,3,2.5300000000000002,1.0699002742767334
254,0,2.54,0.6851077079772949
254,1,2.54,2.1094582080841064
254,2,2.54,2.4550065994262695
254,3,2.54,1.3278611898422241
255,0,2.5500000000000003,0.4337109625339508
255,1,2.5500000000000003,1.9849554300308228
255,2,2.5500000000000003,2.129141330718994
255,3,2.5500000000000003,1.3900129795074463
256,0,2.56,0.639255940914154
256,1,2.56,2.1175217628479004
256,2,2.56,2.0968029499053955
256,3,2.56,1.3671410083770752
257,0,2.57,0.8340676426887512
257,1,2.57,1.8172537088394165
257,2,2.57,1.8730865716934204
257,3,2.57,1.4305925369262695
258,0,2.58,0.8430075645446777
258,1,2.58,2.1009724140167236
258,2,2.58,1.6187634468078613
258,3,2.58,1.3377978801727295
259,0,2.59,0.7373617887496948
259,1,2.59,1.8933690786361694
259,2,2.59,1.5456805229187012
259,3,2.59,1.2071305513381958
260,0,2.6,0.5265993475914001
260,1,2.6,1.6440612077713013
260,2,2.6,1.4450197219848633
260,3,2.6,1.3322755098342896
261,0,2.61,0.4998045265674591
261,1,2.61,1.9503289461135864
261,2,2.61,1.829573392868042
261,3,2.61,1.2436765432357788
262,0,2.62,0.5559923052787781
262,1,2.62,1.7148460149765015
262,2,2.62,1.936156153678894
262,3,2.62,1.2329357862472534
263,0,2.63,0.8535987734794617
263,1,2.63,1.6252264976501465
263,2,2.63,1.919969081878662
263,3,2.63,1.127901315689087
264,0,2.64,0.8638322353363037
264,1,2.64,1.6279339790344238
264,2,2.64,1.5063598155975342
264,3,2.64,1.0023667812347412
265,0,2.65,0.6561003923416138
265,1,2.65,1.6395549774169922
265,2,2.65,1.7203997373580933
265,3,2.65,0.9504392147064209
266,0,2.66,0.433681845664978
266,1,2.66,1.5270817279815674
266,2,2.66,1.4386435747146606
266,3,2.66,1.0937573909759521
267,0,2.67,0.6101259589195251
267,1,2.67,1.687477946281433
267,2,2.67,1.3772550821304321
267,3,2.67,1.1838479042053223
268,0,2.68,0.5523372888565063
268,1,2.68,1.514269471168518
268,2,2.68,1.4921263456344604
268,3,2.68,1.4158377647399902
269,0,2.69,0.3486173450946808
269,1,2.69,1.478485345840454
269,2,2.69,1.506545066833496
269,3,2.69,1.3742270469665527
270,0,2.7,0.2270202338695526
270,1,2.7,1.5153329372406006
270,2,2.7,1.471556544303894
270,3,2.7,1.360368013381958
271,0,2.71,0.43407103419303894
271,1,2.71,1.2625625133514404
271,2,2.71,1.3861408233642578
271,3,2.71,1.390511155128479
272,0,2.72,0.388650506734848
272,1,2.72,1.1357144117355347
272,2,2.72,1.4962708950042725
272,3,2.72,1.3600709438323975
273,0,2.73,0.39596760272979736
273,1,2.73,1.2357089519500732
273,2,2.73,1.441900610923767
273,3,2.73,1.4517744779586792
274,0,2.74,0.5080133676528931
274,1,2.74,1.1099677085876465
274,2,2.74,1.287290334701538
274,3,2.74,1.428318977355957
275,0,2.75,0.43258345127105713
275,1,2.75,1.037556767463684
275,2,2.75,1.4497673511505127
275,3,2.75,1.5672928094863892
276,0,2.7600000000000002,0.20662134885787964
276,1,2.7600000000000002,1.0527170896530151
276,2,2.7600000000000002,1.5723669528961182
276,3,2.7600000000000002,1.7602177858352661
277,0,2.77,0.3435896039009094
277,1,2.77,1.0404199361801147
277,2,2.77,1.638228178024292
277,3,2.77,1.7522954940795898
278,0,2.7800000000000002,0.3198571503162384
278,1,2.7800000000000002,1.243124008178711
278,2,2.7800000000000002,1.8345369100570679
278,3,2.7800000000000002,1.463616967201233
279,0,2.79,0.6396690607070923
279,1,2.79,1.0394634008407593
279,2,2.79,1.6947734355926514
279,3,2.79,1.3999656438827515
280,0,2.8000000000000003,0.4996952712535858
280,1,2.8000000000000003,1.147584080696106
280,2,2.8000000000000003,1.6063252687454224
280,3,2.8000000000000003,1.5753651857376099
281,0,2.81,0.5118093490600586
281,1,2.81,1.1857421398162842
281,2,2.81,1.7904435396194458
281,3,2.81,1.798863410949707
282,0,2.82,0.39175599813461304
282,1,2.82,1.0955617427825928
282,2,2.82,1.6794960498809814
282,3,2.82,1.7858257293701172
283,0,2.83,0.6645150184631348
283,1,2.83,1.3914906978607178
283,2,2.83,1.6137675046920776
283,3,2.83,1.6298192739486694
284,0,2.84,0.3770013153553009
284,1,2.84,1.6564218997955322
284,2,2.84,1.8728660345077515
284,3,2.84,1.545455813407898
285,0,2.85,0.2909001111984253
285,1,2.85,2.2587413787841797
285,2,2.85,1.7488564252853394
285,3,2.85,1.3659355640411377
286,0,2.86,0.5422832369804382
286,1,2.86,2.3130362033843994
286,2,2.86,2.173405647277832
286,3,2.86,1.1785027980804443
287,0,2.87,0.5029832124710083
287,1,2.87,2.218661069869995
287,2,2.87,2.369873046875
287,3,2.87,1.3045202493667603
288,0,2.88,0.6444782018661499
288,1,2.88,2.161283493041992
288,2,2.88,2.4041101932525635
288,3,2.88,1.4494389295578003
289,0,2.89,0.5379323363304138
289,1,2.89,2.185572624206543
289,2,2.89,2.183716058731079
289,3,2.89,1.5024840831756592
290,0,2.9,0.45287153124809265
290,1,2.9,1.9327155351638794
290,2,2.9,2.1420068740844727
290,3,2.9,1.4902793169021606
291,0,2.91,0.6796354651451111
291,1,2.91,1.7099119424819946
291,2,2.91,2.118644952774048
291,3,2.91,1.266144871711731
292,0,2.92,0.7441856861114502
292,1,2.92,1.543744444847107
292,2,2.92,2.0235772132873535
292,3,2.92,1.187120795249939
293,0,2.93,0.93328458070755
293,1,2.93,1.1031672954559326
293,2,2.93,2.0574285984039307
293,3,2.93,1.2299671173095703
294,0,2.94,0.6234767436981201
294,1,2.94,1.0522907972335815
294,2,2.94,1.9517450332641602
294,3,2.94,1.154651403427124
295,0,2.95,0.6781114339828491
295,1,2.95,1.130384922027588
295,2,2.95,1.912392258644104
295,3,2.95,1.277940273284912
296,0,2.96,0.943750262260437
296,1,2.96,1.1758198738098145
296,2,2.96,1.9233046770095825
296,3,2.96,1.1121097803115845
297,0,2.97,0.973000168800354
297,1,2.97,1.3362655639648438
297,2,2.97,1.5917396545410156
297,3,2.97,1.1608022451400757
298,0,2.98,0.9026402831077576
298,1,2.98,1.0953980684280396
298,2,2.98,1.7964516878128052
298,3,2.98,1.591148018836975
299,0,2.99,1.0585741996765137
299,1,2.99,0.999466598033905
299,2,2.99,1.9752509593963623
299,3,2.99,1.641106367111206
300,0,3.0,1.1846202611923218
300,1,3.0,0.7742192149162292
300,2,3.0,1.9988715648651123
300,3,3.0,1.5861530303955078
301,0,3.0100000000000002,0.708464503288269
301,1,3.0100000000000002,0.9148375391960144
301,2,3.0100000000000002,2.063682794570923
301,3,3.0100000000000002,1.4477760791778564
302,0,3.02,0.7299584746360779
302,1,3.02,1.068548321723938
302,2,3.02,2.0333404541015625
302,3,3.02,1.4988757371902466
303,0,3.0300000000000002,0.624515950679779
303,1,3.0300000000000002,0.8589910268783569
303,2,3.0300000000000002,2.050455331802368
303,3,3.0300000000000002,1.600990891456604
304,0,3.04,0.34381750226020813
304,1,3.04,0.39952337741851807
304,2,3.04,2.184601068496704
304,3,3.04,1.4170243740081787
305,0,3.0500000000000003,0.16881932318210602
305,1,3.0500000000000003,0.7291979193687439
305,2,3.0500000000000003,2.13604736328125
305,3,3.0500000000000003,1.315555214881897
306,0,3.06,0.13465991616249084
306,1,3.06,0.9636726975440979
306,2,3.06,2.164977550506592
306,3,3.06,1.3203761577606201
307,0,3.0700000000000003,0.31502923369407654
307,1,3.0700000000000003,0.8043172359466553
307,2,3.0700000000000003,2.2246415615081787
307,3,3.0700000000000003,1.1912651062011719
308,0,3.08,0.5905896425247192
308,1,3.08,0.9252871870994568
308,2,3.08,2.275428056716919
308,3,3.08,0.9774061441421509
309,0,3.09,0.6362873911857605
309,1,3.09,1.126336932182312
309,2,3.09,2.1025993824005127
309,3,3.09,1.0950233936309814
310,0,3.1,0.7578306198120117
310,1,3.1,1.067515254020691
310,2,3.1,1.8328694105148315
310,3,3.1,1.3134006261825562
311,0,3.11,0.6205313801765442
311,1,3.11,0.7454100847244263
311,2,3.11,1.8237581253051758
311,3,3.11,1.3704622983932495
312,0,3.12,0.7751884460449219
312,1,3.12,0.5142208337783813
312,2,3.12,1.944035530090332
312,3,3.12,1.320059061050415
313,0,3.13,0.8222805857658386
313,1,3.13,0.6269189715385437
313,2,3.13,1.874999761581421
313,3,3.13,1.1967977285385132
314,0,3.14,0.9890840649604797
314,1,3.14,0.7502267360687256
314,2,3.14,1.9905526638031006
314,3,3.14,1.0936279296875
315,0,3.15,0.912341833114624
315,1,3.15,0.8380929231643677
315,2,3.15,1.8255259990692139
315,3,3.15,1.2152462005615234
316,0,3.16,0.9935686588287354
316,1,3.16,0.47202229499816895
316,2,3.16,1.8200769424438477
316,3,3.16,1.4613254070281982
317,0,3.17,0.9035653471946716
317,1,3.17,0.2692769467830658
317,2,3.17,1.6755362749099731
317,3,3.17,1.395246982574463
318,0,3.18,1.001039981842041
318,1,3.18,0.22043712437152863
318,2,3.18,1.931532859802246
318,3,3.18,1.4869645833969116
319,0,3.19,1.0225623846054077
319,1,3.19,0.21998541057109833
319,2,3.19,1.906488299369812
319,3,3.19,1.3941264152526855
320,0,3.2,1.0999950170516968
320,1,3.2,0.34302300214767456
320,2,3.2,2.018372058868408
320,3,3.2,1.6150251626968384
321,0,3.21,1.2227951288223267
321,1,3.21,0.1783166378736496
321,2,3.21,1.9149229526519775
321,3,3.21,2.0115206241607666
322,0,3.22,1.38338303565979
322,1,3.22,0.42389681935310364
322,2,3.22,1.9012460708618164
322,3,3.22,1.909193515777588
323,0,3.23,1.4193898439407349
323,1,3.23,0.45108410716056824
323,2,3.23,1.8210638761520386
323,3,3.23,1.7614319324493408
324,0,3.24,1.5897140502929688
324,1,3.24,0.3446134626865387
324,2,3.24,1.7342181205749512
324,3,3.24,1.5757064819335938
325,0,3.25,1.6194796562194824
325,1,3.25,0.4402359426021576
325,2,3.25,1.729905366897583
325,3,3.25,1.4370805025100708
326,0,3.2600000000000002,1.6456748247146606
326,1,3.2600000000000002,0.6966508030891418
326,2,3.2600000000000002,1.8766875267028809
326,3,3.2600000000000002,1.336888074874878
327,0,3.27,1.6014761924743652
327,1,3.27,0.6861749887466431
327,2,3.27,2.07106351852417
327,3,3.27,1.251114010810852
328,0,3.2800000000000002,1.6322604417800903
328,1,3.2800000000000002,0.48389381170272827
328,2,3.2800000000000002,2.019869804382324
328,3,3.2800000000000002,1.4104526042938232
329,0,3.29,1.5713399648666382
329,1,3.29,0.5795948505401611
329,2,3.29,2.1523356437683105
329,3,3.29,1.4106796979904175
330,0,3.3000000000000003,1.9081166982650757
330,1,3.3000000000000003,0.9578639268875122
330,2,3.3000000000000003,2.2369043827056885
330,3,3.3000000000000003,1.4818809032440186
331,0,3.31,1.8716734647750854
331,1,3.31,1.2596449851989746
331,2,3.31,2.221231460571289
331,3,3.31,1.512566089630127
332,0,3.3200000000000003,1.9227561950683594
332,1,3.3200000000000003,1.0442465543746948
332,2,3.3200000000000003,2.265273094177246
332,3,3.3200000000000003,1.4281851053237915
333,0,3.33,1.837857961654663
333,1,3.33,1.1948109865188599
333,2,3.33,2.1454083919525146
333,3,3.33,1.3991591930389404
334,0,3.34,2.1931705474853516
334,1,3.34,1.0387394428253174
334,2,3.34,2.42398738861084
334,3,3.34,1.1643469333648682
335,0,3.35,2.1440882682800293
335,1,3.35,0.7968555092811584
335,2,3.35,2.661489963531494
335,3,3.35,1.1576600074768066
336,0,3.36,1.9925609827041626
336,1,3.36,0.623782753944397
336,2,3.36,2.3175714015960693
336,3,3.36,1.095889687538147
337,0,3.37,1.8548104763031006
337,1,3.37,0.6813209056854248
337,2,3.37,2.374565362930298
337,3,3.37,1.2420382499694824
338,0,3.38,1.815026879310608
338,1,3.38,0.6829323768615723
338,2,3.38,2.4636685848236084
338,3,3.38,1.3760733604431152
339,0,3.39,2.053199052810669
339,1,3.39,0.7008952498435974
339,2,3.39,2.6601555347442627
339,3,3.39,1.2610880136489868
340,0,3.4,2.2172539234161377
340,1,3.4,0.8054957985877991
340,2,3.4,2.5864055156707764
340,3,3.4,1.335474967956543
341,0,3.41,2.5709733963012695
341,1,3.41,0.5678248405456543
341,2,3.41,2.648772716522217
341,3,3.41,1.463952660560608
342,0,3.42,2.63667368888855
342,1,3.42,0.6706637740135193
342,2,3.42,2.516136646270752
342,3,3.42,1.391080617904663
343,0,3.43,2.6805520057678223
343,1,3.43,0.8777242302894592
343,2,3.43,2.375966787338257
343,3,3.43,1.6173624992370605
344,0,3.44,2.703310012817383
344,1,3.44,0.9304235577583313
344,2,3.44,2.4904122352600098
344,3,3.44,1.4458696842193604
345,0,3.45,2.7034125328063965
345,1,3.45,0.8272678852081299
345,2,3.45,2.4727165699005127
345,3,3.45,1.7708897590637207
346,0,3.46,2.485917091369629
346,1,3.46,0.8180646896362305
346,2,3.46,2.184279203414917
346,3,3.46,1.8271405696868896
347,0,3.47,2.5476553440093994
347,1,3.47,0.9327338337898254
347,2,3.47,2.247729539871216
347,3,3.47,1.9731619358062744
348,0,3.48,2.705732583999634
348,1,3.48,0.6026939749717712
348,2,3.48,2.228158950805664
348,3,3.48,2.2513699531555176
349,0,3.49,2.6615822315216064
349,1,3.49,0.5816504955291748
349,2,3.49,1.9705708026885986
349,3,3.49,2.1870172023773193
350,0,3.5,2.573061227798462
350,1,3.5,0.5632501244544983
350,2,3.5,1.9360485076904297
350,3,3.5,2.031470775604248
351,0,3.5100000000000002,2.794677495956421
351,1,3.5100000000000002,0.5261435508728027
351,2,3.5100000000000002,1.9351011514663696
351,3,3.5100000000000002,1.9217864274978638
352,0,3.52,2.72700572013855
352,1,3.52,0.6683868765830994
352,2,3.52,1.9363346099853516
352,3,3.52,2.2411653995513916
353,0,3.5300000000000002,2.9426653385162354
353,1,3.5300000000000002,1.0404292345046997
353,2,3.5300000000000002,1.5704385042190552
353,3,3.5300000000000002,2.0327577590942383
354,0,3.54,2.995424509048462
354,1,3.54,0.9396050572395325
354,2,3.54,1.573014497756958
354,3,3.54,2.1456944942474365
355,0,3.5500000000000003,2.753170967102051
355,1,3.5500000000000003,1.0992801189422607
355,2,3.5500000000000003,1.5893828868865967
355,3,3.5500000000000003,2.0191848278045654
356,0,3.56,2.786210536956787
356,1,3.56,1.0265814065933228
356,2,3.56,1.1984570026397705
356,3,3.56,2.037391185760498
357,0,3.5700000000000003,2.5695059299468994
357,1,3.5700000000000003,0.9336637258529663
357,2,3.5700000000000003,1.3620754480361938
357,3,3.5700000000000003,2.3772635459899902
358,0,3.58,2.5482029914855957
358,1,3.58,0.7122182250022888
358,2,3.58,1.4817780256271362
358,3,3.58,2.404191017150879
359,0,3.59,2.5157008171081543
359,1,3.59,0.9777702689170837
359,2,3.59,1.378495454788208
359,3,3.59,2.520021915435791
360,0,3.6,2.304812431335449
360,1,3.6,0.953031063079834
360,2,3.6,1.4198881387710571
360,3,3.6,2.3618998527526855
361,0,3.61,2.5184249877929688
361,1,3.61,0.7745842337608337
361,2,3.61,1.6449495553970337
361,3,3.61,2.4230964183807373
362,0,3.62,2.544062852859497
362,1,3.62,0.966998815536499
362,2,3.62,1.646000862121582
362,3,3.62,2.346334934234619
363,0,3.63,2.597348690032959
363,1,3.63,0.8060094714164734
363,2,3.63,1.4425982236862183
363,3,3.63,2.2296323776245117
364,0,3.64,2.437695026397705
364,1,3.64,0.8689711093902588
364,2,3.64,1.380764365196228
364,3,3.64,2.106612205505371
365,0,3.65,2.737672805786133
365,1,3.65,0.9317594170570374
365,2,3.65,1.5366647243499756
365,3,3.65,2.4359982013702393
366,0,3.66,2.9071083068847656
366,1,3.66,0.9516335725784302
366,2,3.66,1.5339369773864746
366,3,3.66,2.6966450214385986
367,0,3.67,2.6461024284362793
367,1,3.67,0.7723211646080017
367,2,3.67,1.7499797344207764
367,3,3.67,2.7091848850250244
368,0,3.68,2.558828830718994
368,1,3.68,0.547300398349762
368,2,3.68,1.7508137226104736
368,3,3.68,2.7127082347869873
369,0,3.69,2.6546616554260254
369,1,3.69,0.5038642287254333
369,2,3.69,2.0308172702789307
369,3,3.69,2.636626958847046
370,0,3.7,2.618738889694214
370,1,3.7,0.5798516869544983
370,2,3.7,2.3737409114837646
370,3,3.7,2.6789984703063965
371,0,3.71,2.6166818141937256
371,1,3.71,0.30476534366607666
371,2,3.71,2.3629486560821533
371,3,3.71,2.8818070888519287
372,0,3.72,2.585055112838745
372,1,3.72,0.2722781002521515
372,2,3.72,2.4398906230926514
372,3,3.72,2.5930609703063965
373,0,3.73,2.40671968460083
373,1,3.73,0.45560455322265625
373,2,3.73,2.4954025745391846
373,3,3.73,2.406374931335449
374,0,3.74,2.6727898120880127
374,1,3.74,0.7338297963142395
374,2,3.74,2.451265811920166
374,3,3.74,2.3198461532592773
375,0,3.75,2.327627420425415
375,1,3.75,0.9018730521202087
375,2,3.75,2.0672240257263184
375,3,3.75,2.1384992599487305
376,0,3.7600000000000002,2.4055585861206055
376,1,3.7600000000000002,1.1058801412582397
376,2,3.7600000000000002,1.9818295240402222
376,3,3.7600000000000002,2.0378501415252686
377,0,3.77,2.245614767074585
377,1,3.77,1.2756097316741943
377,2,3.77,1.954313039779663
377,3,3.77,2.0505597591400146
378,0,3.7800000000000002,2.1326425075531006
378,1,3.7800000000000002,1.4837934970855713
378,2,3.7800000000000002,1.9517425298690796
378,3,3.7800000000000002,1.9981099367141724
379,0,3.79,2.0194883346557617
379,1,3.79,1.4904788732528687
379,2,3.79,1.7672464847564697
379,3,3.79,1.8956232070922852
380,0,3.8000000000000003,1.8412060737609863
380,1,3.8000000000000003,1.4126548767089844
380,2,3.8000000000000003,1.5830563306808472
380,3,3.8000000000000003,1.9489070177078247
381,0,3.81,1.7150241136550903
381,1,3.81,1.1987322568893433
381,2,3.81,1.765990138053894
381,3,3.81,1.8991477489471436
382,0,3.8200000000000003,1.76785409450531
382,1,3.8200000000000003,0.8341992497444153
382,2,3.8200000000000003,2.042217969894409
382,3,3.8200000000000003,1.7204257249832153
383,0,3.83,1.4822185039520264
383,1,3.83,1.0136233568191528
383,2,3.83,2.3329954147338867
383,3,3.83,1.6400198936462402
384,0,3.84,1.3326444625854492
384,1,3.84,0.9862346053123474
384,2,3.84,2.386949300765991
384,3,3.84,1.7926663160324097
385,0,3.85,1.3971812725067139
385,1,3.85,1.0476502180099487
385,2,3.85,2.466826915740967
385,3,3.85,1.8729174137115479
386,0,3.86,1.230859637260437
386,1,3.86,0.8187392354011536
386,2,3.86,2.4043571949005127
386,3,3.86,1.749022126197815
387,0,3.87,1.5013208389282227
387,1,3.87,0.384899765253067
387,2,3.87,2.4936628341674805
387,3,3.87,1.8857824802398682
388,0,3.88,1.4239970445632935
388,1,3.88,0.5126982927322388
388,2,3.88,2.702946424484253
388,3,3.88,2.0845699310302734
389,0,3.89,1.5490998029708862
389,1,3.89,0.9340006709098816
389,2,3.89,2.3516554832458496
389,3,3.89,2.028467893600464
390,0,3.9,1.4278888702392578
390,1,3.9,0.9619734287261963
390,2,3.9,2.351019859313965
390,3,3.9,1.9359272718429565
391,0,3.91,1.5423446893692017
391,1,3.91,0.564639687538147
391,2,3.91,2.3227860927581787
391,3,3.91,1.8630847930908203
392,0,3.92,1.6621325016021729
392,1,3.92,1.0000584125518799
392,2,3.92,2.2529006004333496
392,3,3.92,1.686849594116211
393,0,3.93,1.6068769693374634
393,1,3.93,0.9578372240066528
393,2,3.93,2.366572141647339
393,3,3.93,1.752333164215088
394,0,3.94,1.9795787334442139
394,1,3.94,1.045833706855774
394,2,3.94,2.5434603691101074
394,3,3.94,1.7413418292999268
395,0,3.95,2.045114517211914
395,1,3.95,0.9208646416664124
395,2,3.95,2.5539653301239014
395,3,3.95,1.72264564037323
396,0,3.96,1.986512541770935
396,1,3.96,0.9577265977859497
396,2,3.96,2.4283037185668945
396,3,3.96,1.8149183988571167
397,0,3.97,1.5724445581436157
397,1,3.97,1.0144741535186768
397,2,3.97,2.3096537590026855
397,3,3.97,1.7049390077590942
398,0,3.98,1.3330610990524292
398,1,3.98,1.1785938739776611
398,2,3.98,2.2198567390441895
398,3,3.98,1.9303326606750488
399,0,3.99,1.380189299583435
399,1,3.99,1.1608712673187256
399,2,3.99,2.075732946395874
399,3,3.99,1.8115001916885376
