n_envs,round,baseline_s_per_step,perturbed_s_per_step,overhead_pct
1,0,0.00017543499998282642,0.00015990000014426186,-8.85513143904312
1,1,0.00016193292016396298,0.00016281999996863304,0.5478069584441924
1,2,0.00016344959003617988,0.00016861457988852634,3.159989481284828
1,3,0.00016287750011542812,0.00016631292004603892,2.1092047263594953
1,4,0.0001576408400433138,0.00015660208999179303,-0.6589346080846478
4,0,0.00016965707996860146,0.00017553291021613404,3.463356936604135
4,1,0.00016321292001521216,0.00016988417017273604,4.087452241465987
4,2,0.00016716124984668567,0.00017051041999366134,2.003556536007846
4,3,0.00016599458002019673,0.00017514417006168515,5.511981198648283
4,4,0.00017479874979471787,0.0001628912499290891,-6.812119583013504
16,0,0.00018111040990334004,0.00018521499994676561,2.266346835400697
16,1,0.0001830104101100005,0.00018438958999468015,0.7536073406155771
16,2,0.00017700707976473496,0.00018155708006815984,2.5705188230168017
16,3,0.0001723458297783509,0.00018947791977552697,9.940530629147904
16,4,0.00018605000019306317,0.0001865666700177826,0.27770482353306825
64,0,0.0002359645802062005,0.0002385854098247364,1.1106877211171606
64,1,0.00022086999990278855,0.0002298329200129956,4.058007024110062
64,2,0.0002293058400391601,0.0002336437499616295,1.891757280027669
64,3,0.0002248220899491571,0.00022435457998653874,-0.2079466313670917
64,4,0.00022265042003709822,0.00022999542008619755,3.2988934168080633
128,0,0.0002856879201135598,0.0003007262499886565,5.263901206995033
128,1,0.0002868145899265073,0.0002999379197717644,4.575544726863367
128,2,0.0002894037499208935,0.0002979262502049096,2.944847911039739
128,3,0.0002857670802040957,0.0002843149998807348,-0.5081342197721899
128,4,0.00028443415998481215,0.0002863824999076314,0.684988020750848
